barcode	miRNA id	value
TCGA-32-1978-01A-01T-1232-07	ebv-miR-BART1-3p	5.73946876810722
TCGA-32-1978-01A-01T-1232-07	ebv-miR-BART1-5p	5.80255290299172
TCGA-32-1978-01A-01T-1232-07	ebv-miR-BART10	5.85150536844852
TCGA-32-1978-01A-01T-1232-07	ebv-miR-BART11-3p	6.05197584050142
TCGA-32-1978-01A-01T-1232-07	ebv-miR-BART11-5p	5.70112027131371
TCGA-32-1978-01A-01T-1232-07	ebv-miR-BART12	5.81726275268134
TCGA-32-1978-01A-01T-1232-07	ebv-miR-BART13	9.03586748851606
TCGA-32-1978-01A-01T-1232-07	ebv-miR-BART14-3p	5.83344404835656
TCGA-32-1978-01A-01T-1232-07	ebv-miR-BART14-5p	5.78031735222859
TCGA-32-1978-01A-01T-1232-07	ebv-miR-BART15	5.76635345521602
TCGA-32-1978-01A-01T-1232-07	ebv-miR-BART16	5.87504700758844
TCGA-32-1978-01A-01T-1232-07	ebv-miR-BART17-3p	5.83634581655
TCGA-32-1978-01A-01T-1232-07	ebv-miR-BART17-5p	5.91545858426349
TCGA-32-1978-01A-01T-1232-07	ebv-miR-BART18	5.72314033764388
TCGA-32-1978-01A-01T-1232-07	ebv-miR-BART19	10.3022895884978
TCGA-32-1978-01A-01T-1232-07	ebv-miR-BART2	5.84981949895882
TCGA-32-1978-01A-01T-1232-07	ebv-miR-BART20-3p	5.70706379847649
TCGA-32-1978-01A-01T-1232-07	ebv-miR-BART20-5p	5.71718433884612
TCGA-32-1978-01A-01T-1232-07	ebv-miR-BART3-3p	5.79336196944287
TCGA-32-1978-01A-01T-1232-07	ebv-miR-BART3-5p	5.78615466309956
TCGA-32-1978-01A-01T-1232-07	ebv-miR-BART4	5.85661782465455
TCGA-32-1978-01A-01T-1232-07	ebv-miR-BART5	5.83404553652252
TCGA-32-1978-01A-01T-1232-07	ebv-miR-BART6-3p	5.73880159587897
TCGA-32-1978-01A-01T-1232-07	ebv-miR-BART6-5p	5.71769623529237
TCGA-32-1978-01A-01T-1232-07	ebv-miR-BART7	7.39954898242188
TCGA-32-1978-01A-01T-1232-07	ebv-miR-BART8-3p	6.08173771482987
TCGA-32-1978-01A-01T-1232-07	ebv-miR-BART8-5p	5.75104913065176
TCGA-32-1978-01A-01T-1232-07	ebv-miR-BART9	5.82150469433608
