barcode	miRNA id	value
TCGA-02-0269-01B-01T-0283-07	ebv-miR-BART1-3p	5.76691635796914
TCGA-02-0269-01B-01T-0283-07	ebv-miR-BART1-5p	5.7298070125582
TCGA-02-0269-01B-01T-0283-07	ebv-miR-BART10	5.78148817237793
TCGA-02-0269-01B-01T-0283-07	ebv-miR-BART11-3p	6.29263558114982
TCGA-02-0269-01B-01T-0283-07	ebv-miR-BART11-5p	5.71205558538945
TCGA-02-0269-01B-01T-0283-07	ebv-miR-BART12	5.84532106874019
TCGA-02-0269-01B-01T-0283-07	ebv-miR-BART13	7.60709427724208
TCGA-02-0269-01B-01T-0283-07	ebv-miR-BART14-3p	5.7474178161927
TCGA-02-0269-01B-01T-0283-07	ebv-miR-BART14-5p	5.7581583525294
TCGA-02-0269-01B-01T-0283-07	ebv-miR-BART15	5.7212924708355
TCGA-02-0269-01B-01T-0283-07	ebv-miR-BART16	5.98234969303943
TCGA-02-0269-01B-01T-0283-07	ebv-miR-BART17-3p	5.82188058322257
TCGA-02-0269-01B-01T-0283-07	ebv-miR-BART17-5p	5.7999252549473
TCGA-02-0269-01B-01T-0283-07	ebv-miR-BART18	5.74623730189397
TCGA-02-0269-01B-01T-0283-07	ebv-miR-BART19	6.78980456123743
TCGA-02-0269-01B-01T-0283-07	ebv-miR-BART2	5.81692785390952
TCGA-02-0269-01B-01T-0283-07	ebv-miR-BART20-3p	5.76598100014661
TCGA-02-0269-01B-01T-0283-07	ebv-miR-BART20-5p	5.75429840782759
TCGA-02-0269-01B-01T-0283-07	ebv-miR-BART3-3p	5.73444596341937
TCGA-02-0269-01B-01T-0283-07	ebv-miR-BART3-5p	5.79358821393994
TCGA-02-0269-01B-01T-0283-07	ebv-miR-BART4	5.85797612423229
TCGA-02-0269-01B-01T-0283-07	ebv-miR-BART5	5.76227473554748
TCGA-02-0269-01B-01T-0283-07	ebv-miR-BART6-3p	5.70427590146519
TCGA-02-0269-01B-01T-0283-07	ebv-miR-BART6-5p	5.74899281778198
TCGA-02-0269-01B-01T-0283-07	ebv-miR-BART7	6.178711941733
TCGA-02-0269-01B-01T-0283-07	ebv-miR-BART8-3p	5.87147069436273
TCGA-02-0269-01B-01T-0283-07	ebv-miR-BART8-5p	5.69581240768375
TCGA-02-0269-01B-01T-0283-07	ebv-miR-BART9	5.7690841936399
TCGA-02-0269-01B-01T-0283-07	ebv-miR-BHRF1-1	5.88138515753587
TCGA-02-0269-01B-01T-0283-07	ebv-miR-BHRF1-2	5.727368159301
TCGA-02-0269-01B-01T-0283-07	ebv-miR-BHRF1-2*	5.76900076444976
TCGA-02-0269-01B-01T-0283-07	ebv-miR-BHRF1-3	5.7218062727316
TCGA-02-0269-01B-01T-0283-07	hcmv-miR-UL112	5.75653358761663
TCGA-02-0269-01B-01T-0283-07	hcmv-miR-UL148D	6.15514826560143
TCGA-02-0269-01B-01T-0283-07	hcmv-miR-UL22A	5.88567275168632
TCGA-02-0269-01B-01T-0283-07	hcmv-miR-UL22A*	5.73340450405776
TCGA-02-0269-01B-01T-0283-07	hcmv-miR-UL36	6.26693705558977
TCGA-02-0269-01B-01T-0283-07	hcmv-miR-UL70-3p	7.03832436614037
TCGA-02-0269-01B-01T-0283-07	hcmv-miR-UL70-5p	5.7484819023688
TCGA-02-0269-01B-01T-0283-07	hcmv-miR-US25-1	5.96743807618389
TCGA-02-0269-01B-01T-0283-07	hcmv-miR-US25-2-3p	5.76765805255371
TCGA-02-0269-01B-01T-0283-07	hcmv-miR-US25-2-5p	5.90488971263551
TCGA-02-0269-01B-01T-0283-07	hcmv-miR-US33	6.56222278793418
TCGA-02-0269-01B-01T-0283-07	hcmv-miR-US4	6.30979010801559
TCGA-02-0269-01B-01T-0283-07	hcmv-miR-US5-1	5.87513132353633
TCGA-02-0269-01B-01T-0283-07	hcmv-miR-US5-2	5.71006099591366
TCGA-02-0269-01B-01T-0283-07	hsa-let-7a	14.0742607856183
TCGA-02-0269-01B-01T-0283-07	hsa-let-7b	14.9661030114996
TCGA-02-0269-01B-01T-0283-07	hsa-let-7c	13.6686645742740
TCGA-02-0269-01B-01T-0283-07	hsa-let-7d	11.2714909527472
TCGA-02-0269-01B-01T-0283-07	hsa-let-7e	12.0357590265619
TCGA-02-0269-01B-01T-0283-07	hsa-let-7f	12.2222861062734
TCGA-02-0269-01B-01T-0283-07	hsa-let-7g	10.8943878981702
TCGA-02-0269-01B-01T-0283-07	hsa-let-7i	11.5417780871763
TCGA-02-0269-01B-01T-0283-07	hsa-miR-1	5.74889338768025
TCGA-02-0269-01B-01T-0283-07	hsa-miR-100	11.0669908075716
TCGA-02-0269-01B-01T-0283-07	hsa-miR-101	10.6366796288502
TCGA-02-0269-01B-01T-0283-07	hsa-miR-103	10.7026496790605
TCGA-02-0269-01B-01T-0283-07	hsa-miR-105	5.76981744610246
TCGA-02-0269-01B-01T-0283-07	hsa-miR-106a	10.1207196487554
TCGA-02-0269-01B-01T-0283-07	hsa-miR-106b	10.9104294150526
TCGA-02-0269-01B-01T-0283-07	hsa-miR-107	10.9868363200292
TCGA-02-0269-01B-01T-0283-07	hsa-miR-10a	7.77442878817148
TCGA-02-0269-01B-01T-0283-07	hsa-miR-10b	8.52330772999998
TCGA-02-0269-01B-01T-0283-07	hsa-miR-122a	5.75728450230856
TCGA-02-0269-01B-01T-0283-07	hsa-miR-124a	8.28329277655246
TCGA-02-0269-01B-01T-0283-07	hsa-miR-125a	11.4565645178491
TCGA-02-0269-01B-01T-0283-07	hsa-miR-125b	13.7218071715644
TCGA-02-0269-01B-01T-0283-07	hsa-miR-126	11.9056882129922
TCGA-02-0269-01B-01T-0283-07	hsa-miR-126*	6.56956503030407
TCGA-02-0269-01B-01T-0283-07	hsa-miR-127	7.33112243820468
TCGA-02-0269-01B-01T-0283-07	hsa-miR-128a	6.88101213840463
TCGA-02-0269-01B-01T-0283-07	hsa-miR-128b	7.23515616941931
TCGA-02-0269-01B-01T-0283-07	hsa-miR-129	6.45351671715405
TCGA-02-0269-01B-01T-0283-07	hsa-miR-130a	10.5545626133530
TCGA-02-0269-01B-01T-0283-07	hsa-miR-130b	8.34142444873218
TCGA-02-0269-01B-01T-0283-07	hsa-miR-132	7.50164445401567
TCGA-02-0269-01B-01T-0283-07	hsa-miR-133a	5.97719101724312
TCGA-02-0269-01B-01T-0283-07	hsa-miR-133b	6.03464745276838
TCGA-02-0269-01B-01T-0283-07	hsa-miR-134	6.53390868969219
TCGA-02-0269-01B-01T-0283-07	hsa-miR-135a	7.73860951964567
TCGA-02-0269-01B-01T-0283-07	hsa-miR-135b	6.0611814330557
TCGA-02-0269-01B-01T-0283-07	hsa-miR-136	7.11718710674237
TCGA-02-0269-01B-01T-0283-07	hsa-miR-137	5.92839813002642
TCGA-02-0269-01B-01T-0283-07	hsa-miR-138	5.89115241067605
TCGA-02-0269-01B-01T-0283-07	hsa-miR-139	6.62503116915026
TCGA-02-0269-01B-01T-0283-07	hsa-miR-140	8.16526164635868
TCGA-02-0269-01B-01T-0283-07	hsa-miR-141	6.01906581681784
TCGA-02-0269-01B-01T-0283-07	hsa-miR-142-3p	7.97871707142009
TCGA-02-0269-01B-01T-0283-07	hsa-miR-142-5p	6.84342711751053
TCGA-02-0269-01B-01T-0283-07	hsa-miR-143	9.76894962448863
TCGA-02-0269-01B-01T-0283-07	hsa-miR-144	6.45936366515649
TCGA-02-0269-01B-01T-0283-07	hsa-miR-145	11.1097997163389
TCGA-02-0269-01B-01T-0283-07	hsa-miR-146a	7.00511828724306
TCGA-02-0269-01B-01T-0283-07	hsa-miR-146b	7.20342098674668
TCGA-02-0269-01B-01T-0283-07	hsa-miR-147	5.73541191236196
TCGA-02-0269-01B-01T-0283-07	hsa-miR-148a	6.68808929488855
TCGA-02-0269-01B-01T-0283-07	hsa-miR-148b	7.83218191577544
TCGA-02-0269-01B-01T-0283-07	hsa-miR-149	9.13228867956029
TCGA-02-0269-01B-01T-0283-07	hsa-miR-150	6.47818957068113
TCGA-02-0269-01B-01T-0283-07	hsa-miR-151	7.89405347068492
TCGA-02-0269-01B-01T-0283-07	hsa-miR-152	7.5589432999459
TCGA-02-0269-01B-01T-0283-07	hsa-miR-153	5.7402426399849
TCGA-02-0269-01B-01T-0283-07	hsa-miR-154	6.11449279367161
TCGA-02-0269-01B-01T-0283-07	hsa-miR-154*	5.99884760797151
TCGA-02-0269-01B-01T-0283-07	hsa-miR-155	8.02868602593528
TCGA-02-0269-01B-01T-0283-07	hsa-miR-15a	9.87226042930306
TCGA-02-0269-01B-01T-0283-07	hsa-miR-15b	10.8251668619555
TCGA-02-0269-01B-01T-0283-07	hsa-miR-16	11.4331468408030
TCGA-02-0269-01B-01T-0283-07	hsa-miR-17-3p	7.88365188137523
