barcode	miRNA id	value
TCGA-02-0333-01A-02T-0283-07	ebv-miR-BART1-3p	5.75339973619337
TCGA-02-0333-01A-02T-0283-07	ebv-miR-BART1-5p	5.7910110245062
TCGA-02-0333-01A-02T-0283-07	ebv-miR-BART10	5.87383934542588
TCGA-02-0333-01A-02T-0283-07	ebv-miR-BART11-3p	6.15952577809353
TCGA-02-0333-01A-02T-0283-07	ebv-miR-BART11-5p	5.71141142059298
TCGA-02-0333-01A-02T-0283-07	ebv-miR-BART12	5.81411887472481
TCGA-02-0333-01A-02T-0283-07	ebv-miR-BART13	8.33647135961258
TCGA-02-0333-01A-02T-0283-07	ebv-miR-BART14-3p	5.83680072883296
TCGA-02-0333-01A-02T-0283-07	ebv-miR-BART14-5p	5.73637521281215
TCGA-02-0333-01A-02T-0283-07	ebv-miR-BART15	5.71836489634167
TCGA-02-0333-01A-02T-0283-07	ebv-miR-BART16	5.95248758529141
TCGA-02-0333-01A-02T-0283-07	ebv-miR-BART17-3p	5.87539263938048
TCGA-02-0333-01A-02T-0283-07	ebv-miR-BART17-5p	5.95234996957565
TCGA-02-0333-01A-02T-0283-07	ebv-miR-BART18	5.77800960858456
TCGA-02-0333-01A-02T-0283-07	ebv-miR-BART19	8.22898100236768
TCGA-02-0333-01A-02T-0283-07	ebv-miR-BART2	5.88264827613527
TCGA-02-0333-01A-02T-0283-07	ebv-miR-BART20-3p	5.7647279160469
TCGA-02-0333-01A-02T-0283-07	ebv-miR-BART20-5p	5.73705642379368
TCGA-02-0333-01A-02T-0283-07	ebv-miR-BART3-3p	5.77286687452179
TCGA-02-0333-01A-02T-0283-07	ebv-miR-BART3-5p	5.74298875394893
TCGA-02-0333-01A-02T-0283-07	ebv-miR-BART4	5.90925191177176
TCGA-02-0333-01A-02T-0283-07	ebv-miR-BART5	5.87301844930278
TCGA-02-0333-01A-02T-0283-07	ebv-miR-BART6-3p	5.73844036488973
TCGA-02-0333-01A-02T-0283-07	ebv-miR-BART6-5p	5.73885773429633
TCGA-02-0333-01A-02T-0283-07	ebv-miR-BART7	7.0536106805788
TCGA-02-0333-01A-02T-0283-07	ebv-miR-BART8-3p	6.3279297413741
TCGA-02-0333-01A-02T-0283-07	ebv-miR-BART8-5p	5.72494658327819
TCGA-02-0333-01A-02T-0283-07	ebv-miR-BART9	5.88585745188842
TCGA-02-0333-01A-02T-0283-07	ebv-miR-BHRF1-1	6.12468209955772
TCGA-02-0333-01A-02T-0283-07	ebv-miR-BHRF1-2	5.77711263500393
TCGA-02-0333-01A-02T-0283-07	ebv-miR-BHRF1-2*	5.91608962945792
TCGA-02-0333-01A-02T-0283-07	ebv-miR-BHRF1-3	5.71674828340244
TCGA-02-0333-01A-02T-0283-07	hcmv-miR-UL112	5.86280144530125
TCGA-02-0333-01A-02T-0283-07	hcmv-miR-UL148D	6.10684764735256
TCGA-02-0333-01A-02T-0283-07	hcmv-miR-UL22A	6.0134633178084
TCGA-02-0333-01A-02T-0283-07	hcmv-miR-UL22A*	5.71895004718771
TCGA-02-0333-01A-02T-0283-07	hcmv-miR-UL36	6.6108360835177
TCGA-02-0333-01A-02T-0283-07	hcmv-miR-UL70-3p	8.0289006345804
TCGA-02-0333-01A-02T-0283-07	hcmv-miR-UL70-5p	5.78616566418025
TCGA-02-0333-01A-02T-0283-07	hcmv-miR-US25-1	6.373864579535
TCGA-02-0333-01A-02T-0283-07	hcmv-miR-US25-2-3p	5.81548449201783
TCGA-02-0333-01A-02T-0283-07	hcmv-miR-US25-2-5p	6.11357210389135
TCGA-02-0333-01A-02T-0283-07	hcmv-miR-US33	6.46584709154564
TCGA-02-0333-01A-02T-0283-07	hcmv-miR-US4	7.90169972818766
TCGA-02-0333-01A-02T-0283-07	hcmv-miR-US5-1	6.06966843175461
TCGA-02-0333-01A-02T-0283-07	hcmv-miR-US5-2	5.72580322161247
TCGA-02-0333-01A-02T-0283-07	hsa-let-7a	13.8499227578955
TCGA-02-0333-01A-02T-0283-07	hsa-let-7b	13.5222312931556
TCGA-02-0333-01A-02T-0283-07	hsa-let-7c	12.2114062248733
TCGA-02-0333-01A-02T-0283-07	hsa-let-7d	11.5545754253837
TCGA-02-0333-01A-02T-0283-07	hsa-let-7e	11.7518715914568
TCGA-02-0333-01A-02T-0283-07	hsa-let-7f	12.5822836405535
TCGA-02-0333-01A-02T-0283-07	hsa-let-7g	11.4035458449236
TCGA-02-0333-01A-02T-0283-07	hsa-let-7i	11.1211865599805
TCGA-02-0333-01A-02T-0283-07	hsa-miR-1	5.82822240568261
TCGA-02-0333-01A-02T-0283-07	hsa-miR-100	10.6973494601766
TCGA-02-0333-01A-02T-0283-07	hsa-miR-101	10.0515118041119
TCGA-02-0333-01A-02T-0283-07	hsa-miR-103	10.9710986566296
TCGA-02-0333-01A-02T-0283-07	hsa-miR-105	5.76540064313813
TCGA-02-0333-01A-02T-0283-07	hsa-miR-106a	9.29252994403847
TCGA-02-0333-01A-02T-0283-07	hsa-miR-106b	10.3401382053951
TCGA-02-0333-01A-02T-0283-07	hsa-miR-107	11.2120729124148
TCGA-02-0333-01A-02T-0283-07	hsa-miR-10a	6.21255431575794
TCGA-02-0333-01A-02T-0283-07	hsa-miR-10b	6.83766304275993
TCGA-02-0333-01A-02T-0283-07	hsa-miR-122a	5.73882963607837
TCGA-02-0333-01A-02T-0283-07	hsa-miR-124a	9.71880562926566
TCGA-02-0333-01A-02T-0283-07	hsa-miR-125a	10.8470173306107
TCGA-02-0333-01A-02T-0283-07	hsa-miR-125b	13.6540705518599
TCGA-02-0333-01A-02T-0283-07	hsa-miR-126	11.0810109624904
TCGA-02-0333-01A-02T-0283-07	hsa-miR-126*	6.38962145580922
TCGA-02-0333-01A-02T-0283-07	hsa-miR-127	6.66385351719476
TCGA-02-0333-01A-02T-0283-07	hsa-miR-128a	7.22810150268292
TCGA-02-0333-01A-02T-0283-07	hsa-miR-128b	7.64012531968586
TCGA-02-0333-01A-02T-0283-07	hsa-miR-129	6.51902303666428
TCGA-02-0333-01A-02T-0283-07	hsa-miR-130a	10.7604142956561
TCGA-02-0333-01A-02T-0283-07	hsa-miR-130b	7.74142752917933
TCGA-02-0333-01A-02T-0283-07	hsa-miR-132	7.73594386277184
TCGA-02-0333-01A-02T-0283-07	hsa-miR-133a	6.04242999754519
TCGA-02-0333-01A-02T-0283-07	hsa-miR-133b	6.1766999536977
TCGA-02-0333-01A-02T-0283-07	hsa-miR-134	7.09136020203869
TCGA-02-0333-01A-02T-0283-07	hsa-miR-135a	7.24082766743128
