barcode	miRNA id	value
TCGA-28-1747-01C-01T-0792-07	ebv-miR-BART1-3p	5.80387344310226
TCGA-28-1747-01C-01T-0792-07	ebv-miR-BART1-5p	5.78607535710277
TCGA-28-1747-01C-01T-0792-07	ebv-miR-BART10	5.83008413460538
TCGA-28-1747-01C-01T-0792-07	ebv-miR-BART11-3p	6.02458888833252
TCGA-28-1747-01C-01T-0792-07	ebv-miR-BART11-5p	5.77389775104312
TCGA-28-1747-01C-01T-0792-07	ebv-miR-BART12	5.81441528170229
TCGA-28-1747-01C-01T-0792-07	ebv-miR-BART13	7.86284484323431
TCGA-28-1747-01C-01T-0792-07	ebv-miR-BART14-3p	5.79729200385479
TCGA-28-1747-01C-01T-0792-07	ebv-miR-BART14-5p	5.80226898596467
TCGA-28-1747-01C-01T-0792-07	ebv-miR-BART15	5.77583861920075
TCGA-28-1747-01C-01T-0792-07	ebv-miR-BART16	5.87327936278418
TCGA-28-1747-01C-01T-0792-07	ebv-miR-BART17-3p	5.80404987604373
TCGA-28-1747-01C-01T-0792-07	ebv-miR-BART17-5p	5.820655402893
TCGA-28-1747-01C-01T-0792-07	ebv-miR-BART18	5.76116961519332
TCGA-28-1747-01C-01T-0792-07	ebv-miR-BART19	8.14532797560398
TCGA-28-1747-01C-01T-0792-07	ebv-miR-BART2	5.80909391139923
TCGA-28-1747-01C-01T-0792-07	ebv-miR-BART20-3p	5.74072146292018
TCGA-28-1747-01C-01T-0792-07	ebv-miR-BART20-5p	5.78480740497801
TCGA-28-1747-01C-01T-0792-07	ebv-miR-BART3-3p	5.76312615430206
TCGA-28-1747-01C-01T-0792-07	ebv-miR-BART3-5p	5.756837022048
TCGA-28-1747-01C-01T-0792-07	ebv-miR-BART4	5.80896646399253
TCGA-28-1747-01C-01T-0792-07	ebv-miR-BART5	5.80722558961215
TCGA-28-1747-01C-01T-0792-07	ebv-miR-BART6-3p	5.78789075214223
TCGA-28-1747-01C-01T-0792-07	ebv-miR-BART6-5p	5.7399658724375
TCGA-28-1747-01C-01T-0792-07	ebv-miR-BART7	6.56743803590176
TCGA-28-1747-01C-01T-0792-07	ebv-miR-BART8-3p	6.07851174187142
TCGA-28-1747-01C-01T-0792-07	ebv-miR-BART8-5p	5.78708150194009
TCGA-28-1747-01C-01T-0792-07	ebv-miR-BART9	5.78954727327799
TCGA-28-1747-01C-01T-0792-07	ebv-miR-BHRF1-1	5.89661287608982
TCGA-28-1747-01C-01T-0792-07	ebv-miR-BHRF1-2	5.74928039767038
TCGA-28-1747-01C-01T-0792-07	ebv-miR-BHRF1-2*	5.81838772196418
TCGA-28-1747-01C-01T-0792-07	ebv-miR-BHRF1-3	5.78338859345921
TCGA-28-1747-01C-01T-0792-07	hcmv-miR-UL112	5.76350533696182
TCGA-28-1747-01C-01T-0792-07	hcmv-miR-UL148D	5.98484219850869
TCGA-28-1747-01C-01T-0792-07	hcmv-miR-UL22A	5.75008044273299
TCGA-28-1747-01C-01T-0792-07	hcmv-miR-UL22A*	5.77559045407449
TCGA-28-1747-01C-01T-0792-07	hcmv-miR-UL36	6.25611043131653
TCGA-28-1747-01C-01T-0792-07	hcmv-miR-UL70-3p	7.66515150803756
TCGA-28-1747-01C-01T-0792-07	hcmv-miR-UL70-5p	5.78372200454001
TCGA-28-1747-01C-01T-0792-07	hcmv-miR-US25-1	5.94149136723505
TCGA-28-1747-01C-01T-0792-07	hcmv-miR-US25-2-3p	5.77034875999128
TCGA-28-1747-01C-01T-0792-07	hcmv-miR-US25-2-5p	5.88973534787818
TCGA-28-1747-01C-01T-0792-07	hcmv-miR-US33	6.9105661647122
TCGA-28-1747-01C-01T-0792-07	hcmv-miR-US4	6.72797743801212
TCGA-28-1747-01C-01T-0792-07	hcmv-miR-US5-1	5.8659906160945
TCGA-28-1747-01C-01T-0792-07	hcmv-miR-US5-2	5.76800215179682
TCGA-28-1747-01C-01T-0792-07	hsa-let-7a	14.6173147804222
TCGA-28-1747-01C-01T-0792-07	hsa-let-7b	15.6372061322176
TCGA-28-1747-01C-01T-0792-07	hsa-let-7c	13.5459267978731
TCGA-28-1747-01C-01T-0792-07	hsa-let-7d	11.9491770437115
TCGA-28-1747-01C-01T-0792-07	hsa-let-7e	12.6816590764528
TCGA-28-1747-01C-01T-0792-07	hsa-let-7f	12.1776778840214
TCGA-28-1747-01C-01T-0792-07	hsa-let-7g	10.8125982445054
TCGA-28-1747-01C-01T-0792-07	hsa-let-7i	10.5723515729952
TCGA-28-1747-01C-01T-0792-07	hsa-miR-1	5.70808087918986
TCGA-28-1747-01C-01T-0792-07	hsa-miR-100	11.4956374603857
TCGA-28-1747-01C-01T-0792-07	hsa-miR-101	10.8794903236756
TCGA-28-1747-01C-01T-0792-07	hsa-miR-103	10.8858668657725
TCGA-28-1747-01C-01T-0792-07	hsa-miR-105	5.80323458689051
TCGA-28-1747-01C-01T-0792-07	hsa-miR-106a	10.4312274492490
TCGA-28-1747-01C-01T-0792-07	hsa-miR-106b	11.0135663675851
TCGA-28-1747-01C-01T-0792-07	hsa-miR-107	10.9256033421075
TCGA-28-1747-01C-01T-0792-07	hsa-miR-10a	9.5842229012501
TCGA-28-1747-01C-01T-0792-07	hsa-miR-10b	7.08652149745709
TCGA-28-1747-01C-01T-0792-07	hsa-miR-122a	5.80616404912954
TCGA-28-1747-01C-01T-0792-07	hsa-miR-124a	10.0096785993729
TCGA-28-1747-01C-01T-0792-07	hsa-miR-125a	10.9808720735159
TCGA-28-1747-01C-01T-0792-07	hsa-miR-125b	12.9541158030316
TCGA-28-1747-01C-01T-0792-07	hsa-miR-126	10.6143000667575
TCGA-28-1747-01C-01T-0792-07	hsa-miR-126*	6.29996332672536
TCGA-28-1747-01C-01T-0792-07	hsa-miR-127	7.80998661976651
TCGA-28-1747-01C-01T-0792-07	hsa-miR-128a	7.56364234121679
TCGA-28-1747-01C-01T-0792-07	hsa-miR-128b	8.21466697688055
TCGA-28-1747-01C-01T-0792-07	hsa-miR-129	7.50477915435477
TCGA-28-1747-01C-01T-0792-07	hsa-miR-130a	10.3894738889236
TCGA-28-1747-01C-01T-0792-07	hsa-miR-130b	8.7018909728854
TCGA-28-1747-01C-01T-0792-07	hsa-miR-132	8.35697575416909
TCGA-28-1747-01C-01T-0792-07	hsa-miR-133a	5.96682475040547
TCGA-28-1747-01C-01T-0792-07	hsa-miR-133b	6.20112694562089
TCGA-28-1747-01C-01T-0792-07	hsa-miR-134	6.75037190802093
TCGA-28-1747-01C-01T-0792-07	hsa-miR-135a	6.61268276420201
TCGA-28-1747-01C-01T-0792-07	hsa-miR-135b	5.84010135478355
TCGA-28-1747-01C-01T-0792-07	hsa-miR-136	7.24465298285261
TCGA-28-1747-01C-01T-0792-07	hsa-miR-137	6.69397054563153
TCGA-28-1747-01C-01T-0792-07	hsa-miR-138	6.45463242368151
TCGA-28-1747-01C-01T-0792-07	hsa-miR-139	7.40863104975846
TCGA-28-1747-01C-01T-0792-07	hsa-miR-140	8.88527429780893
TCGA-28-1747-01C-01T-0792-07	hsa-miR-141	6.09727353626347
TCGA-28-1747-01C-01T-0792-07	hsa-miR-142-3p	10.0063642391015
