barcode	miRNA id	value
TCGA-14-3476-01B-01T-1232-07	ebv-miR-BART1-3p	5.73407924950305
TCGA-14-3476-01B-01T-1232-07	ebv-miR-BART1-5p	5.75665725397529
TCGA-14-3476-01B-01T-1232-07	ebv-miR-BART10	5.84729815662769
TCGA-14-3476-01B-01T-1232-07	ebv-miR-BART11-3p	6.00465106754111
TCGA-14-3476-01B-01T-1232-07	ebv-miR-BART11-5p	5.72023131699676
TCGA-14-3476-01B-01T-1232-07	ebv-miR-BART12	5.80057793893505
TCGA-14-3476-01B-01T-1232-07	ebv-miR-BART13	8.16860665130018
TCGA-14-3476-01B-01T-1232-07	ebv-miR-BART14-3p	5.81215444040234
TCGA-14-3476-01B-01T-1232-07	ebv-miR-BART14-5p	5.7837502919375
TCGA-14-3476-01B-01T-1232-07	ebv-miR-BART15	5.71582701331869
TCGA-14-3476-01B-01T-1232-07	ebv-miR-BART16	5.77845790662936
TCGA-14-3476-01B-01T-1232-07	ebv-miR-BART17-3p	5.78650457355672
TCGA-14-3476-01B-01T-1232-07	ebv-miR-BART17-5p	5.87983435130891
TCGA-14-3476-01B-01T-1232-07	ebv-miR-BART18	5.71176561990467
TCGA-14-3476-01B-01T-1232-07	ebv-miR-BART19	6.94160405071189
TCGA-14-3476-01B-01T-1232-07	ebv-miR-BART2	5.77500177514834
TCGA-14-3476-01B-01T-1232-07	ebv-miR-BART20-3p	5.7350135228449
TCGA-14-3476-01B-01T-1232-07	ebv-miR-BART20-5p	5.70002940021744
TCGA-14-3476-01B-01T-1232-07	ebv-miR-BART3-3p	5.72196592593521
TCGA-14-3476-01B-01T-1232-07	ebv-miR-BART3-5p	5.74969683426791
TCGA-14-3476-01B-01T-1232-07	ebv-miR-BART4	5.82524830483094
TCGA-14-3476-01B-01T-1232-07	ebv-miR-BART5	5.80045890539506
TCGA-14-3476-01B-01T-1232-07	ebv-miR-BART6-3p	5.73275861329206
TCGA-14-3476-01B-01T-1232-07	ebv-miR-BART6-5p	5.72815869555558
TCGA-14-3476-01B-01T-1232-07	ebv-miR-BART7	6.2978143673517
TCGA-14-3476-01B-01T-1232-07	ebv-miR-BART8-3p	6.00014022236022
TCGA-14-3476-01B-01T-1232-07	ebv-miR-BART8-5p	5.7278950720814
TCGA-14-3476-01B-01T-1232-07	ebv-miR-BART9	5.76033752153442
TCGA-14-3476-01B-01T-1232-07	ebv-miR-BHRF1-1	5.91951524328735
TCGA-14-3476-01B-01T-1232-07	ebv-miR-BHRF1-2	5.73693508204196
