barcode	miRNA id	value
TCGA-06-0673-11A-01T-0345-07	ebv-miR-BART1-3p	5.73512975508598
TCGA-06-0673-11A-01T-0345-07	ebv-miR-BART1-5p	5.75009251538225
TCGA-06-0673-11A-01T-0345-07	ebv-miR-BART10	5.83452305953448
TCGA-06-0673-11A-01T-0345-07	ebv-miR-BART11-3p	5.93578429627144
TCGA-06-0673-11A-01T-0345-07	ebv-miR-BART11-5p	5.74892719977882
TCGA-06-0673-11A-01T-0345-07	ebv-miR-BART12	5.81076847839492
TCGA-06-0673-11A-01T-0345-07	ebv-miR-BART13	7.83544180639816
TCGA-06-0673-11A-01T-0345-07	ebv-miR-BART14-3p	5.7749068727051
TCGA-06-0673-11A-01T-0345-07	ebv-miR-BART14-5p	5.7947319338216
TCGA-06-0673-11A-01T-0345-07	ebv-miR-BART15	5.72512021239106
TCGA-06-0673-11A-01T-0345-07	ebv-miR-BART16	5.85540752345255
TCGA-06-0673-11A-01T-0345-07	ebv-miR-BART17-3p	5.83779353119087
TCGA-06-0673-11A-01T-0345-07	ebv-miR-BART17-5p	5.80728455951093
TCGA-06-0673-11A-01T-0345-07	ebv-miR-BART18	5.71471913488125
TCGA-06-0673-11A-01T-0345-07	ebv-miR-BART19	7.97826125126096
TCGA-06-0673-11A-01T-0345-07	ebv-miR-BART2	5.78481785558161
TCGA-06-0673-11A-01T-0345-07	ebv-miR-BART20-3p	5.73401739480664
TCGA-06-0673-11A-01T-0345-07	ebv-miR-BART20-5p	5.75514344028488
TCGA-06-0673-11A-01T-0345-07	ebv-miR-BART3-3p	5.76576865802173
TCGA-06-0673-11A-01T-0345-07	ebv-miR-BART3-5p	5.76246899230659
TCGA-06-0673-11A-01T-0345-07	ebv-miR-BART4	5.838100586968
TCGA-06-0673-11A-01T-0345-07	ebv-miR-BART5	5.77880266178355
TCGA-06-0673-11A-01T-0345-07	ebv-miR-BART6-3p	5.7258553447849
TCGA-06-0673-11A-01T-0345-07	ebv-miR-BART6-5p	5.75682825264137
TCGA-06-0673-11A-01T-0345-07	ebv-miR-BART7	6.16312062903361
TCGA-06-0673-11A-01T-0345-07	ebv-miR-BART8-3p	5.92284139016734
TCGA-06-0673-11A-01T-0345-07	ebv-miR-BART8-5p	5.72036402660677
TCGA-06-0673-11A-01T-0345-07	ebv-miR-BART9	5.82583435215966
TCGA-06-0673-11A-01T-0345-07	ebv-miR-BHRF1-1	5.87981291679109
TCGA-06-0673-11A-01T-0345-07	ebv-miR-BHRF1-2	5.75929838523655
TCGA-06-0673-11A-01T-0345-07	ebv-miR-BHRF1-2*	5.76068987408231
TCGA-06-0673-11A-01T-0345-07	ebv-miR-BHRF1-3	5.74358084512501
TCGA-06-0673-11A-01T-0345-07	hcmv-miR-UL112	5.77636591849014
TCGA-06-0673-11A-01T-0345-07	hcmv-miR-UL148D	5.9894712117852
TCGA-06-0673-11A-01T-0345-07	hcmv-miR-UL22A	5.87244620926788
TCGA-06-0673-11A-01T-0345-07	hcmv-miR-UL22A*	5.72172486434747
TCGA-06-0673-11A-01T-0345-07	hcmv-miR-UL36	6.27051799949354
TCGA-06-0673-11A-01T-0345-07	hcmv-miR-UL70-3p	7.49658368131137
TCGA-06-0673-11A-01T-0345-07	hcmv-miR-UL70-5p	5.73718059169829
TCGA-06-0673-11A-01T-0345-07	hcmv-miR-US25-1	5.88150128898171
TCGA-06-0673-11A-01T-0345-07	hcmv-miR-US25-2-3p	5.73068114025835
TCGA-06-0673-11A-01T-0345-07	hcmv-miR-US25-2-5p	5.95128346441861
TCGA-06-0673-11A-01T-0345-07	hcmv-miR-US33	6.25169610345378
TCGA-06-0673-11A-01T-0345-07	hcmv-miR-US4	6.41169943148821
TCGA-06-0673-11A-01T-0345-07	hcmv-miR-US5-1	5.82548255849961
TCGA-06-0673-11A-01T-0345-07	hcmv-miR-US5-2	5.72903441540957
TCGA-06-0673-11A-01T-0345-07	hsa-let-7a	14.2363793838840
TCGA-06-0673-11A-01T-0345-07	hsa-let-7b	13.7810261459322
TCGA-06-0673-11A-01T-0345-07	hsa-let-7c	12.4893718133081
TCGA-06-0673-11A-01T-0345-07	hsa-let-7d	11.8031560803752
TCGA-06-0673-11A-01T-0345-07	hsa-let-7e	12.0561646578755
TCGA-06-0673-11A-01T-0345-07	hsa-let-7f	12.3785835008513
TCGA-06-0673-11A-01T-0345-07	hsa-let-7g	11.3802740668776
TCGA-06-0673-11A-01T-0345-07	hsa-let-7i	9.58317389441903
TCGA-06-0673-11A-01T-0345-07	hsa-miR-1	6.5996267760928
TCGA-06-0673-11A-01T-0345-07	hsa-miR-100	10.1854751233806
TCGA-06-0673-11A-01T-0345-07	hsa-miR-101	10.7650467362167
TCGA-06-0673-11A-01T-0345-07	hsa-miR-103	11.6330194831376
TCGA-06-0673-11A-01T-0345-07	hsa-miR-105	5.83203267789097
TCGA-06-0673-11A-01T-0345-07	hsa-miR-106a	8.68711261548448
TCGA-06-0673-11A-01T-0345-07	hsa-miR-106b	8.8046731672515
TCGA-06-0673-11A-01T-0345-07	hsa-miR-107	11.9513317509521
TCGA-06-0673-11A-01T-0345-07	hsa-miR-10a	6.13562928179113
TCGA-06-0673-11A-01T-0345-07	hsa-miR-10b	6.68343949151426
TCGA-06-0673-11A-01T-0345-07	hsa-miR-122a	5.79496898521844
TCGA-06-0673-11A-01T-0345-07	hsa-miR-124a	15.4632190955991
TCGA-06-0673-11A-01T-0345-07	hsa-miR-125a	11.2934222576886
TCGA-06-0673-11A-01T-0345-07	hsa-miR-125b	13.5157653324278
TCGA-06-0673-11A-01T-0345-07	hsa-miR-126	11.4961500963939
TCGA-06-0673-11A-01T-0345-07	hsa-miR-126*	6.71456219261200
TCGA-06-0673-11A-01T-0345-07	hsa-miR-127	9.73470722104246
TCGA-06-0673-11A-01T-0345-07	hsa-miR-128a	10.3541510091015
TCGA-06-0673-11A-01T-0345-07	hsa-miR-128b	11.2981700942475
TCGA-06-0673-11A-01T-0345-07	hsa-miR-129	9.95576320282978
TCGA-06-0673-11A-01T-0345-07	hsa-miR-130a	10.0431058434561
TCGA-06-0673-11A-01T-0345-07	hsa-miR-130b	7.50241598138291
TCGA-06-0673-11A-01T-0345-07	hsa-miR-132	9.85252635081551
TCGA-06-0673-11A-01T-0345-07	hsa-miR-133a	6.88021458845361
TCGA-06-0673-11A-01T-0345-07	hsa-miR-133b	7.31863803265155
TCGA-06-0673-11A-01T-0345-07	hsa-miR-134	7.28039312698769
TCGA-06-0673-11A-01T-0345-07	hsa-miR-135a	6.18609849541946
TCGA-06-0673-11A-01T-0345-07	hsa-miR-135b	5.81812522670119
TCGA-06-0673-11A-01T-0345-07	hsa-miR-136	9.18603004466454
TCGA-06-0673-11A-01T-0345-07	hsa-miR-137	10.5379423570236
TCGA-06-0673-11A-01T-0345-07	hsa-miR-138	9.07505501501332
TCGA-06-0673-11A-01T-0345-07	hsa-miR-139	10.8291481228699
TCGA-06-0673-11A-01T-0345-07	hsa-miR-140	8.52070371963456
TCGA-06-0673-11A-01T-0345-07	hsa-miR-141	5.96861759259756
TCGA-06-0673-11A-01T-0345-07	hsa-miR-142-3p	6.95926911721276
TCGA-06-0673-11A-01T-0345-07	hsa-miR-142-5p	6.37027017341055
TCGA-06-0673-11A-01T-0345-07	hsa-miR-143	10.0332480874186
TCGA-06-0673-11A-01T-0345-07	hsa-miR-144	5.62264758438653
TCGA-06-0673-11A-01T-0345-07	hsa-miR-145	11.3054344939762
TCGA-06-0673-11A-01T-0345-07	hsa-miR-146a	6.7959169590915
TCGA-06-0673-11A-01T-0345-07	hsa-miR-146b	7.42617379714056
TCGA-06-0673-11A-01T-0345-07	hsa-miR-147	5.80873135601535
TCGA-06-0673-11A-01T-0345-07	hsa-miR-148a	6.86056775869304
TCGA-06-0673-11A-01T-0345-07	hsa-miR-148b	7.81716253592732
TCGA-06-0673-11A-01T-0345-07	hsa-miR-149	10.6384616462907
TCGA-06-0673-11A-01T-0345-07	hsa-miR-150	6.29607456563581
TCGA-06-0673-11A-01T-0345-07	hsa-miR-151	7.87751557291857
TCGA-06-0673-11A-01T-0345-07	hsa-miR-152	7.30101666107265
TCGA-06-0673-11A-01T-0345-07	hsa-miR-153	6.30571219231962
TCGA-06-0673-11A-01T-0345-07	hsa-miR-154	7.04007824342666
TCGA-06-0673-11A-01T-0345-07	hsa-miR-154*	7.25985452614193
TCGA-06-0673-11A-01T-0345-07	hsa-miR-155	6.38911781205324
TCGA-06-0673-11A-01T-0345-07	hsa-miR-15a	8.15637131689409
TCGA-06-0673-11A-01T-0345-07	hsa-miR-15b	9.12411063895382
TCGA-06-0673-11A-01T-0345-07	hsa-miR-16	10.0965386102164
TCGA-06-0673-11A-01T-0345-07	hsa-miR-17-3p	7.08180309064545
TCGA-06-0673-11A-01T-0345-07	hsa-miR-17-5p	7.98241132813223
TCGA-06-0673-11A-01T-0345-07	hsa-miR-181a	10.3224335420402
TCGA-06-0673-11A-01T-0345-07	hsa-miR-181a*	6.96704064566124
TCGA-06-0673-11A-01T-0345-07	hsa-miR-181b	10.1705761413748
TCGA-06-0673-11A-01T-0345-07	hsa-miR-181c	9.15447107255513
TCGA-06-0673-11A-01T-0345-07	hsa-miR-181d	9.34127631261013
TCGA-06-0673-11A-01T-0345-07	hsa-miR-182	6.59194348675786
