barcode	miRNA id	value
TCGA-06-0681-11A-01T-0345-07	ebv-miR-BART1-3p	5.81196255254659
TCGA-06-0681-11A-01T-0345-07	ebv-miR-BART1-5p	5.76545217045063
TCGA-06-0681-11A-01T-0345-07	ebv-miR-BART10	5.8468889239627
TCGA-06-0681-11A-01T-0345-07	ebv-miR-BART11-3p	6.01672272696437
TCGA-06-0681-11A-01T-0345-07	ebv-miR-BART11-5p	5.73916452831008
TCGA-06-0681-11A-01T-0345-07	ebv-miR-BART12	5.81855646240124
TCGA-06-0681-11A-01T-0345-07	ebv-miR-BART13	7.54921268979385
TCGA-06-0681-11A-01T-0345-07	ebv-miR-BART14-3p	5.76295427792476
TCGA-06-0681-11A-01T-0345-07	ebv-miR-BART14-5p	5.79058358787638
TCGA-06-0681-11A-01T-0345-07	ebv-miR-BART15	5.76695604821795
TCGA-06-0681-11A-01T-0345-07	ebv-miR-BART16	5.85087159449988
TCGA-06-0681-11A-01T-0345-07	ebv-miR-BART17-3p	5.8318893506909
TCGA-06-0681-11A-01T-0345-07	ebv-miR-BART17-5p	5.81589115836202
TCGA-06-0681-11A-01T-0345-07	ebv-miR-BART18	5.74739339702525
TCGA-06-0681-11A-01T-0345-07	ebv-miR-BART19	6.16914513949386
TCGA-06-0681-11A-01T-0345-07	ebv-miR-BART2	5.8008288506842
TCGA-06-0681-11A-01T-0345-07	ebv-miR-BART20-3p	5.75528270307874
TCGA-06-0681-11A-01T-0345-07	ebv-miR-BART20-5p	5.76710351536816
TCGA-06-0681-11A-01T-0345-07	ebv-miR-BART3-3p	5.70421781141394
TCGA-06-0681-11A-01T-0345-07	ebv-miR-BART3-5p	5.76648088471604
TCGA-06-0681-11A-01T-0345-07	ebv-miR-BART4	5.82756337163064
TCGA-06-0681-11A-01T-0345-07	ebv-miR-BART5	5.74102171411578
TCGA-06-0681-11A-01T-0345-07	ebv-miR-BART6-3p	5.70589078339889
TCGA-06-0681-11A-01T-0345-07	ebv-miR-BART6-5p	5.73400546028047
TCGA-06-0681-11A-01T-0345-07	ebv-miR-BART7	5.98269830076452
TCGA-06-0681-11A-01T-0345-07	ebv-miR-BART8-3p	5.84557753065495
TCGA-06-0681-11A-01T-0345-07	ebv-miR-BART8-5p	5.75058206662964
TCGA-06-0681-11A-01T-0345-07	ebv-miR-BART9	5.74262027003222
TCGA-06-0681-11A-01T-0345-07	ebv-miR-BHRF1-1	5.85522398037095
TCGA-06-0681-11A-01T-0345-07	ebv-miR-BHRF1-2	5.7388371610495
TCGA-06-0681-11A-01T-0345-07	ebv-miR-BHRF1-2*	5.73395263843339
TCGA-06-0681-11A-01T-0345-07	ebv-miR-BHRF1-3	5.74546478531989
TCGA-06-0681-11A-01T-0345-07	hcmv-miR-UL112	5.75461737812511
TCGA-06-0681-11A-01T-0345-07	hcmv-miR-UL148D	6.05331250939114
TCGA-06-0681-11A-01T-0345-07	hcmv-miR-UL22A	5.84018304688879
TCGA-06-0681-11A-01T-0345-07	hcmv-miR-UL22A*	5.71935834644184
TCGA-06-0681-11A-01T-0345-07	hcmv-miR-UL36	6.20330182441518
TCGA-06-0681-11A-01T-0345-07	hcmv-miR-UL70-3p	7.77736105179569
TCGA-06-0681-11A-01T-0345-07	hcmv-miR-UL70-5p	5.74328175815068
TCGA-06-0681-11A-01T-0345-07	hcmv-miR-US25-1	5.85029463428875
TCGA-06-0681-11A-01T-0345-07	hcmv-miR-US25-2-3p	5.7436882125451
TCGA-06-0681-11A-01T-0345-07	hcmv-miR-US25-2-5p	5.88610141145972
TCGA-06-0681-11A-01T-0345-07	hcmv-miR-US33	6.2977809250873
TCGA-06-0681-11A-01T-0345-07	hcmv-miR-US4	6.68327624577941
TCGA-06-0681-11A-01T-0345-07	hcmv-miR-US5-1	5.84213630195039
TCGA-06-0681-11A-01T-0345-07	hcmv-miR-US5-2	5.71551152438754
TCGA-06-0681-11A-01T-0345-07	hsa-let-7a	14.0352297287037
TCGA-06-0681-11A-01T-0345-07	hsa-let-7b	14.1398658090313
TCGA-06-0681-11A-01T-0345-07	hsa-let-7c	12.6268978536073
TCGA-06-0681-11A-01T-0345-07	hsa-let-7d	11.6259720347515
TCGA-06-0681-11A-01T-0345-07	hsa-let-7e	11.8759851580012
TCGA-06-0681-11A-01T-0345-07	hsa-let-7f	12.3577388324245
TCGA-06-0681-11A-01T-0345-07	hsa-let-7g	11.2097390480574
TCGA-06-0681-11A-01T-0345-07	hsa-let-7i	9.57063834106158
TCGA-06-0681-11A-01T-0345-07	hsa-miR-1	6.31381209417531
TCGA-06-0681-11A-01T-0345-07	hsa-miR-100	10.1992760331837
TCGA-06-0681-11A-01T-0345-07	hsa-miR-101	10.7233862092125
TCGA-06-0681-11A-01T-0345-07	hsa-miR-103	11.5218207808662
TCGA-06-0681-11A-01T-0345-07	hsa-miR-105	5.8103852317765
TCGA-06-0681-11A-01T-0345-07	hsa-miR-106a	8.71509285282973
TCGA-06-0681-11A-01T-0345-07	hsa-miR-106b	9.06692062897239
TCGA-06-0681-11A-01T-0345-07	hsa-miR-107	11.7705605850068
TCGA-06-0681-11A-01T-0345-07	hsa-miR-10a	6.14672188225966
TCGA-06-0681-11A-01T-0345-07	hsa-miR-10b	6.7191227896767
TCGA-06-0681-11A-01T-0345-07	hsa-miR-122a	5.8137430099514
TCGA-06-0681-11A-01T-0345-07	hsa-miR-124a	15.332637141667
TCGA-06-0681-11A-01T-0345-07	hsa-miR-125a	11.2053428583975
TCGA-06-0681-11A-01T-0345-07	hsa-miR-125b	13.4268819457772
TCGA-06-0681-11A-01T-0345-07	hsa-miR-126	11.1177111174411
TCGA-06-0681-11A-01T-0345-07	hsa-miR-126*	6.47243914401976
TCGA-06-0681-11A-01T-0345-07	hsa-miR-127	9.78469030487188
TCGA-06-0681-11A-01T-0345-07	hsa-miR-128a	9.93979578270747
TCGA-06-0681-11A-01T-0345-07	hsa-miR-128b	10.8501860287371
TCGA-06-0681-11A-01T-0345-07	hsa-miR-129	9.68407225426342
TCGA-06-0681-11A-01T-0345-07	hsa-miR-130a	9.65583008114845
TCGA-06-0681-11A-01T-0345-07	hsa-miR-130b	7.31262356178187
TCGA-06-0681-11A-01T-0345-07	hsa-miR-132	9.70493371532762
TCGA-06-0681-11A-01T-0345-07	hsa-miR-133a	6.62839630418098
TCGA-06-0681-11A-01T-0345-07	hsa-miR-133b	6.96860016873675
TCGA-06-0681-11A-01T-0345-07	hsa-miR-134	7.45512058917565
TCGA-06-0681-11A-01T-0345-07	hsa-miR-135a	5.92821347214058
TCGA-06-0681-11A-01T-0345-07	hsa-miR-135b	5.7359169439822
TCGA-06-0681-11A-01T-0345-07	hsa-miR-136	9.2248594588462
TCGA-06-0681-11A-01T-0345-07	hsa-miR-137	10.2567570898619
TCGA-06-0681-11A-01T-0345-07	hsa-miR-138	8.66707598424745
