barcode	gene symbol	value
TCGA-28-1747-01C-01R-0791-07	15E1.2	-1.9356
TCGA-28-1747-01C-01R-0791-07	2'-PDE	0.02185
TCGA-28-1747-01C-01R-0791-07	7A5	-2.365
TCGA-28-1747-01C-01R-0791-07	A1BG	0.209
TCGA-28-1747-01C-01R-0791-07	A2BP1	2.3755
TCGA-28-1747-01C-01R-0791-07	A2M	2.1832
TCGA-28-1747-01C-01R-0791-07	A2ML1	1.71566666666667
TCGA-28-1747-01C-01R-0791-07	A3GALT2	0.1676
TCGA-28-1747-01C-01R-0791-07	A4GALT	-0.959625
TCGA-28-1747-01C-01R-0791-07	A4GNT	-0.148333333333333
TCGA-28-1747-01C-01R-0791-07	AAAS	-0.2804
TCGA-28-1747-01C-01R-0791-07	AACS	-1.029
TCGA-28-1747-01C-01R-0791-07	AADAC	-0.9398
TCGA-28-1747-01C-01R-0791-07	AADACL1	-0.0236
TCGA-28-1747-01C-01R-0791-07	AADACL2	-0.408
TCGA-28-1747-01C-01R-0791-07	AADACL3	0.174
TCGA-28-1747-01C-01R-0791-07	AADACL4	-0.137333333333333
TCGA-28-1747-01C-01R-0791-07	AADAT	0.3006
TCGA-28-1747-01C-01R-0791-07	AAK1	0.151529411764706
TCGA-28-1747-01C-01R-0791-07	AAMP	-0.2148
TCGA-28-1747-01C-01R-0791-07	AANAT	0.46
TCGA-28-1747-01C-01R-0791-07	AARS	-0.319875
TCGA-28-1747-01C-01R-0791-07	AARS2	-0.42725
TCGA-28-1747-01C-01R-0791-07	AARSD1	-0.5614
TCGA-28-1747-01C-01R-0791-07	AASDH	0.583545454545455
TCGA-28-1747-01C-01R-0791-07	AASDHPPT	-0.0592307692307692
TCGA-28-1747-01C-01R-0791-07	AASS	1.7412
TCGA-28-1747-01C-01R-0791-07	AATF	-0.3351
TCGA-28-1747-01C-01R-0791-07	AATK	0.802153846153846
TCGA-28-1747-01C-01R-0791-07	ABAT	2.43976923076923
TCGA-28-1747-01C-01R-0791-07	ABBA-1	1.2584
TCGA-28-1747-01C-01R-0791-07	ABCA1	1.411125
TCGA-28-1747-01C-01R-0791-07	ABCA10	0.373
TCGA-28-1747-01C-01R-0791-07	ABCA11	-0.0116666666666667
TCGA-28-1747-01C-01R-0791-07	ABCA12	-3.7656
TCGA-28-1747-01C-01R-0791-07	ABCA13	0.0396363636363636
TCGA-28-1747-01C-01R-0791-07	ABCA2	1.3764
TCGA-28-1747-01C-01R-0791-07	ABCA3	2.11109090909091
TCGA-28-1747-01C-01R-0791-07	ABCA4	-1.01
TCGA-28-1747-01C-01R-0791-07	ABCA5	-1.3917
TCGA-28-1747-01C-01R-0791-07	ABCA6	0.899
TCGA-28-1747-01C-01R-0791-07	ABCA7	-1.6092
TCGA-28-1747-01C-01R-0791-07	ABCA8	2.017
TCGA-28-1747-01C-01R-0791-07	ABCA9	0.696538461538461
TCGA-28-1747-01C-01R-0791-07	ABCB1	2.18209090909091
TCGA-28-1747-01C-01R-0791-07	ABCB10	-1.42008333333333
