barcode	gene symbol	value
TCGA-14-0781-01B-01R-1700-07	15E1.2	-1.23
TCGA-14-0781-01B-01R-1700-07	2'-PDE	0.07375
TCGA-14-0781-01B-01R-1700-07	7A5	-2.136
TCGA-14-0781-01B-01R-1700-07	A1BG	0.745875
TCGA-14-0781-01B-01R-1700-07	A2BP1	1.58825
TCGA-14-0781-01B-01R-1700-07	A2M	3.796
TCGA-14-0781-01B-01R-1700-07	A2ML1	0.696666666666667
TCGA-14-0781-01B-01R-1700-07	A3GALT2	0.6664
TCGA-14-0781-01B-01R-1700-07	A4GALT	0.13125
TCGA-14-0781-01B-01R-1700-07	A4GNT	0.164
TCGA-14-0781-01B-01R-1700-07	AAAS	-1.264
TCGA-14-0781-01B-01R-1700-07	AACS	-1.2166
TCGA-14-0781-01B-01R-1700-07	AADAC	-1.5584
TCGA-14-0781-01B-01R-1700-07	AADACL1	0.2008
TCGA-14-0781-01B-01R-1700-07	AADACL2	-0.457333333333333
TCGA-14-0781-01B-01R-1700-07	AADACL3	0.622666666666667
TCGA-14-0781-01B-01R-1700-07	AADACL4	-0.426666666666667
TCGA-14-0781-01B-01R-1700-07	AADAT	0.2267
TCGA-14-0781-01B-01R-1700-07	AAK1	0.1425625
TCGA-14-0781-01B-01R-1700-07	AAMP	-0.586
TCGA-14-0781-01B-01R-1700-07	AANAT	0.609
TCGA-14-0781-01B-01R-1700-07	AARS	-1.32875
TCGA-14-0781-01B-01R-1700-07	AARS2	-0.304
TCGA-14-0781-01B-01R-1700-07	AARSD1	-0.7885
TCGA-14-0781-01B-01R-1700-07	AASDH	0.5869
TCGA-14-0781-01B-01R-1700-07	AASDHPPT	-0.308692307692308
TCGA-14-0781-01B-01R-1700-07	AASS	1.3848
TCGA-14-0781-01B-01R-1700-07	AATF	-1.0142
TCGA-14-0781-01B-01R-1700-07	AATK	-0.207923076923077
TCGA-14-0781-01B-01R-1700-07	ABAT	2.15961538461538
TCGA-14-0781-01B-01R-1700-07	ABBA-1	0.224866666666667
TCGA-14-0781-01B-01R-1700-07	ABCA1	3.244875
TCGA-14-0781-01B-01R-1700-07	ABCA10	0.898
TCGA-14-0781-01B-01R-1700-07	ABCA11	-0.189
TCGA-14-0781-01B-01R-1700-07	ABCA12	-2.576
TCGA-14-0781-01B-01R-1700-07	ABCA13	2.73018181818182
TCGA-14-0781-01B-01R-1700-07	ABCA2	-0.555
TCGA-14-0781-01B-01R-1700-07	ABCA3	2.081
TCGA-14-0781-01B-01R-1700-07	ABCA4	-0.818222222222222
TCGA-14-0781-01B-01R-1700-07	ABCA5	0.579
TCGA-14-0781-01B-01R-1700-07	ABCA6	2.62938461538462
TCGA-14-0781-01B-01R-1700-07	ABCA7	-1.6896
TCGA-14-0781-01B-01R-1700-07	ABCA8	3.4814
TCGA-14-0781-01B-01R-1700-07	ABCA9	1.82092307692308
TCGA-14-0781-01B-01R-1700-07	ABCB1	1.42545454545455
TCGA-14-0781-01B-01R-1700-07	ABCB10	-1.34825
TCGA-14-0781-01B-01R-1700-07	ABCB11	1.174
TCGA-14-0781-01B-01R-1700-07	ABCB4	-0.5248
TCGA-14-0781-01B-01R-1700-07	ABCB5	-0.8375
TCGA-14-0781-01B-01R-1700-07	ABCB6	-0.184615384615385
TCGA-14-0781-01B-01R-1700-07	ABCB7	-0.1322
TCGA-14-0781-01B-01R-1700-07	ABCB8	-0.54975
TCGA-14-0781-01B-01R-1700-07	ABCB9	1.415
TCGA-14-0781-01B-01R-1700-07	ABCC1	-2.377125
TCGA-14-0781-01B-01R-1700-07	ABCC10	-0.9856
TCGA-14-0781-01B-01R-1700-07	ABCC11	1.54575
TCGA-14-0781-01B-01R-1700-07	ABCC12	0.5885
TCGA-14-0781-01B-01R-1700-07	ABCC13	-0.563363636363636
TCGA-14-0781-01B-01R-1700-07	ABCC2	-5.05688888888889
TCGA-14-0781-01B-01R-1700-07	ABCC3	3.35163636363636
TCGA-14-0781-01B-01R-1700-07	ABCC4	-1.3145
TCGA-14-0781-01B-01R-1700-07	ABCC5	-0.3294
TCGA-14-0781-01B-01R-1700-07	ABCC6	-1.04627777777778
TCGA-14-0781-01B-01R-1700-07	ABCC8	3.0162
TCGA-14-0781-01B-01R-1700-07	ABCC9	3.62245454545455
TCGA-14-0781-01B-01R-1700-07	ABCD1	-0.527333333333333
TCGA-14-0781-01B-01R-1700-07	ABCD2	2.90833333333333
TCGA-14-0781-01B-01R-1700-07	ABCD3	0.690928571428571
TCGA-14-0781-01B-01R-1700-07	ABCD4	1.373375
TCGA-14-0781-01B-01R-1700-07	ABCE1	-0.6312
TCGA-14-0781-01B-01R-1700-07	ABCF1	-0.187538461538462
TCGA-14-0781-01B-01R-1700-07	ABCF2	-0.472909090909091
TCGA-14-0781-01B-01R-1700-07	ABCF3	-0.020375
TCGA-14-0781-01B-01R-1700-07	ABCG1	1.48133333333333
TCGA-14-0781-01B-01R-1700-07	ABCG2	0.998
TCGA-14-0781-01B-01R-1700-07	ABCG4	0.569666666666667
TCGA-14-0781-01B-01R-1700-07	ABCG5	-5.9472
TCGA-14-0781-01B-01R-1700-07	ABCG8	-0.876666666666667
TCGA-14-0781-01B-01R-1700-07	ABHD1	1.5802
TCGA-14-0781-01B-01R-1700-07	ABHD10	-0.179538461538462
TCGA-14-0781-01B-01R-1700-07	ABHD11	-0.714846153846154
TCGA-14-0781-01B-01R-1700-07	ABHD12	-0.267846153846154
TCGA-14-0781-01B-01R-1700-07	ABHD12B	-2.5074
TCGA-14-0781-01B-01R-1700-07	ABHD13	0.617538461538462
TCGA-14-0781-01B-01R-1700-07	ABHD14A	0.3096
TCGA-14-0781-01B-01R-1700-07	ABHD14B	-0.8327
TCGA-14-0781-01B-01R-1700-07	ABHD2	0.37875
TCGA-14-0781-01B-01R-1700-07	ABHD3	-0.766
TCGA-14-0781-01B-01R-1700-07	ABHD4	1.036
TCGA-14-0781-01B-01R-1700-07	ABHD5	-0.6604
TCGA-14-0781-01B-01R-1700-07	ABHD6	1.5446
TCGA-14-0781-01B-01R-1700-07	ABHD7	1.8312
TCGA-14-0781-01B-01R-1700-07	ABHD8	-0.3466
TCGA-14-0781-01B-01R-1700-07	ABHD9	2.02933333333333
TCGA-14-0781-01B-01R-1700-07	ABI1	-0.094625
TCGA-14-0781-01B-01R-1700-07	ABI2	0.589375
TCGA-14-0781-01B-01R-1700-07	ABI3	3.2358
TCGA-14-0781-01B-01R-1700-07	ABI3BP	0.292
TCGA-14-0781-01B-01R-1700-07	ABL1	-0.48376
TCGA-14-0781-01B-01R-1700-07	ABL2	0.673133333333333
TCGA-14-0781-01B-01R-1700-07	ABLIM1	0.8445
TCGA-14-0781-01B-01R-1700-07	ABLIM2	1.0388
TCGA-14-0781-01B-01R-1700-07	ABLIM3	0.410307692307692
TCGA-14-0781-01B-01R-1700-07	ABO	-0.07325
TCGA-14-0781-01B-01R-1700-07	ABP1	-0.0489090909090909
TCGA-14-0781-01B-01R-1700-07	ABR	1.5712
TCGA-14-0781-01B-01R-1700-07	ABRA	0.4556
