barcode	gene symbol	value
TCGA-32-2632-01A-01R-0918-07	15E1.2	0.1104
TCGA-32-2632-01A-01R-0918-07	2'-PDE	-0.3578
TCGA-32-2632-01A-01R-0918-07	7A5	-1.53
TCGA-32-2632-01A-01R-0918-07	A1BG	3.310125
TCGA-32-2632-01A-01R-0918-07	A2BP1	-0.50075
TCGA-32-2632-01A-01R-0918-07	A2M	0.2358
TCGA-32-2632-01A-01R-0918-07	A2ML1	1.732
TCGA-32-2632-01A-01R-0918-07	A3GALT2	-0.525
TCGA-32-2632-01A-01R-0918-07	A4GALT	-0.833625
TCGA-32-2632-01A-01R-0918-07	A4GNT	0.643
TCGA-32-2632-01A-01R-0918-07	AAAS	-1.2674
TCGA-32-2632-01A-01R-0918-07	AACS	-1.4886
TCGA-32-2632-01A-01R-0918-07	AADAC	-1.67166666666667
TCGA-32-2632-01A-01R-0918-07	AADACL1	1.4778
TCGA-32-2632-01A-01R-0918-07	AADACL2	0.334
TCGA-32-2632-01A-01R-0918-07	AADACL3	0.379
TCGA-32-2632-01A-01R-0918-07	AADACL4	-0.2575
TCGA-32-2632-01A-01R-0918-07	AADAT	0.7905
TCGA-32-2632-01A-01R-0918-07	AAK1	0.0779333333333333
TCGA-32-2632-01A-01R-0918-07	AAMP	-1.2568
TCGA-32-2632-01A-01R-0918-07	AANAT	0.934
TCGA-32-2632-01A-01R-0918-07	AARS	-1.73275
TCGA-32-2632-01A-01R-0918-07	AARS2	-0.326625
TCGA-32-2632-01A-01R-0918-07	AARSD1	-0.927333333333333
TCGA-32-2632-01A-01R-0918-07	AASDH	0.910181818181818
TCGA-32-2632-01A-01R-0918-07	AASDHPPT	0.122769230769231
TCGA-32-2632-01A-01R-0918-07	AASS	1.5994
TCGA-32-2632-01A-01R-0918-07	AATF	-1.4971
TCGA-32-2632-01A-01R-0918-07	AATK	0.254846153846154
TCGA-32-2632-01A-01R-0918-07	ABAT	2.009
TCGA-32-2632-01A-01R-0918-07	ABBA-1	0.734733333333333
TCGA-32-2632-01A-01R-0918-07	ABCA1	0.77325
TCGA-32-2632-01A-01R-0918-07	ABCA10	0.551
TCGA-32-2632-01A-01R-0918-07	ABCA11	0.606333333333333
TCGA-32-2632-01A-01R-0918-07	ABCA12	-2.8394
TCGA-32-2632-01A-01R-0918-07	ABCA13	-0.297272727272727
TCGA-32-2632-01A-01R-0918-07	ABCA2	-1.8282
TCGA-32-2632-01A-01R-0918-07	ABCA3	0.584909090909091
TCGA-32-2632-01A-01R-0918-07	ABCA4	-1.51833333333333
TCGA-32-2632-01A-01R-0918-07	ABCA5	-0.7113
TCGA-32-2632-01A-01R-0918-07	ABCA6	1.22576923076923
TCGA-32-2632-01A-01R-0918-07	ABCA7	-2.2858
TCGA-32-2632-01A-01R-0918-07	ABCA8	1.945
TCGA-32-2632-01A-01R-0918-07	ABCA9	0.7005
TCGA-32-2632-01A-01R-0918-07	ABCB1	1.03809090909091
TCGA-32-2632-01A-01R-0918-07	ABCB10	-0.729916666666667
TCGA-32-2632-01A-01R-0918-07	ABCB11	0.685
TCGA-32-2632-01A-01R-0918-07	ABCB4	-0.1475
TCGA-32-2632-01A-01R-0918-07	ABCB5	0.371
TCGA-32-2632-01A-01R-0918-07	ABCB6	0.749846153846154
TCGA-32-2632-01A-01R-0918-07	ABCB7	-0.2136
TCGA-32-2632-01A-01R-0918-07	ABCB8	-0.459875
TCGA-32-2632-01A-01R-0918-07	ABCB9	0.794375
TCGA-32-2632-01A-01R-0918-07	ABCC1	-3.603625
TCGA-32-2632-01A-01R-0918-07	ABCC10	-1.2406
TCGA-32-2632-01A-01R-0918-07	ABCC11	-1.24675
TCGA-32-2632-01A-01R-0918-07	ABCC12	1.46614285714286
TCGA-32-2632-01A-01R-0918-07	ABCC13	0.6144
TCGA-32-2632-01A-01R-0918-07	ABCC2	-4.45155555555555
TCGA-32-2632-01A-01R-0918-07	ABCC3	0.175909090909091
TCGA-32-2632-01A-01R-0918-07	ABCC4	-2.10993333333333
TCGA-32-2632-01A-01R-0918-07	ABCC5	-0.749133333333333
TCGA-32-2632-01A-01R-0918-07	ABCC6	-0.784944444444444
TCGA-32-2632-01A-01R-0918-07	ABCC8	3.3032
TCGA-32-2632-01A-01R-0918-07	ABCC9	0.2052
TCGA-32-2632-01A-01R-0918-07	ABCD1	-0.854333333333333
TCGA-32-2632-01A-01R-0918-07	ABCD2	1.84816666666667
TCGA-32-2632-01A-01R-0918-07	ABCD3	1.79885714285714
TCGA-32-2632-01A-01R-0918-07	ABCD4	1.56025
TCGA-32-2632-01A-01R-0918-07	ABCE1	0.0688
TCGA-32-2632-01A-01R-0918-07	ABCF1	-1.15353846153846
TCGA-32-2632-01A-01R-0918-07	ABCF2	-1.71563636363636
TCGA-32-2632-01A-01R-0918-07	ABCF3	-0.62925
TCGA-32-2632-01A-01R-0918-07	ABCG1	-0.746333333333333
TCGA-32-2632-01A-01R-0918-07	ABCG2	0.8776
TCGA-32-2632-01A-01R-0918-07	ABCG4	-0.760166666666667
TCGA-32-2632-01A-01R-0918-07	ABCG5	-2.8568
TCGA-32-2632-01A-01R-0918-07	ABCG8	0.6875
TCGA-32-2632-01A-01R-0918-07	ABHD1	1.2678
TCGA-32-2632-01A-01R-0918-07	ABHD10	0.9495
TCGA-32-2632-01A-01R-0918-07	ABHD11	-0.709846153846154
TCGA-32-2632-01A-01R-0918-07	ABHD12	1.54623076923077
TCGA-32-2632-01A-01R-0918-07	ABHD12B	-3.424
TCGA-32-2632-01A-01R-0918-07	ABHD13	1.11723076923077
TCGA-32-2632-01A-01R-0918-07	ABHD14A	1.3572
TCGA-32-2632-01A-01R-0918-07	ABHD14B	-1.504
TCGA-32-2632-01A-01R-0918-07	ABHD2	-0.215357142857143
TCGA-32-2632-01A-01R-0918-07	ABHD3	-0.0378
TCGA-32-2632-01A-01R-0918-07	ABHD4	-0.0313999999999999
TCGA-32-2632-01A-01R-0918-07	ABHD5	0.0174
TCGA-32-2632-01A-01R-0918-07	ABHD6	1.559
TCGA-32-2632-01A-01R-0918-07	ABHD7	0.4612
TCGA-32-2632-01A-01R-0918-07	ABHD8	-0.245
TCGA-32-2632-01A-01R-0918-07	ABHD9	0.198
TCGA-32-2632-01A-01R-0918-07	ABI1	-0.419125
TCGA-32-2632-01A-01R-0918-07	ABI2	0.746125
TCGA-32-2632-01A-01R-0918-07	ABI3	2.0662
TCGA-32-2632-01A-01R-0918-07	ABI3BP	-0.4382
TCGA-32-2632-01A-01R-0918-07	ABL1	-0.75928
TCGA-32-2632-01A-01R-0918-07	ABL2	-0.802733333333333
TCGA-32-2632-01A-01R-0918-07	ABLIM1	-0.39925
TCGA-32-2632-01A-01R-0918-07	ABLIM2	1.1732
TCGA-32-2632-01A-01R-0918-07	ABLIM3	-2.64346153846154
TCGA-32-2632-01A-01R-0918-07	ABO	-0.30375
TCGA-32-2632-01A-01R-0918-07	ABP1	0.455090909090909
TCGA-32-2632-01A-01R-0918-07	ABR	-0.0332
TCGA-32-2632-01A-01R-0918-07	ABRA	0.37225
TCGA-32-2632-01A-01R-0918-07	ABT1	-0.2368
TCGA-32-2632-01A-01R-0918-07	ABTB1	0.408
TCGA-32-2632-01A-01R-0918-07	ABTB2	-0.8804
TCGA-32-2632-01A-01R-0918-07	ACAA1	0.250076923076923
TCGA-32-2632-01A-01R-0918-07	ACAA2	-2.35918181818182
TCGA-32-2632-01A-01R-0918-07	ACACA	-1.2368125
TCGA-32-2632-01A-01R-0918-07	ACACB	-0.6344
TCGA-32-2632-01A-01R-0918-07	ACAD10	-0.746866666666667
TCGA-32-2632-01A-01R-0918-07	ACAD11	-0.198428571428571
