barcode	gene symbol	value
TCGA-06-2563-01A-01R-0791-07	15E1.2	-1.03
TCGA-06-2563-01A-01R-0791-07	2'-PDE	0.0458
TCGA-06-2563-01A-01R-0791-07	7A5	-1.886
TCGA-06-2563-01A-01R-0791-07	A1BG	0.9465
TCGA-06-2563-01A-01R-0791-07	A2BP1	2.434375
TCGA-06-2563-01A-01R-0791-07	A2M	1.5258
TCGA-06-2563-01A-01R-0791-07	A2ML1	0.46
TCGA-06-2563-01A-01R-0791-07	A3GALT2	-0.0304
TCGA-06-2563-01A-01R-0791-07	A4GALT	-0.662
TCGA-06-2563-01A-01R-0791-07	A4GNT	0.128333333333333
TCGA-06-2563-01A-01R-0791-07	AAAS	-0.861
TCGA-06-2563-01A-01R-0791-07	AACS	-0.6966
TCGA-06-2563-01A-01R-0791-07	AADAC	-0.8186
TCGA-06-2563-01A-01R-0791-07	AADACL1	-1.3054
TCGA-06-2563-01A-01R-0791-07	AADACL2	0.0878
TCGA-06-2563-01A-01R-0791-07	AADACL3	0.328666666666667
TCGA-06-2563-01A-01R-0791-07	AADACL4	-0.291
TCGA-06-2563-01A-01R-0791-07	AADAT	0.2968
TCGA-06-2563-01A-01R-0791-07	AAK1	0.209352941176471
TCGA-06-2563-01A-01R-0791-07	AAMP	-0.2484
TCGA-06-2563-01A-01R-0791-07	AANAT	0.037
TCGA-06-2563-01A-01R-0791-07	AARS	-1.1455
TCGA-06-2563-01A-01R-0791-07	AARS2	-0.5625
TCGA-06-2563-01A-01R-0791-07	AARSD1	-0.8326
TCGA-06-2563-01A-01R-0791-07	AASDH	0.675545454545455
TCGA-06-2563-01A-01R-0791-07	AASDHPPT	0.159230769230769
TCGA-06-2563-01A-01R-0791-07	AASS	1.8592
TCGA-06-2563-01A-01R-0791-07	AATF	-0.9499
TCGA-06-2563-01A-01R-0791-07	AATK	0.0532307692307693
TCGA-06-2563-01A-01R-0791-07	ABAT	1.56138461538462
TCGA-06-2563-01A-01R-0791-07	ABBA-1	0.620466666666667
TCGA-06-2563-01A-01R-0791-07	ABCA1	2.004625
TCGA-06-2563-01A-01R-0791-07	ABCA10	0.358666666666667
TCGA-06-2563-01A-01R-0791-07	ABCA11	1.15933333333333
TCGA-06-2563-01A-01R-0791-07	ABCA12	-3.6252
TCGA-06-2563-01A-01R-0791-07	ABCA13	-0.294181818181818
TCGA-06-2563-01A-01R-0791-07	ABCA2	-0.1902
TCGA-06-2563-01A-01R-0791-07	ABCA3	1.60854545454545
TCGA-06-2563-01A-01R-0791-07	ABCA4	-0.395666666666667
TCGA-06-2563-01A-01R-0791-07	ABCA5	-1.373
TCGA-06-2563-01A-01R-0791-07	ABCA6	0.943153846153846
TCGA-06-2563-01A-01R-0791-07	ABCA7	-2.4372
TCGA-06-2563-01A-01R-0791-07	ABCA8	2.429
TCGA-06-2563-01A-01R-0791-07	ABCA9	1.62723076923077
TCGA-06-2563-01A-01R-0791-07	ABCB1	2.46409090909091
TCGA-06-2563-01A-01R-0791-07	ABCB10	-0.749833333333333
TCGA-06-2563-01A-01R-0791-07	ABCB11	-0.0156666666666667
TCGA-06-2563-01A-01R-0791-07	ABCB4	0.1122
TCGA-06-2563-01A-01R-0791-07	ABCB5	-0.0473333333333333
TCGA-06-2563-01A-01R-0791-07	ABCB6	-0.343769230769231
TCGA-06-2563-01A-01R-0791-07	ABCB7	-0.278
TCGA-06-2563-01A-01R-0791-07	ABCB8	-0.077
TCGA-06-2563-01A-01R-0791-07	ABCB9	0.228625
TCGA-06-2563-01A-01R-0791-07	ABCC1	-3.1905
TCGA-06-2563-01A-01R-0791-07	ABCC10	-0.5436
TCGA-06-2563-01A-01R-0791-07	ABCC11	-0.7615
