barcode	gene symbol	value
TCGA-16-1055-01B-01R-0524-07	15E1.2	-1.642
TCGA-16-1055-01B-01R-0524-07	2'-PDE	0.3442
TCGA-16-1055-01B-01R-0524-07	7A5	-0.502333333333333
TCGA-16-1055-01B-01R-0524-07	A1BG	1.2
TCGA-16-1055-01B-01R-0524-07	A2BP1	1.117
TCGA-16-1055-01B-01R-0524-07	A2M	2.7416
TCGA-16-1055-01B-01R-0524-07	A2ML1	-0.384
TCGA-16-1055-01B-01R-0524-07	A3GALT2	-0.4612
TCGA-16-1055-01B-01R-0524-07	A4GALT	-1.0715
TCGA-16-1055-01B-01R-0524-07	A4GNT	0.0823333333333333
TCGA-16-1055-01B-01R-0524-07	AAAS	-1.1638
TCGA-16-1055-01B-01R-0524-07	AACS	-1.9192
TCGA-16-1055-01B-01R-0524-07	AADAC	-1.37425
TCGA-16-1055-01B-01R-0524-07	AADACL1	-0.325
TCGA-16-1055-01B-01R-0524-07	AADACL2	-0.0916
TCGA-16-1055-01B-01R-0524-07	AADACL3	0.214666666666667
TCGA-16-1055-01B-01R-0524-07	AADACL4	-0.258333333333333
TCGA-16-1055-01B-01R-0524-07	AADAT	0.6469
TCGA-16-1055-01B-01R-0524-07	AAK1	0.959941176470588
TCGA-16-1055-01B-01R-0524-07	AAMP	-1.922
TCGA-16-1055-01B-01R-0524-07	AANAT	0.170333333333333
TCGA-16-1055-01B-01R-0524-07	AARS	-0.9445
TCGA-16-1055-01B-01R-0524-07	AARS2	-0.366625
TCGA-16-1055-01B-01R-0524-07	AARSD1	-0.9124
TCGA-16-1055-01B-01R-0524-07	AASDH	0.766818181818182
TCGA-16-1055-01B-01R-0524-07	AASDHPPT	0.0836923076923077
TCGA-16-1055-01B-01R-0524-07	AASS	2.0402
TCGA-16-1055-01B-01R-0524-07	AATF	-0.5117
TCGA-16-1055-01B-01R-0524-07	AATK	-0.323
TCGA-16-1055-01B-01R-0524-07	ABAT	1.33023076923077
TCGA-16-1055-01B-01R-0524-07	ABBA-1	0.1216
TCGA-16-1055-01B-01R-0524-07	ABCA1	3.496875
TCGA-16-1055-01B-01R-0524-07	ABCA10	0.299666666666667
TCGA-16-1055-01B-01R-0524-07	ABCA11	0.315666666666667
TCGA-16-1055-01B-01R-0524-07	ABCA12	-3.1568
TCGA-16-1055-01B-01R-0524-07	ABCA13	0.326818181818182
TCGA-16-1055-01B-01R-0524-07	ABCA2	-0.3514
TCGA-16-1055-01B-01R-0524-07	ABCA3	0.841363636363636
TCGA-16-1055-01B-01R-0524-07	ABCA4	-1.16944444444444
TCGA-16-1055-01B-01R-0524-07	ABCA5	-1.2237
TCGA-16-1055-01B-01R-0524-07	ABCA6	1.13807692307692
TCGA-16-1055-01B-01R-0524-07	ABCA7	-2.1014
TCGA-16-1055-01B-01R-0524-07	ABCA8	1.1622
TCGA-16-1055-01B-01R-0524-07	ABCA9	0.707769230769231
TCGA-16-1055-01B-01R-0524-07	ABCB1	1.02163636363636
TCGA-16-1055-01B-01R-0524-07	ABCB10	-0.685333333333333
TCGA-16-1055-01B-01R-0524-07	ABCB11	0.366333333333333
TCGA-16-1055-01B-01R-0524-07	ABCB4	0.7996
TCGA-16-1055-01B-01R-0524-07	ABCB5	0.250333333333333
TCGA-16-1055-01B-01R-0524-07	ABCB6	-0.313076923076923
TCGA-16-1055-01B-01R-0524-07	ABCB7	-0.472
TCGA-16-1055-01B-01R-0524-07	ABCB8	-0.4685
TCGA-16-1055-01B-01R-0524-07	ABCB9	0.270375
TCGA-16-1055-01B-01R-0524-07	ABCC1	-2.29625
TCGA-16-1055-01B-01R-0524-07	ABCC10	-2.0318
TCGA-16-1055-01B-01R-0524-07	ABCC11	-0.477125
TCGA-16-1055-01B-01R-0524-07	ABCC12	0.3795
TCGA-16-1055-01B-01R-0524-07	ABCC13	0.135
TCGA-16-1055-01B-01R-0524-07	ABCC2	-5.617
TCGA-16-1055-01B-01R-0524-07	ABCC3	1.86845454545455
TCGA-16-1055-01B-01R-0524-07	ABCC4	-0.595625
TCGA-16-1055-01B-01R-0524-07	ABCC5	0.0895333333333333
TCGA-16-1055-01B-01R-0524-07	ABCC6	-1.78122222222222
TCGA-16-1055-01B-01R-0524-07	ABCC8	1.5024
TCGA-16-1055-01B-01R-0524-07	ABCC9	1.72963636363636
TCGA-16-1055-01B-01R-0524-07	ABCD1	-1.292
TCGA-16-1055-01B-01R-0524-07	ABCD2	1.8165
TCGA-16-1055-01B-01R-0524-07	ABCD3	0.0282857142857143
TCGA-16-1055-01B-01R-0524-07	ABCD4	1.429125
TCGA-16-1055-01B-01R-0524-07	ABCE1	-0.0612
TCGA-16-1055-01B-01R-0524-07	ABCF1	-0.309153846153846
TCGA-16-1055-01B-01R-0524-07	ABCF2	-0.429909090909091
TCGA-16-1055-01B-01R-0524-07	ABCF3	-0.04225
TCGA-16-1055-01B-01R-0524-07	ABCG1	1.26266666666667
TCGA-16-1055-01B-01R-0524-07	ABCG2	0.6422
TCGA-16-1055-01B-01R-0524-07	ABCG4	0.469833333333333
TCGA-16-1055-01B-01R-0524-07	ABCG5	-4.875
TCGA-16-1055-01B-01R-0524-07	ABCG8	-0.754666666666667
TCGA-16-1055-01B-01R-0524-07	ABHD1	0.6784
TCGA-16-1055-01B-01R-0524-07	ABHD10	0.185
TCGA-16-1055-01B-01R-0524-07	ABHD11	-1.08223076923077
TCGA-16-1055-01B-01R-0524-07	ABHD12	0.0917692307692308
TCGA-16-1055-01B-01R-0524-07	ABHD12B	-1.2334
TCGA-16-1055-01B-01R-0524-07	ABHD13	0.762615384615385
TCGA-16-1055-01B-01R-0524-07	ABHD14A	0.09
TCGA-16-1055-01B-01R-0524-07	ABHD14B	-1.0197
TCGA-16-1055-01B-01R-0524-07	ABHD2	-0.162
TCGA-16-1055-01B-01R-0524-07	ABHD3	0.2804
TCGA-16-1055-01B-01R-0524-07	ABHD4	0.3628
TCGA-16-1055-01B-01R-0524-07	ABHD5	-0.3676
TCGA-16-1055-01B-01R-0524-07	ABHD6	1.171
TCGA-16-1055-01B-01R-0524-07	ABHD7	0.3132
TCGA-16-1055-01B-01R-0524-07	ABHD8	-0.7376
TCGA-16-1055-01B-01R-0524-07	ABHD9	0.532333333333333
TCGA-16-1055-01B-01R-0524-07	ABI1	-0.569375
TCGA-16-1055-01B-01R-0524-07	ABI2	0.6125
TCGA-16-1055-01B-01R-0524-07	ABI3	2.8664
TCGA-16-1055-01B-01R-0524-07	ABI3BP	0.9194
TCGA-16-1055-01B-01R-0524-07	ABL1	-0.71484
TCGA-16-1055-01B-01R-0524-07	ABL2	-0.121
TCGA-16-1055-01B-01R-0524-07	ABLIM1	0.3515
TCGA-16-1055-01B-01R-0524-07	ABLIM2	1.426
TCGA-16-1055-01B-01R-0524-07	ABLIM3	-0.364615384615385
TCGA-16-1055-01B-01R-0524-07	ABO	-0.14875
TCGA-16-1055-01B-01R-0524-07	ABP1	-0.290272727272727
TCGA-16-1055-01B-01R-0524-07	ABR	1.0986
TCGA-16-1055-01B-01R-0524-07	ABRA	0.3098
TCGA-16-1055-01B-01R-0524-07	ABT1	-1.162
TCGA-16-1055-01B-01R-0524-07	ABTB1	-0.470125
