barcode	gene symbol	value
TCGA-28-5211-01C-11R-1847-07	15E1.2	-1.4094
TCGA-28-5211-01C-11R-1847-07	2'-PDE	0.0391999999999999
TCGA-28-5211-01C-11R-1847-07	7A5	-2.435
TCGA-28-5211-01C-11R-1847-07	A1BG	0.960125
TCGA-28-5211-01C-11R-1847-07	A2BP1	3.339625
TCGA-28-5211-01C-11R-1847-07	A2M	3.6386
TCGA-28-5211-01C-11R-1847-07	A2ML1	2.39433333333333
TCGA-28-5211-01C-11R-1847-07	A3GALT2	-0.0768
TCGA-28-5211-01C-11R-1847-07	A4GALT	0.15525
TCGA-28-5211-01C-11R-1847-07	A4GNT	-0.274
TCGA-28-5211-01C-11R-1847-07	AAAS	-0.5796
TCGA-28-5211-01C-11R-1847-07	AACS	-1.455
TCGA-28-5211-01C-11R-1847-07	AADAC	-1.6826
TCGA-28-5211-01C-11R-1847-07	AADACL1	-0.1564
TCGA-28-5211-01C-11R-1847-07	AADACL2	-0.488
TCGA-28-5211-01C-11R-1847-07	AADACL3	0.224
TCGA-28-5211-01C-11R-1847-07	AADACL4	-0.716666666666667
TCGA-28-5211-01C-11R-1847-07	AADAT	0.2298
TCGA-28-5211-01C-11R-1847-07	AAK1	0.5675
TCGA-28-5211-01C-11R-1847-07	AAMP	-1.0468
TCGA-28-5211-01C-11R-1847-07	AANAT	0.219
TCGA-28-5211-01C-11R-1847-07	AARS	-0.718625
TCGA-28-5211-01C-11R-1847-07	AARS2	-0.284
TCGA-28-5211-01C-11R-1847-07	AARSD1	-0.6665
TCGA-28-5211-01C-11R-1847-07	AASDH	1.97336363636364
TCGA-28-5211-01C-11R-1847-07	AASDHPPT	-0.0478461538461538
TCGA-28-5211-01C-11R-1847-07	AASS	0.7768
TCGA-28-5211-01C-11R-1847-07	AATF	-0.4728
TCGA-28-5211-01C-11R-1847-07	AATK	-0.515461538461538
TCGA-28-5211-01C-11R-1847-07	ABAT	1.67769230769231
TCGA-28-5211-01C-11R-1847-07	ABBA-1	-0.323133333333333
TCGA-28-5211-01C-11R-1847-07	ABCA1	3.096125
TCGA-28-5211-01C-11R-1847-07	ABCA10	1.341
TCGA-28-5211-01C-11R-1847-07	ABCA11	-0.537666666666667
TCGA-28-5211-01C-11R-1847-07	ABCA12	-3.945
TCGA-28-5211-01C-11R-1847-07	ABCA13	2.86881818181818
TCGA-28-5211-01C-11R-1847-07	ABCA2	-0.635
TCGA-28-5211-01C-11R-1847-07	ABCA3	1.247
TCGA-28-5211-01C-11R-1847-07	ABCA4	-0.157
TCGA-28-5211-01C-11R-1847-07	ABCA5	0.2088
TCGA-28-5211-01C-11R-1847-07	ABCA6	0.303307692307692
TCGA-28-5211-01C-11R-1847-07	ABCA7	-2.4928
TCGA-28-5211-01C-11R-1847-07	ABCA8	1.4428
TCGA-28-5211-01C-11R-1847-07	ABCA9	0.856307692307692
TCGA-28-5211-01C-11R-1847-07	ABCB1	1.14463636363636
TCGA-28-5211-01C-11R-1847-07	ABCB10	-1.00283333333333
