barcode	gene symbol	value
TCGA-06-6389-01A-13R-1700-07	15E1.2	-2.1042
TCGA-06-6389-01A-13R-1700-07	2'-PDE	0.1736
TCGA-06-6389-01A-13R-1700-07	7A5	-2.81566666666667
TCGA-06-6389-01A-13R-1700-07	A1BG	0.6875
TCGA-06-6389-01A-13R-1700-07	A2BP1	3.451
TCGA-06-6389-01A-13R-1700-07	A2M	2.7692
TCGA-06-6389-01A-13R-1700-07	A2ML1	-0.0586666666666667
TCGA-06-6389-01A-13R-1700-07	A3GALT2	-1.38675
TCGA-06-6389-01A-13R-1700-07	A4GALT	0.638125
TCGA-06-6389-01A-13R-1700-07	A4GNT	0.168333333333333
TCGA-06-6389-01A-13R-1700-07	AAAS	-1.0368
TCGA-06-6389-01A-13R-1700-07	AACS	-1.3812
TCGA-06-6389-01A-13R-1700-07	AADAC	-2.5612
TCGA-06-6389-01A-13R-1700-07	AADACL1	-1.7156
TCGA-06-6389-01A-13R-1700-07	AADACL2	-2.0385
TCGA-06-6389-01A-13R-1700-07	AADACL3	-0.292333333333333
TCGA-06-6389-01A-13R-1700-07	AADACL4	1.128
TCGA-06-6389-01A-13R-1700-07	AADAT	0.2809
TCGA-06-6389-01A-13R-1700-07	AAK1	0.294
TCGA-06-6389-01A-13R-1700-07	AAMP	0.2982
TCGA-06-6389-01A-13R-1700-07	AANAT	0.355
TCGA-06-6389-01A-13R-1700-07	AARS	-0.60425
TCGA-06-6389-01A-13R-1700-07	AARS2	-0.41975
TCGA-06-6389-01A-13R-1700-07	AARSD1	-0.563
TCGA-06-6389-01A-13R-1700-07	AASDH	0.3077
TCGA-06-6389-01A-13R-1700-07	AASDHPPT	0.177384615384615
TCGA-06-6389-01A-13R-1700-07	AASS	0.6662
TCGA-06-6389-01A-13R-1700-07	AATF	0.4024
TCGA-06-6389-01A-13R-1700-07	AATK	1.79361538461538
TCGA-06-6389-01A-13R-1700-07	ABAT	2.03584615384615
TCGA-06-6389-01A-13R-1700-07	ABBA-1	1.06486666666667
