barcode	gene symbol	value
TCGA-06-0162-01A-01R-0282-07	15E1.2	-0.6208
TCGA-06-0162-01A-01R-0282-07	2'-PDE	-0.29175
TCGA-06-0162-01A-01R-0282-07	7A5	-1.974
TCGA-06-0162-01A-01R-0282-07	A1BG	-0.00524999999999999
TCGA-06-0162-01A-01R-0282-07	A2BP1	2.16025
TCGA-06-0162-01A-01R-0282-07	A2M	1.4942
TCGA-06-0162-01A-01R-0282-07	A2ML1	0.952333333333333
TCGA-06-0162-01A-01R-0282-07	A3GALT2	0.4206
TCGA-06-0162-01A-01R-0282-07	A4GALT	-0.283
TCGA-06-0162-01A-01R-0282-07	A4GNT	0.481
TCGA-06-0162-01A-01R-0282-07	AAAS	-0.5064
TCGA-06-0162-01A-01R-0282-07	AACS	-0.9646
TCGA-06-0162-01A-01R-0282-07	AADAC	-0.1658
TCGA-06-0162-01A-01R-0282-07	AADACL1	-0.0996
TCGA-06-0162-01A-01R-0282-07	AADACL2	-0.4674
TCGA-06-0162-01A-01R-0282-07	AADACL3	0.854666666666667
TCGA-06-0162-01A-01R-0282-07	AADACL4	-0.547666666666667
TCGA-06-0162-01A-01R-0282-07	AADAT	0.3599
TCGA-06-0162-01A-01R-0282-07	AAK1	-0.4983125
TCGA-06-0162-01A-01R-0282-07	AAMP	-0.00540000000000001
TCGA-06-0162-01A-01R-0282-07	AANAT	0.686666666666667
TCGA-06-0162-01A-01R-0282-07	AARS	-0.577875
TCGA-06-0162-01A-01R-0282-07	AARS2	-0.854875
TCGA-06-0162-01A-01R-0282-07	AARSD1	-0.6701
TCGA-06-0162-01A-01R-0282-07	AASDH	0.241272727272727
TCGA-06-0162-01A-01R-0282-07	AASDHPPT	-0.334307692307692
TCGA-06-0162-01A-01R-0282-07	AASS	-0.548
TCGA-06-0162-01A-01R-0282-07	AATF	-1.3901
TCGA-06-0162-01A-01R-0282-07	AATK	0.991384615384616
TCGA-06-0162-01A-01R-0282-07	ABAT	1.56723076923077
TCGA-06-0162-01A-01R-0282-07	ABBA-1	0.269466666666667
TCGA-06-0162-01A-01R-0282-07	ABCA1	0.0105
TCGA-06-0162-01A-01R-0282-07	ABCA10	4.134
TCGA-06-0162-01A-01R-0282-07	ABCA11	-0.848
TCGA-06-0162-01A-01R-0282-07	ABCA12	-3.4564
TCGA-06-0162-01A-01R-0282-07	ABCA13	0.636545454545454
TCGA-06-0162-01A-01R-0282-07	ABCA2	-0.513
TCGA-06-0162-01A-01R-0282-07	ABCA3	0.782727272727273
TCGA-06-0162-01A-01R-0282-07	ABCA4	-1.24011111111111
TCGA-06-0162-01A-01R-0282-07	ABCA5	-0.6486
TCGA-06-0162-01A-01R-0282-07	ABCA6	0.752384615384615
TCGA-06-0162-01A-01R-0282-07	ABCA7	-1.6406
TCGA-06-0162-01A-01R-0282-07	ABCA8	1.9874
TCGA-06-0162-01A-01R-0282-07	ABCA9	0.20175
TCGA-06-0162-01A-01R-0282-07	ABCB1	0.418545454545454
TCGA-06-0162-01A-01R-0282-07	ABCB10	-1.67475
TCGA-06-0162-01A-01R-0282-07	ABCB11	0.306
TCGA-06-0162-01A-01R-0282-07	ABCB4	-0.3006
TCGA-06-0162-01A-01R-0282-07	ABCB5	0.557666666666667
TCGA-06-0162-01A-01R-0282-07	ABCB6	0.273538461538462
TCGA-06-0162-01A-01R-0282-07	ABCB7	-0.3516
TCGA-06-0162-01A-01R-0282-07	ABCB8	-0.53825
TCGA-06-0162-01A-01R-0282-07	ABCB9	0.21075
TCGA-06-0162-01A-01R-0282-07	ABCC1	-2.67375
TCGA-06-0162-01A-01R-0282-07	ABCC10	-0.7738
TCGA-06-0162-01A-01R-0282-07	ABCC11	-0.33275
TCGA-06-0162-01A-01R-0282-07	ABCC12	2.139
TCGA-06-0162-01A-01R-0282-07	ABCC13	0.358125
TCGA-06-0162-01A-01R-0282-07	ABCC2	-3.04488888888889
TCGA-06-0162-01A-01R-0282-07	ABCC3	-0.0813636363636364
TCGA-06-0162-01A-01R-0282-07	ABCC4	-1.2511875
TCGA-06-0162-01A-01R-0282-07	ABCC5	-0.790733333333333
TCGA-06-0162-01A-01R-0282-07	ABCC6	-0.6775
TCGA-06-0162-01A-01R-0282-07	ABCC8	1.7276
TCGA-06-0162-01A-01R-0282-07	ABCC9	2.78518181818182
TCGA-06-0162-01A-01R-0282-07	ABCD1	-0.268333333333333
TCGA-06-0162-01A-01R-0282-07	ABCD2	3.3762
TCGA-06-0162-01A-01R-0282-07	ABCD3	0.253
TCGA-06-0162-01A-01R-0282-07	ABCD4	0.481
TCGA-06-0162-01A-01R-0282-07	ABCE1	-0.5238
TCGA-06-0162-01A-01R-0282-07	ABCF1	-0.922076923076923
TCGA-06-0162-01A-01R-0282-07	ABCF2	-0.627090909090909
TCGA-06-0162-01A-01R-0282-07	ABCF3	-0.320125
TCGA-06-0162-01A-01R-0282-07	ABCG1	0.326333333333333
TCGA-06-0162-01A-01R-0282-07	ABCG2	0.678
TCGA-06-0162-01A-01R-0282-07	ABCG4	0.356
TCGA-06-0162-01A-01R-0282-07	ABCG5	-1.9694
TCGA-06-0162-01A-01R-0282-07	ABCG8	-0.47
TCGA-06-0162-01A-01R-0282-07	ABHD1	1.467
TCGA-06-0162-01A-01R-0282-07	ABHD10	0.7681
TCGA-06-0162-01A-01R-0282-07	ABHD11	0.0311538461538461
TCGA-06-0162-01A-01R-0282-07	ABHD12	1.05423076923077
TCGA-06-0162-01A-01R-0282-07	ABHD12B	0.4418
TCGA-06-0162-01A-01R-0282-07	ABHD13	-0.413461538461538
TCGA-06-0162-01A-01R-0282-07	ABHD14A	1.8272
TCGA-06-0162-01A-01R-0282-07	ABHD14B	-0.0109
TCGA-06-0162-01A-01R-0282-07	ABHD2	-0.786107142857143
TCGA-06-0162-01A-01R-0282-07	ABHD3	-1.0858
TCGA-06-0162-01A-01R-0282-07	ABHD4	0.6952
TCGA-06-0162-01A-01R-0282-07	ABHD5	0.442
TCGA-06-0162-01A-01R-0282-07	ABHD6	2.1288
TCGA-06-0162-01A-01R-0282-07	ABHD7	1.1542
TCGA-06-0162-01A-01R-0282-07	ABHD8	1.1102
TCGA-06-0162-01A-01R-0282-07	ABHD9	0.345
TCGA-06-0162-01A-01R-0282-07	ABI1	0.525875
TCGA-06-0162-01A-01R-0282-07	ABI2	-0.205375
TCGA-06-0162-01A-01R-0282-07	ABI3	3.6722
TCGA-06-0162-01A-01R-0282-07	ABI3BP	0.3574
TCGA-06-0162-01A-01R-0282-07	ABL1	-0.79128
TCGA-06-0162-01A-01R-0282-07	ABL2	-1.3796
TCGA-06-0162-01A-01R-0282-07	ABLIM1	-0.72175
TCGA-06-0162-01A-01R-0282-07	ABLIM2	1.4072
TCGA-06-0162-01A-01R-0282-07	ABLIM3	-1.05107692307692
TCGA-06-0162-01A-01R-0282-07	ABO	0.27125
TCGA-06-0162-01A-01R-0282-07	ABP1	0.317090909090909
TCGA-06-0162-01A-01R-0282-07	ABR	0.6332
TCGA-06-0162-01A-01R-0282-07	ABRA	0.647
TCGA-06-0162-01A-01R-0282-07	ABT1	-1.0378
TCGA-06-0162-01A-01R-0282-07	ABTB1	0.61325
TCGA-06-0162-01A-01R-0282-07	ABTB2	-0.9368
TCGA-06-0162-01A-01R-0282-07	ACAA1	0.643923076923077
TCGA-06-0162-01A-01R-0282-07	ACAA2	0.828818181818182
TCGA-06-0162-01A-01R-0282-07	ACACA	-0.4173125
TCGA-06-0162-01A-01R-0282-07	ACACB	0.1344
TCGA-06-0162-01A-01R-0282-07	ACAD10	-0.2433125
TCGA-06-0162-01A-01R-0282-07	ACAD11	-0.627928571428572
TCGA-06-0162-01A-01R-0282-07	ACAD8	1.192
TCGA-06-0162-01A-01R-0282-07	ACAD9	-0.8502
TCGA-06-0162-01A-01R-0282-07	ACADL	0.388125
TCGA-06-0162-01A-01R-0282-07	ACADM	-0.649363636363636
TCGA-06-0162-01A-01R-0282-07	ACADS	-0.171
TCGA-06-0162-01A-01R-0282-07	ACADSB	-1.29441666666667
TCGA-06-0162-01A-01R-0282-07	ACADVL	-0.640875
TCGA-06-0162-01A-01R-0282-07	ACAN	0.538666666666667
TCGA-06-0162-01A-01R-0282-07	ACAT1	-0.219166666666667
TCGA-06-0162-01A-01R-0282-07	ACBD3	-0.511076923076923
TCGA-06-0162-01A-01R-0282-07	ACBD4	0.468181818181818
TCGA-06-0162-01A-01R-0282-07	ACBD5	0.382
TCGA-06-0162-01A-01R-0282-07	ACBD6	-0.5306
TCGA-06-0162-01A-01R-0282-07	ACCN1	0.584375
TCGA-06-0162-01A-01R-0282-07	ACCN2	1.3326
TCGA-06-0162-01A-01R-0282-07	ACCN3	-0.100333333333333
TCGA-06-0162-01A-01R-0282-07	ACCN4	0.610375
TCGA-06-0162-01A-01R-0282-07	ACCN5	0.142666666666667
TCGA-06-0162-01A-01R-0282-07	ACD	-0.11075
TCGA-06-0162-01A-01R-0282-07	ACE	0.044
TCGA-06-0162-01A-01R-0282-07	ACE2	-0.6252
TCGA-06-0162-01A-01R-0282-07	ACF	-2.2634
TCGA-06-0162-01A-01R-0282-07	ACHE	0.02325
TCGA-06-0162-01A-01R-0282-07	ACIN1	-0.9565
TCGA-06-0162-01A-01R-0282-07	ACLY	-1.08454545454545
TCGA-06-0162-01A-01R-0282-07	ACMSD	0.506
TCGA-06-0162-01A-01R-0282-07	ACN9	1.1212
TCGA-06-0162-01A-01R-0282-07	ACO1	-1.469
TCGA-06-0162-01A-01R-0282-07	ACOT11	0.246368421052632
TCGA-06-0162-01A-01R-0282-07	ACOT12	0.5126
