barcode	gene symbol	value
TCGA-12-0707-01A-01R-0340-07	15E1.2	-1.0752
TCGA-12-0707-01A-01R-0340-07	2'-PDE	-0.7392
TCGA-12-0707-01A-01R-0340-07	7A5	-1.649
TCGA-12-0707-01A-01R-0340-07	A1BG	1.23175
TCGA-12-0707-01A-01R-0340-07	A2BP1	1.969
TCGA-12-0707-01A-01R-0340-07	A2M	1.3314
TCGA-12-0707-01A-01R-0340-07	A2ML1	0.721666666666667
TCGA-12-0707-01A-01R-0340-07	A3GALT2	0.3946
TCGA-12-0707-01A-01R-0340-07	A4GALT	-0.35075
TCGA-12-0707-01A-01R-0340-07	A4GNT	0.924
TCGA-12-0707-01A-01R-0340-07	AAAS	-0.7548
TCGA-12-0707-01A-01R-0340-07	AACS	-1.2138
TCGA-12-0707-01A-01R-0340-07	AADAC	-0.1384
TCGA-12-0707-01A-01R-0340-07	AADACL1	0.3474
TCGA-12-0707-01A-01R-0340-07	AADACL2	-0.2418
TCGA-12-0707-01A-01R-0340-07	AADACL3	0.715666666666667
TCGA-12-0707-01A-01R-0340-07	AADACL4	-0.26
TCGA-12-0707-01A-01R-0340-07	AADAT	-0.2322
TCGA-12-0707-01A-01R-0340-07	AAK1	-0.0638235294117647
TCGA-12-0707-01A-01R-0340-07	AAMP	-1.158
TCGA-12-0707-01A-01R-0340-07	AANAT	0.392666666666667
TCGA-12-0707-01A-01R-0340-07	AARS	-1.09275
TCGA-12-0707-01A-01R-0340-07	AARS2	-0.335
TCGA-12-0707-01A-01R-0340-07	AARSD1	-0.6622
TCGA-12-0707-01A-01R-0340-07	AASDH	0.5172
TCGA-12-0707-01A-01R-0340-07	AASDHPPT	-0.0856153846153846
TCGA-12-0707-01A-01R-0340-07	AASS	1.095
TCGA-12-0707-01A-01R-0340-07	AATF	-0.8215
TCGA-12-0707-01A-01R-0340-07	AATK	0.374461538461539
TCGA-12-0707-01A-01R-0340-07	ABAT	2.23669230769231
TCGA-12-0707-01A-01R-0340-07	ABBA-1	0.500466666666667
TCGA-12-0707-01A-01R-0340-07	ABCA1	0.000499999999999998
TCGA-12-0707-01A-01R-0340-07	ABCA10	-0.941
TCGA-12-0707-01A-01R-0340-07	ABCA11	-0.113
TCGA-12-0707-01A-01R-0340-07	ABCA12	-2.82
TCGA-12-0707-01A-01R-0340-07	ABCA13	0.155909090909091
TCGA-12-0707-01A-01R-0340-07	ABCA2	-1.0778
TCGA-12-0707-01A-01R-0340-07	ABCA3	0.853
TCGA-12-0707-01A-01R-0340-07	ABCA4	-0.195222222222222
TCGA-12-0707-01A-01R-0340-07	ABCA5	0.5823
TCGA-12-0707-01A-01R-0340-07	ABCA6	1.61092307692308
TCGA-12-0707-01A-01R-0340-07	ABCA7	-1.958
TCGA-12-0707-01A-01R-0340-07	ABCA8	1.479
TCGA-12-0707-01A-01R-0340-07	ABCA9	0.321272727272727
TCGA-12-0707-01A-01R-0340-07	ABCB1	1.80636363636364
TCGA-12-0707-01A-01R-0340-07	ABCB10	-1.27908333333333
TCGA-12-0707-01A-01R-0340-07	ABCB11	0.472333333333333
TCGA-12-0707-01A-01R-0340-07	ABCB4	-0.1772
TCGA-12-0707-01A-01R-0340-07	ABCB5	0.25
TCGA-12-0707-01A-01R-0340-07	ABCB6	-0.721
TCGA-12-0707-01A-01R-0340-07	ABCB7	-0.0308
TCGA-12-0707-01A-01R-0340-07	ABCB8	-0.73875
TCGA-12-0707-01A-01R-0340-07	ABCB9	0.41475
TCGA-12-0707-01A-01R-0340-07	ABCC1	-2.8675
TCGA-12-0707-01A-01R-0340-07	ABCC10	-0.3816
TCGA-12-0707-01A-01R-0340-07	ABCC11	-0.08425
TCGA-12-0707-01A-01R-0340-07	ABCC12	0.556875
TCGA-12-0707-01A-01R-0340-07	ABCC13	-0.137
TCGA-12-0707-01A-01R-0340-07	ABCC2	-3.47333333333333
TCGA-12-0707-01A-01R-0340-07	ABCC3	1.08536363636364
TCGA-12-0707-01A-01R-0340-07	ABCC4	-1.5935625
TCGA-12-0707-01A-01R-0340-07	ABCC5	-0.9882
TCGA-12-0707-01A-01R-0340-07	ABCC6	-0.597277777777778
TCGA-12-0707-01A-01R-0340-07	ABCC8	1.786
TCGA-12-0707-01A-01R-0340-07	ABCC9	0.616363636363636
TCGA-12-0707-01A-01R-0340-07	ABCD1	-0.579333333333333
TCGA-12-0707-01A-01R-0340-07	ABCD2	1.1755
TCGA-12-0707-01A-01R-0340-07	ABCD3	0.199428571428572
TCGA-12-0707-01A-01R-0340-07	ABCD4	1.551
TCGA-12-0707-01A-01R-0340-07	ABCE1	-0.8314
TCGA-12-0707-01A-01R-0340-07	ABCF1	-0.710384615384615
TCGA-12-0707-01A-01R-0340-07	ABCF2	-0.837727272727273
TCGA-12-0707-01A-01R-0340-07	ABCF3	-0.33425
TCGA-12-0707-01A-01R-0340-07	ABCG1	-0.228333333333333
TCGA-12-0707-01A-01R-0340-07	ABCG2	1.471
TCGA-12-0707-01A-01R-0340-07	ABCG4	0.526
TCGA-12-0707-01A-01R-0340-07	ABCG5	-1.819
TCGA-12-0707-01A-01R-0340-07	ABCG8	-1.34033333333333
TCGA-12-0707-01A-01R-0340-07	ABHD1	1.3678
TCGA-12-0707-01A-01R-0340-07	ABHD10	-0.223833333333333
TCGA-12-0707-01A-01R-0340-07	ABHD11	-0.267615384615384
TCGA-12-0707-01A-01R-0340-07	ABHD12	1.05076923076923
TCGA-12-0707-01A-01R-0340-07	ABHD12B	-1.786
TCGA-12-0707-01A-01R-0340-07	ABHD13	-0.0309230769230769
TCGA-12-0707-01A-01R-0340-07	ABHD14A	1.19
TCGA-12-0707-01A-01R-0340-07	ABHD14B	-0.5887
TCGA-12-0707-01A-01R-0340-07	ABHD2	-0.423678571428571
TCGA-12-0707-01A-01R-0340-07	ABHD3	-2.2024
TCGA-12-0707-01A-01R-0340-07	ABHD4	0.4996
TCGA-12-0707-01A-01R-0340-07	ABHD5	-0.2788
TCGA-12-0707-01A-01R-0340-07	ABHD6	1.63
TCGA-12-0707-01A-01R-0340-07	ABHD7	0.6796
TCGA-12-0707-01A-01R-0340-07	ABHD8	-0.0406
TCGA-12-0707-01A-01R-0340-07	ABHD9	0.291666666666667
TCGA-12-0707-01A-01R-0340-07	ABI1	-0.338375
TCGA-12-0707-01A-01R-0340-07	ABI2	0.1695
TCGA-12-0707-01A-01R-0340-07	ABI3	1.2788
TCGA-12-0707-01A-01R-0340-07	ABI3BP	1.2558
TCGA-12-0707-01A-01R-0340-07	ABL1	-0.70008
TCGA-12-0707-01A-01R-0340-07	ABL2	-0.422866666666667
TCGA-12-0707-01A-01R-0340-07	ABLIM1	0.81875
TCGA-12-0707-01A-01R-0340-07	ABLIM2	1.2428
TCGA-12-0707-01A-01R-0340-07	ABLIM3	0.149461538461538
TCGA-12-0707-01A-01R-0340-07	ABO	0.212875
TCGA-12-0707-01A-01R-0340-07	ABP1	0.260727272727273
TCGA-12-0707-01A-01R-0340-07	ABR	1.0468
TCGA-12-0707-01A-01R-0340-07	ABRA	0.3972
TCGA-12-0707-01A-01R-0340-07	ABT1	-0.9364
TCGA-12-0707-01A-01R-0340-07	ABTB1	0.1005
TCGA-12-0707-01A-01R-0340-07	ABTB2	-0.5036
TCGA-12-0707-01A-01R-0340-07	ACAA1	0.333923076923077
TCGA-12-0707-01A-01R-0340-07	ACAA2	0.679454545454545
TCGA-12-0707-01A-01R-0340-07	ACACA	-0.882625
TCGA-12-0707-01A-01R-0340-07	ACACB	0.047
TCGA-12-0707-01A-01R-0340-07	ACAD10	-0.463125
TCGA-12-0707-01A-01R-0340-07	ACAD11	-0.0722857142857143
TCGA-12-0707-01A-01R-0340-07	ACAD8	1.1738
TCGA-12-0707-01A-01R-0340-07	ACAD9	-0.3031
TCGA-12-0707-01A-01R-0340-07	ACADL	0.312375
TCGA-12-0707-01A-01R-0340-07	ACADM	-0.751363636363636
TCGA-12-0707-01A-01R-0340-07	ACADS	-0.113285714285714
TCGA-12-0707-01A-01R-0340-07	ACADSB	-1.15933333333333
TCGA-12-0707-01A-01R-0340-07	ACADVL	-0.071625
TCGA-12-0707-01A-01R-0340-07	ACAN	2.86216666666667
TCGA-12-0707-01A-01R-0340-07	ACAT1	-0.9845
TCGA-12-0707-01A-01R-0340-07	ACBD3	-0.132692307692308
TCGA-12-0707-01A-01R-0340-07	ACBD4	0.062
TCGA-12-0707-01A-01R-0340-07	ACBD5	0.4214
TCGA-12-0707-01A-01R-0340-07	ACBD6	-0.0912
TCGA-12-0707-01A-01R-0340-07	ACCN1	0.5535
TCGA-12-0707-01A-01R-0340-07	ACCN2	1.139
TCGA-12-0707-01A-01R-0340-07	ACCN3	-0.703
TCGA-12-0707-01A-01R-0340-07	ACCN4	1.88025
TCGA-12-0707-01A-01R-0340-07	ACCN5	0.0173333333333333
TCGA-12-0707-01A-01R-0340-07	ACD	-0.301375
TCGA-12-0707-01A-01R-0340-07	ACE	0.0475
TCGA-12-0707-01A-01R-0340-07	ACE2	0.5252
TCGA-12-0707-01A-01R-0340-07	ACF	-2.0372
TCGA-12-0707-01A-01R-0340-07	ACHE	0.0255
TCGA-12-0707-01A-01R-0340-07	ACIN1	-0.966625
TCGA-12-0707-01A-01R-0340-07	ACLY	-0.195272727272727
TCGA-12-0707-01A-01R-0340-07	ACMSD	0.8542
TCGA-12-0707-01A-01R-0340-07	ACN9	0.2858
TCGA-12-0707-01A-01R-0340-07	ACO1	-1.336
TCGA-12-0707-01A-01R-0340-07	ACOT11	0.637421052631579
TCGA-12-0707-01A-01R-0340-07	ACOT12	0.8076
TCGA-12-0707-01A-01R-0340-07	ACOT2	0.764625
TCGA-12-0707-01A-01R-0340-07	ACOT4	-0.43
TCGA-12-0707-01A-01R-0340-07	ACOT6	1.9484
TCGA-12-0707-01A-01R-0340-07	ACOT7	-1.99172727272727
TCGA-12-0707-01A-01R-0340-07	ACOT8	1.0774
TCGA-12-0707-01A-01R-0340-07	ACOT9	-0.900625
TCGA-12-0707-01A-01R-0340-07	ACOX1	0.445785714285714
TCGA-12-0707-01A-01R-0340-07	ACOX2	1.45625
TCGA-12-0707-01A-01R-0340-07	ACOX3	0.441909090909091
TCGA-12-0707-01A-01R-0340-07	ACP1	-0.34225
TCGA-12-0707-01A-01R-0340-07	ACP2	-0.62
TCGA-12-0707-01A-01R-0340-07	ACP5	-2.016375
TCGA-12-0707-01A-01R-0340-07	ACP6	-0.926125
TCGA-12-0707-01A-01R-0340-07	ACPL2	3.3838
TCGA-12-0707-01A-01R-0340-07	ACPP	-0.523153846153846
TCGA-12-0707-01A-01R-0340-07	ACPT	0.379875
TCGA-12-0707-01A-01R-0340-07	ACR	0.813923076923077
TCGA-12-0707-01A-01R-0340-07	ACRBP	-1.1598
TCGA-12-0707-01A-01R-0340-07	ACRC	0.0704
TCGA-12-0707-01A-01R-0340-07	ACRV1	0.33075
TCGA-12-0707-01A-01R-0340-07	ACSBG1	2.8266
TCGA-12-0707-01A-01R-0340-07	ACSBG2	0.5524
TCGA-12-0707-01A-01R-0340-07	ACSL1	-0.1962
TCGA-12-0707-01A-01R-0340-07	ACSL3	-0.3576
TCGA-12-0707-01A-01R-0340-07	ACSL4	-1.3906
TCGA-12-0707-01A-01R-0340-07	ACSL5	-0.279125
TCGA-12-0707-01A-01R-0340-07	ACSL6	2.26118181818182
