barcode	gene symbol	value
TCGA-12-0654-01B-01R-0340-07	15E1.2	-0.3356
TCGA-12-0654-01B-01R-0340-07	2'-PDE	-0.0806
TCGA-12-0654-01B-01R-0340-07	7A5	-0.434666666666667
TCGA-12-0654-01B-01R-0340-07	A1BG	0.292
TCGA-12-0654-01B-01R-0340-07	A2BP1	-0.60875
TCGA-12-0654-01B-01R-0340-07	A2M	3.8238
TCGA-12-0654-01B-01R-0340-07	A2ML1	0.606
TCGA-12-0654-01B-01R-0340-07	A3GALT2	0.1748
TCGA-12-0654-01B-01R-0340-07	A4GALT	-0.724375
TCGA-12-0654-01B-01R-0340-07	A4GNT	0.166333333333333
TCGA-12-0654-01B-01R-0340-07	AAAS	-0.9488
TCGA-12-0654-01B-01R-0340-07	AACS	-1.3792
TCGA-12-0654-01B-01R-0340-07	AADAC	-0.4552
TCGA-12-0654-01B-01R-0340-07	AADACL1	1.284
TCGA-12-0654-01B-01R-0340-07	AADACL2	0.085
TCGA-12-0654-01B-01R-0340-07	AADACL3	0.474666666666667
TCGA-12-0654-01B-01R-0340-07	AADACL4	-0.887666666666667
TCGA-12-0654-01B-01R-0340-07	AADAT	0.2701
TCGA-12-0654-01B-01R-0340-07	AAK1	0.248529411764706
TCGA-12-0654-01B-01R-0340-07	AAMP	-1.721
TCGA-12-0654-01B-01R-0340-07	AANAT	0.339666666666667
TCGA-12-0654-01B-01R-0340-07	AARS	-1.598125
TCGA-12-0654-01B-01R-0340-07	AARS2	-0.013375
TCGA-12-0654-01B-01R-0340-07	AARSD1	-0.6492
TCGA-12-0654-01B-01R-0340-07	AASDH	-0.0173636363636364
TCGA-12-0654-01B-01R-0340-07	AASDHPPT	-0.185384615384615
TCGA-12-0654-01B-01R-0340-07	AASS	1.6426
TCGA-12-0654-01B-01R-0340-07	AATF	-0.1329
TCGA-12-0654-01B-01R-0340-07	AATK	-0.124384615384615
TCGA-12-0654-01B-01R-0340-07	ABAT	1.82969230769231
TCGA-12-0654-01B-01R-0340-07	ABBA-1	-0.0155333333333333
TCGA-12-0654-01B-01R-0340-07	ABCA1	2.380375
TCGA-12-0654-01B-01R-0340-07	ABCA10	0.059
TCGA-12-0654-01B-01R-0340-07	ABCA11	-0.154666666666667
TCGA-12-0654-01B-01R-0340-07	ABCA12	-2.965
TCGA-12-0654-01B-01R-0340-07	ABCA13	1.50418181818182
TCGA-12-0654-01B-01R-0340-07	ABCA2	-0.8248
TCGA-12-0654-01B-01R-0340-07	ABCA3	1.25027272727273
TCGA-12-0654-01B-01R-0340-07	ABCA4	-0.925444444444444
TCGA-12-0654-01B-01R-0340-07	ABCA5	-0.3974
TCGA-12-0654-01B-01R-0340-07	ABCA6	1.80684615384615
TCGA-12-0654-01B-01R-0340-07	ABCA7	-1.9346
TCGA-12-0654-01B-01R-0340-07	ABCA8	1.7208
TCGA-12-0654-01B-01R-0340-07	ABCA9	1.01923076923077
TCGA-12-0654-01B-01R-0340-07	ABCB1	0.683090909090909
TCGA-12-0654-01B-01R-0340-07	ABCB10	-1.28125
TCGA-12-0654-01B-01R-0340-07	ABCB11	0.07
TCGA-12-0654-01B-01R-0340-07	ABCB4	0.3698
TCGA-12-0654-01B-01R-0340-07	ABCB5	0.234666666666667
TCGA-12-0654-01B-01R-0340-07	ABCB6	0.420461538461538
TCGA-12-0654-01B-01R-0340-07	ABCB7	0.021
TCGA-12-0654-01B-01R-0340-07	ABCB8	-0.528375
TCGA-12-0654-01B-01R-0340-07	ABCB9	0.282
TCGA-12-0654-01B-01R-0340-07	ABCC1	-2.189875
TCGA-12-0654-01B-01R-0340-07	ABCC10	-0.7822
TCGA-12-0654-01B-01R-0340-07	ABCC11	-0.477
TCGA-12-0654-01B-01R-0340-07	ABCC12	-0.166125
TCGA-12-0654-01B-01R-0340-07	ABCC13	0.00627272727272727
TCGA-12-0654-01B-01R-0340-07	ABCC2	-3.54488888888889
TCGA-12-0654-01B-01R-0340-07	ABCC3	1.88090909090909
TCGA-12-0654-01B-01R-0340-07	ABCC4	-1.3601875
TCGA-12-0654-01B-01R-0340-07	ABCC5	-0.768333333333333
TCGA-12-0654-01B-01R-0340-07	ABCC6	-0.582
TCGA-12-0654-01B-01R-0340-07	ABCC8	0.916
TCGA-12-0654-01B-01R-0340-07	ABCC9	0.58
TCGA-12-0654-01B-01R-0340-07	ABCD1	-0.289333333333333
TCGA-12-0654-01B-01R-0340-07	ABCD2	0.687833333333333
TCGA-12-0654-01B-01R-0340-07	ABCD3	0.0815
TCGA-12-0654-01B-01R-0340-07	ABCD4	0.344875
TCGA-12-0654-01B-01R-0340-07	ABCE1	-0.37
TCGA-12-0654-01B-01R-0340-07	ABCF1	-0.123461538461538
