barcode	gene symbol	value
TCGA-14-0865-01B-01R-0598-07	15E1.2	-0.2506
TCGA-14-0865-01B-01R-0598-07	2'-PDE	0.11515
TCGA-14-0865-01B-01R-0598-07	7A5	-3.04633333333333
TCGA-14-0865-01B-01R-0598-07	A1BG	2.204
TCGA-14-0865-01B-01R-0598-07	A2BP1	2.022375
TCGA-14-0865-01B-01R-0598-07	A2M	0.7862
TCGA-14-0865-01B-01R-0598-07	A2ML1	0.705666666666667
TCGA-14-0865-01B-01R-0598-07	A3GALT2	0.272
TCGA-14-0865-01B-01R-0598-07	A4GALT	-1.517
TCGA-14-0865-01B-01R-0598-07	A4GNT	0.675666666666667
TCGA-14-0865-01B-01R-0598-07	AAAS	-0.5772
TCGA-14-0865-01B-01R-0598-07	AACS	-0.7108
TCGA-14-0865-01B-01R-0598-07	AADAC	-1.172
TCGA-14-0865-01B-01R-0598-07	AADACL1	-1.41
TCGA-14-0865-01B-01R-0598-07	AADACL2	-0.2616
TCGA-14-0865-01B-01R-0598-07	AADACL3	0.712
TCGA-14-0865-01B-01R-0598-07	AADACL4	-0.666333333333333
TCGA-14-0865-01B-01R-0598-07	AADAT	1.2467
TCGA-14-0865-01B-01R-0598-07	AAK1	0.081625
TCGA-14-0865-01B-01R-0598-07	AAMP	-0.9178
TCGA-14-0865-01B-01R-0598-07	AANAT	0.391
TCGA-14-0865-01B-01R-0598-07	AARS	-1.623875
TCGA-14-0865-01B-01R-0598-07	AARS2	-0.7035
TCGA-14-0865-01B-01R-0598-07	AARSD1	-0.2515
TCGA-14-0865-01B-01R-0598-07	AASDH	2.64363636363636
TCGA-14-0865-01B-01R-0598-07	AASDHPPT	-0.0446153846153846
TCGA-14-0865-01B-01R-0598-07	AASS	-0.1702
TCGA-14-0865-01B-01R-0598-07	AATF	-0.4671
TCGA-14-0865-01B-01R-0598-07	AATK	0.425384615384615
TCGA-14-0865-01B-01R-0598-07	ABAT	3.36307692307692
TCGA-14-0865-01B-01R-0598-07	ABBA-1	1.0002
TCGA-14-0865-01B-01R-0598-07	ABCA1	1.1045
TCGA-14-0865-01B-01R-0598-07	ABCA10	0.314
TCGA-14-0865-01B-01R-0598-07	ABCA11	1.53133333333333
TCGA-14-0865-01B-01R-0598-07	ABCA12	-2.8782
TCGA-14-0865-01B-01R-0598-07	ABCA13	-0.251909090909091
TCGA-14-0865-01B-01R-0598-07	ABCA2	-0.4344
TCGA-14-0865-01B-01R-0598-07	ABCA3	0.940181818181818
TCGA-14-0865-01B-01R-0598-07	ABCA4	-1.13955555555556
TCGA-14-0865-01B-01R-0598-07	ABCA5	-0.5084
TCGA-14-0865-01B-01R-0598-07	ABCA6	0.745461538461539
TCGA-14-0865-01B-01R-0598-07	ABCA7	-2.5186
TCGA-14-0865-01B-01R-0598-07	ABCA8	1.2772
TCGA-14-0865-01B-01R-0598-07	ABCA9	0.552545454545454
TCGA-14-0865-01B-01R-0598-07	ABCB1	1.58981818181818
TCGA-14-0865-01B-01R-0598-07	ABCB10	-0.14975
TCGA-14-0865-01B-01R-0598-07	ABCB11	0.31
TCGA-14-0865-01B-01R-0598-07	ABCB4	1.8534
TCGA-14-0865-01B-01R-0598-07	ABCB5	0.351
TCGA-14-0865-01B-01R-0598-07	ABCB6	-0.904076923076923
TCGA-14-0865-01B-01R-0598-07	ABCB7	-0.343
TCGA-14-0865-01B-01R-0598-07	ABCB8	-1.05225
TCGA-14-0865-01B-01R-0598-07	ABCB9	0.923375
TCGA-14-0865-01B-01R-0598-07	ABCC1	-3.34
TCGA-14-0865-01B-01R-0598-07	ABCC10	-1.3928
TCGA-14-0865-01B-01R-0598-07	ABCC11	-0.48425
TCGA-14-0865-01B-01R-0598-07	ABCC12	0.8155
TCGA-14-0865-01B-01R-0598-07	ABCC13	0.327909090909091
TCGA-14-0865-01B-01R-0598-07	ABCC2	-5.20533333333333
TCGA-14-0865-01B-01R-0598-07	ABCC3	-2.12454545454545
TCGA-14-0865-01B-01R-0598-07	ABCC4	-0.4329375
TCGA-14-0865-01B-01R-0598-07	ABCC5	-0.613666666666667
TCGA-14-0865-01B-01R-0598-07	ABCC6	-1.60594444444444
TCGA-14-0865-01B-01R-0598-07	ABCC8	2.5912
TCGA-14-0865-01B-01R-0598-07	ABCC9	1.28945454545455
TCGA-14-0865-01B-01R-0598-07	ABCD1	-1.09766666666667
TCGA-14-0865-01B-01R-0598-07	ABCD2	1.152
TCGA-14-0865-01B-01R-0598-07	ABCD3	0.888928571428571
TCGA-14-0865-01B-01R-0598-07	ABCD4	0.9975
TCGA-14-0865-01B-01R-0598-07	ABCE1	0.0286
TCGA-14-0865-01B-01R-0598-07	ABCF1	-0.522615384615385
TCGA-14-0865-01B-01R-0598-07	ABCF2	-0.925272727272727
TCGA-14-0865-01B-01R-0598-07	ABCF3	-0.258
TCGA-14-0865-01B-01R-0598-07	ABCG1	0.999333333333333
TCGA-14-0865-01B-01R-0598-07	ABCG2	1.0572
TCGA-14-0865-01B-01R-0598-07	ABCG4	0.917833333333333
TCGA-14-0865-01B-01R-0598-07	ABCG5	-3.5564
TCGA-14-0865-01B-01R-0598-07	ABCG8	-1.00033333333333
TCGA-14-0865-01B-01R-0598-07	ABHD1	0.91
TCGA-14-0865-01B-01R-0598-07	ABHD10	1.09453846153846
TCGA-14-0865-01B-01R-0598-07	ABHD11	-0.801615384615384
TCGA-14-0865-01B-01R-0598-07	ABHD12	1.22369230769231
TCGA-14-0865-01B-01R-0598-07	ABHD12B	-1.4998
TCGA-14-0865-01B-01R-0598-07	ABHD13	0.261
TCGA-14-0865-01B-01R-0598-07	ABHD14A	1.665
TCGA-14-0865-01B-01R-0598-07	ABHD14B	-1.279
TCGA-14-0865-01B-01R-0598-07	ABHD2	0.54275
TCGA-14-0865-01B-01R-0598-07	ABHD3	0.2192
TCGA-14-0865-01B-01R-0598-07	ABHD4	-0.138
TCGA-14-0865-01B-01R-0598-07	ABHD5	-0.334
TCGA-14-0865-01B-01R-0598-07	ABHD6	2.031
TCGA-14-0865-01B-01R-0598-07	ABHD7	2.2334
TCGA-14-0865-01B-01R-0598-07	ABHD8	-0.9406
TCGA-14-0865-01B-01R-0598-07	ABHD9	-0.265
