barcode	gene symbol	value
TCGA-06-0158-01A-01R-0229-07	15E1.2	-1.6556
TCGA-06-0158-01A-01R-0229-07	2'-PDE	0.22675
TCGA-06-0158-01A-01R-0229-07	7A5	-1.48766666666667
TCGA-06-0158-01A-01R-0229-07	A1BG	0.95825
TCGA-06-0158-01A-01R-0229-07	A2BP1	2.113375
TCGA-06-0158-01A-01R-0229-07	A2M	3.6388
TCGA-06-0158-01A-01R-0229-07	A2ML1	0.291333333333333
TCGA-06-0158-01A-01R-0229-07	A3GALT2	-0.1964
TCGA-06-0158-01A-01R-0229-07	A4GALT	-0.66425
TCGA-06-0158-01A-01R-0229-07	A4GNT	0.411
TCGA-06-0158-01A-01R-0229-07	AAAS	-0.8482
TCGA-06-0158-01A-01R-0229-07	AACS	-1.4152
TCGA-06-0158-01A-01R-0229-07	AADAC	-0.732
TCGA-06-0158-01A-01R-0229-07	AADACL1	-0.5298
TCGA-06-0158-01A-01R-0229-07	AADACL2	-0.0432
TCGA-06-0158-01A-01R-0229-07	AADACL3	0.159666666666667
TCGA-06-0158-01A-01R-0229-07	AADACL4	-0.918666666666667
TCGA-06-0158-01A-01R-0229-07	AADAT	0.5556
TCGA-06-0158-01A-01R-0229-07	AAK1	0.335235294117647
TCGA-06-0158-01A-01R-0229-07	AAMP	-0.4836
TCGA-06-0158-01A-01R-0229-07	AANAT	-0.102
TCGA-06-0158-01A-01R-0229-07	AARS	-0.702875
TCGA-06-0158-01A-01R-0229-07	AARS2	-0.44875
TCGA-06-0158-01A-01R-0229-07	AARSD1	-0.7738
TCGA-06-0158-01A-01R-0229-07	AASDH	0.629181818181818
TCGA-06-0158-01A-01R-0229-07	AASDHPPT	0.199615384615385
TCGA-06-0158-01A-01R-0229-07	AASS	0.6252
TCGA-06-0158-01A-01R-0229-07	AATF	-0.5147
TCGA-06-0158-01A-01R-0229-07	AATK	0.759923076923077
TCGA-06-0158-01A-01R-0229-07	ABAT	1.51176923076923
TCGA-06-0158-01A-01R-0229-07	ABBA-1	0.145533333333333
