barcode	gene symbol	value
TCGA-14-1395-01B-11R-1847-07	15E1.2	-1.6804
TCGA-14-1395-01B-11R-1847-07	2'-PDE	0.26855
TCGA-14-1395-01B-11R-1847-07	7A5	-2.56433333333333
TCGA-14-1395-01B-11R-1847-07	A1BG	0.147625
TCGA-14-1395-01B-11R-1847-07	A2BP1	0.5835
TCGA-14-1395-01B-11R-1847-07	A2M	1.1768
TCGA-14-1395-01B-11R-1847-07	A2ML1	-0.200666666666667
TCGA-14-1395-01B-11R-1847-07	A3GALT2	0.097
TCGA-14-1395-01B-11R-1847-07	A4GALT	-1.35325
TCGA-14-1395-01B-11R-1847-07	A4GNT	0.452
TCGA-14-1395-01B-11R-1847-07	AAAS	-0.415
TCGA-14-1395-01B-11R-1847-07	AACS	-0.873
TCGA-14-1395-01B-11R-1847-07	AADAC	-0.4078
TCGA-14-1395-01B-11R-1847-07	AADACL1	-0.9832
TCGA-14-1395-01B-11R-1847-07	AADACL2	-0.62125
TCGA-14-1395-01B-11R-1847-07	AADACL3	0.6
TCGA-14-1395-01B-11R-1847-07	AADACL4	-1.415
TCGA-14-1395-01B-11R-1847-07	AADAT	0.7299
TCGA-14-1395-01B-11R-1847-07	AAK1	-0.477647058823529
TCGA-14-1395-01B-11R-1847-07	AAMP	-0.1494
TCGA-14-1395-01B-11R-1847-07	AANAT	0.248333333333333
TCGA-14-1395-01B-11R-1847-07	AARS	-0.518125
TCGA-14-1395-01B-11R-1847-07	AARS2	0.014375
TCGA-14-1395-01B-11R-1847-07	AARSD1	-0.6564
TCGA-14-1395-01B-11R-1847-07	AASDH	0.4528
TCGA-14-1395-01B-11R-1847-07	AASDHPPT	0.636923076923077
TCGA-14-1395-01B-11R-1847-07	AASS	1.4702
TCGA-14-1395-01B-11R-1847-07	AATF	-0.0453
TCGA-14-1395-01B-11R-1847-07	AATK	-0.658153846153846
TCGA-14-1395-01B-11R-1847-07	ABAT	2.24553846153846
TCGA-14-1395-01B-11R-1847-07	ABBA-1	0.488666666666667
TCGA-14-1395-01B-11R-1847-07	ABCA1	1.342
TCGA-14-1395-01B-11R-1847-07	ABCA10	-1.11466666666667
TCGA-14-1395-01B-11R-1847-07	ABCA11	1.34966666666667
TCGA-14-1395-01B-11R-1847-07	ABCA12	-3.434
TCGA-14-1395-01B-11R-1847-07	ABCA13	-0.153272727272727
TCGA-14-1395-01B-11R-1847-07	ABCA2	-0.494
TCGA-14-1395-01B-11R-1847-07	ABCA3	1.878
TCGA-14-1395-01B-11R-1847-07	ABCA4	-1.09033333333333
TCGA-14-1395-01B-11R-1847-07	ABCA5	-0.7534
TCGA-14-1395-01B-11R-1847-07	ABCA6	1.74115384615385
TCGA-14-1395-01B-11R-1847-07	ABCA7	-2.9672
TCGA-14-1395-01B-11R-1847-07	ABCA8	2.8108
TCGA-14-1395-01B-11R-1847-07	ABCA9	2.84407692307692
TCGA-14-1395-01B-11R-1847-07	ABCB1	2.23054545454545
TCGA-14-1395-01B-11R-1847-07	ABCB10	0.309333333333333
TCGA-14-1395-01B-11R-1847-07	ABCB11	0.344666666666667
TCGA-14-1395-01B-11R-1847-07	ABCB4	1.2466
TCGA-14-1395-01B-11R-1847-07	ABCB5	-0.340666666666667
TCGA-14-1395-01B-11R-1847-07	ABCB6	-0.166692307692308
TCGA-14-1395-01B-11R-1847-07	ABCB7	-0.4184
TCGA-14-1395-01B-11R-1847-07	ABCB8	-0.337375
TCGA-14-1395-01B-11R-1847-07	ABCB9	0.751375
TCGA-14-1395-01B-11R-1847-07	ABCC1	-3.77025
TCGA-14-1395-01B-11R-1847-07	ABCC10	-1.0938
TCGA-14-1395-01B-11R-1847-07	ABCC11	-1.049875
TCGA-14-1395-01B-11R-1847-07	ABCC12	0.9615
TCGA-14-1395-01B-11R-1847-07	ABCC13	-0.0903
TCGA-14-1395-01B-11R-1847-07	ABCC2	-6.14411111111111
TCGA-14-1395-01B-11R-1847-07	ABCC3	-1.90681818181818
TCGA-14-1395-01B-11R-1847-07	ABCC4	-0.3058125
TCGA-14-1395-01B-11R-1847-07	ABCC5	-0.0324
TCGA-14-1395-01B-11R-1847-07	ABCC6	-2.34705555555556
TCGA-14-1395-01B-11R-1847-07	ABCC8	2.6376
TCGA-14-1395-01B-11R-1847-07	ABCC9	1.00790909090909
TCGA-14-1395-01B-11R-1847-07	ABCD1	-1.14
TCGA-14-1395-01B-11R-1847-07	ABCD2	4.518
TCGA-14-1395-01B-11R-1847-07	ABCD3	1.28835714285714
TCGA-14-1395-01B-11R-1847-07	ABCD4	1.2485
TCGA-14-1395-01B-11R-1847-07	ABCE1	0.0682
TCGA-14-1395-01B-11R-1847-07	ABCF1	-0.213076923076923
TCGA-14-1395-01B-11R-1847-07	ABCF2	-0.139545454545455
TCGA-14-1395-01B-11R-1847-07	ABCF3	0.24925
TCGA-14-1395-01B-11R-1847-07	ABCG1	-1.16266666666667
TCGA-14-1395-01B-11R-1847-07	ABCG2	2.1472
TCGA-14-1395-01B-11R-1847-07	ABCG4	0.5695
TCGA-14-1395-01B-11R-1847-07	ABCG5	-5.3726
TCGA-14-1395-01B-11R-1847-07	ABCG8	-0.133666666666667
TCGA-14-1395-01B-11R-1847-07	ABHD1	0.895
TCGA-14-1395-01B-11R-1847-07	ABHD10	0.498416666666667
TCGA-14-1395-01B-11R-1847-07	ABHD11	0.176461538461538
TCGA-14-1395-01B-11R-1847-07	ABHD12	0.776923076923077
TCGA-14-1395-01B-11R-1847-07	ABHD12B	-3.0486
TCGA-14-1395-01B-11R-1847-07	ABHD13	0.673846153846154
TCGA-14-1395-01B-11R-1847-07	ABHD14A	1.341
TCGA-14-1395-01B-11R-1847-07	ABHD14B	-1.0173
TCGA-14-1395-01B-11R-1847-07	ABHD2	-0.0390714285714286
TCGA-14-1395-01B-11R-1847-07	ABHD3	-0.1166
TCGA-14-1395-01B-11R-1847-07	ABHD4	0.6098
TCGA-14-1395-01B-11R-1847-07	ABHD5	-0.6564
TCGA-14-1395-01B-11R-1847-07	ABHD6	-0.577
TCGA-14-1395-01B-11R-1847-07	ABHD7	0.7544
TCGA-14-1395-01B-11R-1847-07	ABHD8	0.0478
TCGA-14-1395-01B-11R-1847-07	ABHD9	-0.196
TCGA-14-1395-01B-11R-1847-07	ABI1	-0.450375
TCGA-14-1395-01B-11R-1847-07	ABI2	1.226125
TCGA-14-1395-01B-11R-1847-07	ABI3	0.9066
TCGA-14-1395-01B-11R-1847-07	ABI3BP	-1.2406
TCGA-14-1395-01B-11R-1847-07	ABL1	-1.05956
TCGA-14-1395-01B-11R-1847-07	ABL2	-0.535333333333333
TCGA-14-1395-01B-11R-1847-07	ABLIM1	0.9045
TCGA-14-1395-01B-11R-1847-07	ABLIM2	2.5412
TCGA-14-1395-01B-11R-1847-07	ABLIM3	-0.567923076923077
TCGA-14-1395-01B-11R-1847-07	ABO	0.365125
TCGA-14-1395-01B-11R-1847-07	ABP1	-0.5632
TCGA-14-1395-01B-11R-1847-07	ABR	0.4564
TCGA-14-1395-01B-11R-1847-07	ABRA	0.01225
TCGA-14-1395-01B-11R-1847-07	ABT1	-0.6966
TCGA-14-1395-01B-11R-1847-07	ABTB1	0.278125
TCGA-14-1395-01B-11R-1847-07	ABTB2	-2.9684
TCGA-14-1395-01B-11R-1847-07	ACAA1	1.09684615384615
TCGA-14-1395-01B-11R-1847-07	ACAA2	-0.74
TCGA-14-1395-01B-11R-1847-07	ACACA	-0.6143125
TCGA-14-1395-01B-11R-1847-07	ACACB	1.7462
TCGA-14-1395-01B-11R-1847-07	ACAD10	-0.341875
TCGA-14-1395-01B-11R-1847-07	ACAD11	0.668214285714286
TCGA-14-1395-01B-11R-1847-07	ACAD8	1.817
TCGA-14-1395-01B-11R-1847-07	ACAD9	0.1552
TCGA-14-1395-01B-11R-1847-07	ACADL	1.6475
TCGA-14-1395-01B-11R-1847-07	ACADM	0.666181818181818
TCGA-14-1395-01B-11R-1847-07	ACADS	-1.35364285714286
TCGA-14-1395-01B-11R-1847-07	ACADSB	-1.46033333333333
TCGA-14-1395-01B-11R-1847-07	ACADVL	-0.338
TCGA-14-1395-01B-11R-1847-07	ACAN	-0.033
TCGA-14-1395-01B-11R-1847-07	ACAT1	-0.252
TCGA-14-1395-01B-11R-1847-07	ACBD3	0.482615384615385
TCGA-14-1395-01B-11R-1847-07	ACBD4	-0.440727272727273
TCGA-14-1395-01B-11R-1847-07	ACBD5	0.1858
TCGA-14-1395-01B-11R-1847-07	ACBD6	0.82
TCGA-14-1395-01B-11R-1847-07	ACCN1	1.199375
TCGA-14-1395-01B-11R-1847-07	ACCN2	3.7
TCGA-14-1395-01B-11R-1847-07	ACCN3	-1.74966666666667
TCGA-14-1395-01B-11R-1847-07	ACCN4	3.3105
TCGA-14-1395-01B-11R-1847-07	ACCN5	-0.202
TCGA-14-1395-01B-11R-1847-07	ACD	-0.124
TCGA-14-1395-01B-11R-1847-07	ACE	-0.2575
TCGA-14-1395-01B-11R-1847-07	ACE2	-0.1734
TCGA-14-1395-01B-11R-1847-07	ACF	-4.3404
TCGA-14-1395-01B-11R-1847-07	ACHE	-0.24225
TCGA-14-1395-01B-11R-1847-07	ACIN1	-0.362625
TCGA-14-1395-01B-11R-1847-07	ACLY	0.302363636363636
TCGA-14-1395-01B-11R-1847-07	ACMSD	-1.2344
TCGA-14-1395-01B-11R-1847-07	ACN9	-1.0224
TCGA-14-1395-01B-11R-1847-07	ACO1	-1.06075
TCGA-14-1395-01B-11R-1847-07	ACOT11	0.126111111111111
TCGA-14-1395-01B-11R-1847-07	ACOT12	3.3918
TCGA-14-1395-01B-11R-1847-07	ACOT2	0.162875
TCGA-14-1395-01B-11R-1847-07	ACOT4	-2.5602
TCGA-14-1395-01B-11R-1847-07	ACOT6	1.142
TCGA-14-1395-01B-11R-1847-07	ACOT7	-2.03845454545455
TCGA-14-1395-01B-11R-1847-07	ACOT8	0.357
TCGA-14-1395-01B-11R-1847-07	ACOT9	-0.56525
TCGA-14-1395-01B-11R-1847-07	ACOX1	0.444428571428571
TCGA-14-1395-01B-11R-1847-07	ACOX2	1.382125
TCGA-14-1395-01B-11R-1847-07	ACOX3	1.15345454545455
TCGA-14-1395-01B-11R-1847-07	ACP1	-0.41025
TCGA-14-1395-01B-11R-1847-07	ACP2	0.727666666666667
TCGA-14-1395-01B-11R-1847-07	ACP5	-3.458375
TCGA-14-1395-01B-11R-1847-07	ACP6	-0.862
TCGA-14-1395-01B-11R-1847-07	ACPL2	2.3484
TCGA-14-1395-01B-11R-1847-07	ACPP	-1.27515384615385
TCGA-14-1395-01B-11R-1847-07	ACPT	0.345375
TCGA-14-1395-01B-11R-1847-07	ACR	0.385230769230769
TCGA-14-1395-01B-11R-1847-07	ACRBP	-2.9952
TCGA-14-1395-01B-11R-1847-07	ACRC	0.539
TCGA-14-1395-01B-11R-1847-07	ACRV1	0.013375
TCGA-14-1395-01B-11R-1847-07	ACSBG1	4.8402
TCGA-14-1395-01B-11R-1847-07	ACSBG2	-0.0904
