barcode	gene symbol	value
TCGA-28-5204-01A-01R-1484-07	15E1.2	-1.264
TCGA-28-5204-01A-01R-1484-07	2'-PDE	0.33405
TCGA-28-5204-01A-01R-1484-07	7A5	-2.05666666666667
TCGA-28-5204-01A-01R-1484-07	A1BG	1.132125
TCGA-28-5204-01A-01R-1484-07	A2BP1	1.032
TCGA-28-5204-01A-01R-1484-07	A2M	0.984
TCGA-28-5204-01A-01R-1484-07	A2ML1	0.229
TCGA-28-5204-01A-01R-1484-07	A3GALT2	0.14575
TCGA-28-5204-01A-01R-1484-07	A4GALT	-1.0645
TCGA-28-5204-01A-01R-1484-07	A4GNT	-0.358
TCGA-28-5204-01A-01R-1484-07	AAAS	-1.0368
TCGA-28-5204-01A-01R-1484-07	AACS	-0.6916
TCGA-28-5204-01A-01R-1484-07	AADAC	-0.777
TCGA-28-5204-01A-01R-1484-07	AADACL1	-0.8798
TCGA-28-5204-01A-01R-1484-07	AADACL2	-1.17775
TCGA-28-5204-01A-01R-1484-07	AADACL3	1.095
TCGA-28-5204-01A-01R-1484-07	AADACL4	-1.93966666666667
TCGA-28-5204-01A-01R-1484-07	AADAT	0.0858
TCGA-28-5204-01A-01R-1484-07	AAK1	0.1794375
TCGA-28-5204-01A-01R-1484-07	AAMP	-0.341
TCGA-28-5204-01A-01R-1484-07	AANAT	0.351333333333333
TCGA-28-5204-01A-01R-1484-07	AARS	-1.225875
TCGA-28-5204-01A-01R-1484-07	AARS2	-0.584
TCGA-28-5204-01A-01R-1484-07	AARSD1	-0.6288
TCGA-28-5204-01A-01R-1484-07	AASDH	0.764666666666667
TCGA-28-5204-01A-01R-1484-07	AASDHPPT	-0.0534615384615384
TCGA-28-5204-01A-01R-1484-07	AASS	1.9892
TCGA-28-5204-01A-01R-1484-07	AATF	-0.5739
TCGA-28-5204-01A-01R-1484-07	AATK	-0.0156153846153846
TCGA-28-5204-01A-01R-1484-07	ABAT	1.33715384615385
TCGA-28-5204-01A-01R-1484-07	ABBA-1	0.5334
TCGA-28-5204-01A-01R-1484-07	ABCA1	0.437
TCGA-28-5204-01A-01R-1484-07	ABCA10	-1.1855
TCGA-28-5204-01A-01R-1484-07	ABCA11	0.540333333333333
TCGA-28-5204-01A-01R-1484-07	ABCA12	-3.6512
TCGA-28-5204-01A-01R-1484-07	ABCA13	-0.6782
TCGA-28-5204-01A-01R-1484-07	ABCA2	-0.4778
TCGA-28-5204-01A-01R-1484-07	ABCA3	0.936636363636363
TCGA-28-5204-01A-01R-1484-07	ABCA4	-0.926555555555555
TCGA-28-5204-01A-01R-1484-07	ABCA5	-3.8688
TCGA-28-5204-01A-01R-1484-07	ABCA6	0.388461538461539
TCGA-28-5204-01A-01R-1484-07	ABCA7	-2.6906
TCGA-28-5204-01A-01R-1484-07	ABCA8	2.5524
TCGA-28-5204-01A-01R-1484-07	ABCA9	1.4005
TCGA-28-5204-01A-01R-1484-07	ABCB1	1.91109090909091
TCGA-28-5204-01A-01R-1484-07	ABCB10	-0.777833333333333
TCGA-28-5204-01A-01R-1484-07	ABCB11	-0.595666666666667
TCGA-28-5204-01A-01R-1484-07	ABCB4	0.0192
TCGA-28-5204-01A-01R-1484-07	ABCB5	-0.408666666666667
TCGA-28-5204-01A-01R-1484-07	ABCB6	-1.29269230769231
TCGA-28-5204-01A-01R-1484-07	ABCB7	0.1234
TCGA-28-5204-01A-01R-1484-07	ABCB8	0.900625
TCGA-28-5204-01A-01R-1484-07	ABCB9	1.06725
TCGA-28-5204-01A-01R-1484-07	ABCC1	-3.933625
TCGA-28-5204-01A-01R-1484-07	ABCC10	-0.9392
TCGA-28-5204-01A-01R-1484-07	ABCC11	-1.409
TCGA-28-5204-01A-01R-1484-07	ABCC12	-0.198285714285714
TCGA-28-5204-01A-01R-1484-07	ABCC13	0.2532
