barcode	gene symbol	value
TCGA-19-1786-01A-01R-0598-07	15E1.2	-1.1336
TCGA-19-1786-01A-01R-0598-07	2'-PDE	0.1205
TCGA-19-1786-01A-01R-0598-07	7A5	-3.871
TCGA-19-1786-01A-01R-0598-07	A1BG	-1.801625
TCGA-19-1786-01A-01R-0598-07	A2BP1	2.856375
TCGA-19-1786-01A-01R-0598-07	A2M	1.4906
TCGA-19-1786-01A-01R-0598-07	A2ML1	-1.456
TCGA-19-1786-01A-01R-0598-07	A3GALT2	0.3354
TCGA-19-1786-01A-01R-0598-07	A4GALT	-0.7505
TCGA-19-1786-01A-01R-0598-07	A4GNT	-0.316
TCGA-19-1786-01A-01R-0598-07	AAAS	-0.1268
TCGA-19-1786-01A-01R-0598-07	AACS	-0.7524
TCGA-19-1786-01A-01R-0598-07	AADAC	-2.0656
TCGA-19-1786-01A-01R-0598-07	AADACL1	-0.5226
TCGA-19-1786-01A-01R-0598-07	AADACL2	-0.4888
TCGA-19-1786-01A-01R-0598-07	AADACL3	0.279333333333333
TCGA-19-1786-01A-01R-0598-07	AADACL4	-2.4035
TCGA-19-1786-01A-01R-0598-07	AADAT	-0.3042
TCGA-19-1786-01A-01R-0598-07	AAK1	0.1508125
TCGA-19-1786-01A-01R-0598-07	AAMP	0.317
TCGA-19-1786-01A-01R-0598-07	AANAT	0.396333333333333
TCGA-19-1786-01A-01R-0598-07	AARS	-0.540125
TCGA-19-1786-01A-01R-0598-07	AARS2	-0.574625
TCGA-19-1786-01A-01R-0598-07	AARSD1	-0.6992
TCGA-19-1786-01A-01R-0598-07	AASDH	-0.252555555555556
TCGA-19-1786-01A-01R-0598-07	AASDHPPT	-0.166307692307692
TCGA-19-1786-01A-01R-0598-07	AASS	0.7348
TCGA-19-1786-01A-01R-0598-07	AATF	-0.3586
TCGA-19-1786-01A-01R-0598-07	AATK	0.0658461538461539
TCGA-19-1786-01A-01R-0598-07	ABAT	2.14523076923077
TCGA-19-1786-01A-01R-0598-07	ABBA-1	1.05533333333333
TCGA-19-1786-01A-01R-0598-07	ABCA1	2.20525
TCGA-19-1786-01A-01R-0598-07	ABCA10	-0.921
TCGA-19-1786-01A-01R-0598-07	ABCA11	1.806
TCGA-19-1786-01A-01R-0598-07	ABCA12	-4.4248
TCGA-19-1786-01A-01R-0598-07	ABCA13	-0.768
TCGA-19-1786-01A-01R-0598-07	ABCA2	0.7802
TCGA-19-1786-01A-01R-0598-07	ABCA3	1.193
TCGA-19-1786-01A-01R-0598-07	ABCA4	-1.97911111111111
TCGA-19-1786-01A-01R-0598-07	ABCA5	-1.1048
TCGA-19-1786-01A-01R-0598-07	ABCA6	3.21353846153846
TCGA-19-1786-01A-01R-0598-07	ABCA7	-1.7996
TCGA-19-1786-01A-01R-0598-07	ABCA8	5.4562
TCGA-19-1786-01A-01R-0598-07	ABCA9	4.32661538461538
TCGA-19-1786-01A-01R-0598-07	ABCB1	1.86381818181818
TCGA-19-1786-01A-01R-0598-07	ABCB10	-1.03916666666667
TCGA-19-1786-01A-01R-0598-07	ABCB11	0.267666666666667
TCGA-19-1786-01A-01R-0598-07	ABCB4	0.7108
TCGA-19-1786-01A-01R-0598-07	ABCB5	0.583
TCGA-19-1786-01A-01R-0598-07	ABCB6	-0.523846153846154
TCGA-19-1786-01A-01R-0598-07	ABCB7	-0.5608
TCGA-19-1786-01A-01R-0598-07	ABCB8	-0.100125
TCGA-19-1786-01A-01R-0598-07	ABCB9	1.945375
TCGA-19-1786-01A-01R-0598-07	ABCC1	-2.971125
TCGA-19-1786-01A-01R-0598-07	ABCC10	-0.3176
TCGA-19-1786-01A-01R-0598-07	ABCC11	-0.90625
TCGA-19-1786-01A-01R-0598-07	ABCC12	4.180125
TCGA-19-1786-01A-01R-0598-07	ABCC13	-2.29277777777778
TCGA-19-1786-01A-01R-0598-07	ABCC2	-6.16444444444444
TCGA-19-1786-01A-01R-0598-07	ABCC3	0.991090909090909
