barcode	gene symbol	value
TCGA-19-5954-01A-11R-1700-07	15E1.2	-1.7154
TCGA-19-5954-01A-11R-1700-07	2'-PDE	0.54465
TCGA-19-5954-01A-11R-1700-07	7A5	-2.153
TCGA-19-5954-01A-11R-1700-07	A1BG	-1.23075
TCGA-19-5954-01A-11R-1700-07	A2BP1	0.38
TCGA-19-5954-01A-11R-1700-07	A2M	3.2278
TCGA-19-5954-01A-11R-1700-07	A2ML1	0.112333333333333
TCGA-19-5954-01A-11R-1700-07	A3GALT2	0.0662
TCGA-19-5954-01A-11R-1700-07	A4GALT	-0.987875
TCGA-19-5954-01A-11R-1700-07	A4GNT	0.667333333333333
TCGA-19-5954-01A-11R-1700-07	AAAS	-0.8098
TCGA-19-5954-01A-11R-1700-07	AACS	-1.0024
TCGA-19-5954-01A-11R-1700-07	AADAC	-0.9414
TCGA-19-5954-01A-11R-1700-07	AADACL1	-0.5366
TCGA-19-5954-01A-11R-1700-07	AADACL2	-0.6678
TCGA-19-5954-01A-11R-1700-07	AADACL3	0.332
TCGA-19-5954-01A-11R-1700-07	AADACL4	-0.243
TCGA-19-5954-01A-11R-1700-07	AADAT	0.2844
TCGA-19-5954-01A-11R-1700-07	AAK1	0.231411764705882
TCGA-19-5954-01A-11R-1700-07	AAMP	-0.2406
TCGA-19-5954-01A-11R-1700-07	AANAT	0.0803333333333333
TCGA-19-5954-01A-11R-1700-07	AARS	-0.318875
TCGA-19-5954-01A-11R-1700-07	AARS2	-0.2605
TCGA-19-5954-01A-11R-1700-07	AARSD1	-0.4174
TCGA-19-5954-01A-11R-1700-07	AASDH	-0.0164
TCGA-19-5954-01A-11R-1700-07	AASDHPPT	0.305384615384615
TCGA-19-5954-01A-11R-1700-07	AASS	0.9728
TCGA-19-5954-01A-11R-1700-07	AATF	-0.0815
TCGA-19-5954-01A-11R-1700-07	AATK	-0.232307692307692
TCGA-19-5954-01A-11R-1700-07	ABAT	2.44523076923077
TCGA-19-5954-01A-11R-1700-07	ABBA-1	0.6726
TCGA-19-5954-01A-11R-1700-07	ABCA1	3.164375
TCGA-19-5954-01A-11R-1700-07	ABCA10	-0.298666666666667
TCGA-19-5954-01A-11R-1700-07	ABCA11	0.367333333333333
TCGA-19-5954-01A-11R-1700-07	ABCA12	-2.8928
TCGA-19-5954-01A-11R-1700-07	ABCA13	1.36781818181818
TCGA-19-5954-01A-11R-1700-07	ABCA2	0.0592
TCGA-19-5954-01A-11R-1700-07	ABCA3	1.46809090909091
TCGA-19-5954-01A-11R-1700-07	ABCA4	-0.780555555555556
TCGA-19-5954-01A-11R-1700-07	ABCA5	-2.4799
TCGA-19-5954-01A-11R-1700-07	ABCA6	0.611538461538462
TCGA-19-5954-01A-11R-1700-07	ABCA7	-1.9552
TCGA-19-5954-01A-11R-1700-07	ABCA8	0.3746
TCGA-19-5954-01A-11R-1700-07	ABCA9	1.64684615384615
TCGA-19-5954-01A-11R-1700-07	ABCB1	1.43036363636364
TCGA-19-5954-01A-11R-1700-07	ABCB10	-0.818666666666667
TCGA-19-5954-01A-11R-1700-07	ABCB11	0.655666666666667
TCGA-19-5954-01A-11R-1700-07	ABCB4	0.4636
TCGA-19-5954-01A-11R-1700-07	ABCB5	-0.488666666666667
TCGA-19-5954-01A-11R-1700-07	ABCB6	-0.171846153846154
