barcode	gene symbol	value
TCGA-06-0155-01B-01R-0524-07	15E1.2	-0.625
TCGA-06-0155-01B-01R-0524-07	2'-PDE	0.0434
TCGA-06-0155-01B-01R-0524-07	7A5	-1.42366666666667
TCGA-06-0155-01B-01R-0524-07	A1BG	1.5735
TCGA-06-0155-01B-01R-0524-07	A2BP1	-0.456625
TCGA-06-0155-01B-01R-0524-07	A2M	4.3028
TCGA-06-0155-01B-01R-0524-07	A2ML1	0.597333333333333
TCGA-06-0155-01B-01R-0524-07	A3GALT2	0.092
TCGA-06-0155-01B-01R-0524-07	A4GALT	-1.054625
TCGA-06-0155-01B-01R-0524-07	A4GNT	-0.043
TCGA-06-0155-01B-01R-0524-07	AAAS	-0.7
TCGA-06-0155-01B-01R-0524-07	AACS	-1.3656
TCGA-06-0155-01B-01R-0524-07	AADAC	-1.4324
TCGA-06-0155-01B-01R-0524-07	AADACL1	-0.9878
TCGA-06-0155-01B-01R-0524-07	AADACL2	-0.668
TCGA-06-0155-01B-01R-0524-07	AADACL3	0.662
TCGA-06-0155-01B-01R-0524-07	AADACL4	0.069
TCGA-06-0155-01B-01R-0524-07	AADAT	0.8248
TCGA-06-0155-01B-01R-0524-07	AAK1	0.770235294117647
TCGA-06-0155-01B-01R-0524-07	AAMP	-1.3438
TCGA-06-0155-01B-01R-0524-07	AANAT	0.212333333333333
TCGA-06-0155-01B-01R-0524-07	AARS	-0.99775
TCGA-06-0155-01B-01R-0524-07	AARS2	0.05975
TCGA-06-0155-01B-01R-0524-07	AARSD1	-0.9045
TCGA-06-0155-01B-01R-0524-07	AASDH	0.104818181818182
TCGA-06-0155-01B-01R-0524-07	AASDHPPT	-0.396461538461538
TCGA-06-0155-01B-01R-0524-07	AASS	0.8772
TCGA-06-0155-01B-01R-0524-07	AATF	-0.7012
TCGA-06-0155-01B-01R-0524-07	AATK	-0.887153846153846
TCGA-06-0155-01B-01R-0524-07	ABAT	-0.0527692307692307
TCGA-06-0155-01B-01R-0524-07	ABBA-1	0.201333333333333
TCGA-06-0155-01B-01R-0524-07	ABCA1	1.981125
TCGA-06-0155-01B-01R-0524-07	ABCA10	0.849333333333333
TCGA-06-0155-01B-01R-0524-07	ABCA11	0.676666666666667
TCGA-06-0155-01B-01R-0524-07	ABCA12	-3.688
TCGA-06-0155-01B-01R-0524-07	ABCA13	0.499181818181818
TCGA-06-0155-01B-01R-0524-07	ABCA2	-0.485
TCGA-06-0155-01B-01R-0524-07	ABCA3	-0.0410909090909091
TCGA-06-0155-01B-01R-0524-07	ABCA4	-1.14766666666667
TCGA-06-0155-01B-01R-0524-07	ABCA5	0.383
