barcode	gene symbol	value
TCGA-14-0783-01B-01R-0524-07	15E1.2	-0.2964
TCGA-14-0783-01B-01R-0524-07	2'-PDE	0.66545
TCGA-14-0783-01B-01R-0524-07	7A5	-0.804333333333333
TCGA-14-0783-01B-01R-0524-07	A1BG	-0.483125
TCGA-14-0783-01B-01R-0524-07	A2BP1	0.12525
TCGA-14-0783-01B-01R-0524-07	A2M	1.149
TCGA-14-0783-01B-01R-0524-07	A2ML1	1.23833333333333
TCGA-14-0783-01B-01R-0524-07	A3GALT2	0.3688
TCGA-14-0783-01B-01R-0524-07	A4GALT	-0.692875
TCGA-14-0783-01B-01R-0524-07	A4GNT	0.745
TCGA-14-0783-01B-01R-0524-07	AAAS	-0.194
TCGA-14-0783-01B-01R-0524-07	AACS	-1.6734
TCGA-14-0783-01B-01R-0524-07	AADAC	-1.485
TCGA-14-0783-01B-01R-0524-07	AADACL1	0.0268
TCGA-14-0783-01B-01R-0524-07	AADACL2	-0.8524
TCGA-14-0783-01B-01R-0524-07	AADACL3	0.432666666666667
TCGA-14-0783-01B-01R-0524-07	AADACL4	-0.808
TCGA-14-0783-01B-01R-0524-07	AADAT	0.1225
TCGA-14-0783-01B-01R-0524-07	AAK1	0.0701176470588235
TCGA-14-0783-01B-01R-0524-07	AAMP	-1.8462
TCGA-14-0783-01B-01R-0524-07	AANAT	1.15533333333333
TCGA-14-0783-01B-01R-0524-07	AARS	-1.33475
TCGA-14-0783-01B-01R-0524-07	AARS2	-0.506625
TCGA-14-0783-01B-01R-0524-07	AARSD1	-1.4015
TCGA-14-0783-01B-01R-0524-07	AASDH	0.8033
TCGA-14-0783-01B-01R-0524-07	AASDHPPT	-0.288692307692308
TCGA-14-0783-01B-01R-0524-07	AASS	1.784
TCGA-14-0783-01B-01R-0524-07	AATF	-0.8155
TCGA-14-0783-01B-01R-0524-07	AATK	-0.0965384615384615
TCGA-14-0783-01B-01R-0524-07	ABAT	1.587
TCGA-14-0783-01B-01R-0524-07	ABBA-1	1.04773333333333
TCGA-14-0783-01B-01R-0524-07	ABCA1	2.522
