barcode	gene symbol	value
TCGA-12-1597-01B-01R-0918-07	15E1.2	-1.4384
TCGA-12-1597-01B-01R-0918-07	2'-PDE	-0.2027
TCGA-12-1597-01B-01R-0918-07	7A5	-3.607
TCGA-12-1597-01B-01R-0918-07	A1BG	2.47375
TCGA-12-1597-01B-01R-0918-07	A2BP1	2.2855
TCGA-12-1597-01B-01R-0918-07	A2M	1.0956
TCGA-12-1597-01B-01R-0918-07	A2ML1	0.707666666666667
TCGA-12-1597-01B-01R-0918-07	A3GALT2	1.0874
TCGA-12-1597-01B-01R-0918-07	A4GALT	-0.5115
TCGA-12-1597-01B-01R-0918-07	A4GNT	0.447
TCGA-12-1597-01B-01R-0918-07	AAAS	-0.6832
TCGA-12-1597-01B-01R-0918-07	AACS	-1.3784
TCGA-12-1597-01B-01R-0918-07	AADAC	-1.1108
TCGA-12-1597-01B-01R-0918-07	AADACL1	-0.435
TCGA-12-1597-01B-01R-0918-07	AADACL2	-0.338
TCGA-12-1597-01B-01R-0918-07	AADACL3	1.07166666666667
TCGA-12-1597-01B-01R-0918-07	AADACL4	-1.103
TCGA-12-1597-01B-01R-0918-07	AADAT	0.7303
TCGA-12-1597-01B-01R-0918-07	AAK1	0.2758125
TCGA-12-1597-01B-01R-0918-07	AAMP	-1.0354
TCGA-12-1597-01B-01R-0918-07	AANAT	0.237333333333333
TCGA-12-1597-01B-01R-0918-07	AARS	-1.550875
TCGA-12-1597-01B-01R-0918-07	AARS2	-0.356
TCGA-12-1597-01B-01R-0918-07	AARSD1	-0.7209
TCGA-12-1597-01B-01R-0918-07	AASDH	-0.174545454545455
TCGA-12-1597-01B-01R-0918-07	AASDHPPT	0.231461538461538
TCGA-12-1597-01B-01R-0918-07	AASS	-0.5062
TCGA-12-1597-01B-01R-0918-07	AATF	-1.0728
TCGA-12-1597-01B-01R-0918-07	AATK	1.10869230769231
TCGA-12-1597-01B-01R-0918-07	ABAT	2.70869230769231
TCGA-12-1597-01B-01R-0918-07	ABBA-1	0.279666666666667
TCGA-12-1597-01B-01R-0918-07	ABCA1	1.333875
TCGA-12-1597-01B-01R-0918-07	ABCA10	1.545
TCGA-12-1597-01B-01R-0918-07	ABCA11	1.21066666666667
TCGA-12-1597-01B-01R-0918-07	ABCA12	-3.8202
TCGA-12-1597-01B-01R-0918-07	ABCA13	-0.1142
TCGA-12-1597-01B-01R-0918-07	ABCA2	0.9318
TCGA-12-1597-01B-01R-0918-07	ABCA3	0.760181818181818
TCGA-12-1597-01B-01R-0918-07	ABCA4	-1.75955555555556
TCGA-12-1597-01B-01R-0918-07	ABCA5	-0.9593
TCGA-12-1597-01B-01R-0918-07	ABCA6	2.69684615384615
TCGA-12-1597-01B-01R-0918-07	ABCA7	-1.4132
TCGA-12-1597-01B-01R-0918-07	ABCA8	3.0702
TCGA-12-1597-01B-01R-0918-07	ABCA9	1.20646153846154
TCGA-12-1597-01B-01R-0918-07	ABCB1	0.879636363636364
TCGA-12-1597-01B-01R-0918-07	ABCB10	-1.07316666666667
TCGA-12-1597-01B-01R-0918-07	ABCB11	0.128333333333333
TCGA-12-1597-01B-01R-0918-07	ABCB4	-0.2176
TCGA-12-1597-01B-01R-0918-07	ABCB5	-1.41833333333333
TCGA-12-1597-01B-01R-0918-07	ABCB6	-0.617076923076923
TCGA-12-1597-01B-01R-0918-07	ABCB7	-0.4834
TCGA-12-1597-01B-01R-0918-07	ABCB8	-0.4855
TCGA-12-1597-01B-01R-0918-07	ABCB9	0.192375
TCGA-12-1597-01B-01R-0918-07	ABCC1	-3.373625
TCGA-12-1597-01B-01R-0918-07	ABCC10	-0.8246
TCGA-12-1597-01B-01R-0918-07	ABCC11	0.585375
TCGA-12-1597-01B-01R-0918-07	ABCC12	0.130166666666667
TCGA-12-1597-01B-01R-0918-07	ABCC13	-0.0298181818181818
TCGA-12-1597-01B-01R-0918-07	ABCC2	-4.082
TCGA-12-1597-01B-01R-0918-07	ABCC3	-2.92627272727273
TCGA-12-1597-01B-01R-0918-07	ABCC4	-0.9964
TCGA-12-1597-01B-01R-0918-07	ABCC5	-0.6814
TCGA-12-1597-01B-01R-0918-07	ABCC6	-0.568888888888889
TCGA-12-1597-01B-01R-0918-07	ABCC8	3.0738
TCGA-12-1597-01B-01R-0918-07	ABCC9	0.835545454545455
TCGA-12-1597-01B-01R-0918-07	ABCD1	-1.15366666666667
TCGA-12-1597-01B-01R-0918-07	ABCD2	2.565
TCGA-12-1597-01B-01R-0918-07	ABCD3	0.662214285714286
TCGA-12-1597-01B-01R-0918-07	ABCD4	0.488875
TCGA-12-1597-01B-01R-0918-07	ABCE1	-0.4848
TCGA-12-1597-01B-01R-0918-07	ABCF1	-1.00061538461538
TCGA-12-1597-01B-01R-0918-07	ABCF2	-1.01427272727273
