barcode	gene symbol	value
TCGA-06-0210-01A-01R-0229-07	15E1.2	-1.3956
TCGA-06-0210-01A-01R-0229-07	2'-PDE	0.3174
TCGA-06-0210-01A-01R-0229-07	7A5	-1.521
TCGA-06-0210-01A-01R-0229-07	A1BG	0.98625
TCGA-06-0210-01A-01R-0229-07	A2BP1	-0.641375
TCGA-06-0210-01A-01R-0229-07	A2M	3.2104
TCGA-06-0210-01A-01R-0229-07	A2ML1	1.03866666666667
TCGA-06-0210-01A-01R-0229-07	A3GALT2	0.171
TCGA-06-0210-01A-01R-0229-07	A4GALT	-1.036875
TCGA-06-0210-01A-01R-0229-07	A4GNT	0.204
TCGA-06-0210-01A-01R-0229-07	AAAS	-0.924
TCGA-06-0210-01A-01R-0229-07	AACS	-1.0898
TCGA-06-0210-01A-01R-0229-07	AADAC	-1.4446
TCGA-06-0210-01A-01R-0229-07	AADACL1	-0.1054
TCGA-06-0210-01A-01R-0229-07	AADACL2	0.24
TCGA-06-0210-01A-01R-0229-07	AADACL3	0.0423333333333333
TCGA-06-0210-01A-01R-0229-07	AADACL4	-0.0213333333333334
TCGA-06-0210-01A-01R-0229-07	AADAT	0.4755
TCGA-06-0210-01A-01R-0229-07	AAK1	0.0746470588235294
TCGA-06-0210-01A-01R-0229-07	AAMP	-0.1114
TCGA-06-0210-01A-01R-0229-07	AANAT	0.214
TCGA-06-0210-01A-01R-0229-07	AARS	-0.861625
TCGA-06-0210-01A-01R-0229-07	AARS2	-0.504625
TCGA-06-0210-01A-01R-0229-07	AARSD1	-0.3658
TCGA-06-0210-01A-01R-0229-07	AASDH	0.892181818181818
TCGA-06-0210-01A-01R-0229-07	AASDHPPT	0.101
TCGA-06-0210-01A-01R-0229-07	AASS	1.3284
TCGA-06-0210-01A-01R-0229-07	AATF	-0.909
TCGA-06-0210-01A-01R-0229-07	AATK	0.430153846153846
TCGA-06-0210-01A-01R-0229-07	ABAT	1.11946153846154
TCGA-06-0210-01A-01R-0229-07	ABBA-1	-0.0834
TCGA-06-0210-01A-01R-0229-07	ABCA1	2.8075
TCGA-06-0210-01A-01R-0229-07	ABCA10	0.245
TCGA-06-0210-01A-01R-0229-07	ABCA11	-0.131
TCGA-06-0210-01A-01R-0229-07	ABCA12	-3.4576
TCGA-06-0210-01A-01R-0229-07	ABCA13	1.48909090909091
TCGA-06-0210-01A-01R-0229-07	ABCA2	-0.2038
TCGA-06-0210-01A-01R-0229-07	ABCA3	1.02690909090909
TCGA-06-0210-01A-01R-0229-07	ABCA4	-0.939111111111111
TCGA-06-0210-01A-01R-0229-07	ABCA5	-0.7331
TCGA-06-0210-01A-01R-0229-07	ABCA6	0.984692307692308
TCGA-06-0210-01A-01R-0229-07	ABCA7	-1.905
TCGA-06-0210-01A-01R-0229-07	ABCA8	3.0564
TCGA-06-0210-01A-01R-0229-07	ABCA9	0.838
TCGA-06-0210-01A-01R-0229-07	ABCB1	0.429
TCGA-06-0210-01A-01R-0229-07	ABCB10	-0.584666666666667
TCGA-06-0210-01A-01R-0229-07	ABCB11	0.257
TCGA-06-0210-01A-01R-0229-07	ABCB4	1.1026
TCGA-06-0210-01A-01R-0229-07	ABCB5	0.041
TCGA-06-0210-01A-01R-0229-07	ABCB6	-0.303615384615385
TCGA-06-0210-01A-01R-0229-07	ABCB7	-0.1022
TCGA-06-0210-01A-01R-0229-07	ABCB8	-0.336
TCGA-06-0210-01A-01R-0229-07	ABCB9	-0.01175
TCGA-06-0210-01A-01R-0229-07	ABCC1	-2.33975
TCGA-06-0210-01A-01R-0229-07	ABCC10	-0.9644
TCGA-06-0210-01A-01R-0229-07	ABCC11	-0.701
TCGA-06-0210-01A-01R-0229-07	ABCC12	0.013375
TCGA-06-0210-01A-01R-0229-07	ABCC13	0.874181818181818
TCGA-06-0210-01A-01R-0229-07	ABCC2	-3.419
TCGA-06-0210-01A-01R-0229-07	ABCC3	2.29581818181818
TCGA-06-0210-01A-01R-0229-07	ABCC4	-1.00125
TCGA-06-0210-01A-01R-0229-07	ABCC5	-0.806466666666667
TCGA-06-0210-01A-01R-0229-07	ABCC6	-1.14061111111111
TCGA-06-0210-01A-01R-0229-07	ABCC8	-0.0622
TCGA-06-0210-01A-01R-0229-07	ABCC9	0.747636363636364
TCGA-06-0210-01A-01R-0229-07	ABCD1	-0.445666666666667
TCGA-06-0210-01A-01R-0229-07	ABCD2	1.1125
TCGA-06-0210-01A-01R-0229-07	ABCD3	0.652571428571428
TCGA-06-0210-01A-01R-0229-07	ABCD4	0.7275
TCGA-06-0210-01A-01R-0229-07	ABCE1	0.0852
TCGA-06-0210-01A-01R-0229-07	ABCF1	-0.704307692307692
TCGA-06-0210-01A-01R-0229-07	ABCF2	-0.843181818181818
TCGA-06-0210-01A-01R-0229-07	ABCF3	-0.3425
TCGA-06-0210-01A-01R-0229-07	ABCG1	1.58733333333333
TCGA-06-0210-01A-01R-0229-07	ABCG2	-0.7832
TCGA-06-0210-01A-01R-0229-07	ABCG4	0.527666666666667
TCGA-06-0210-01A-01R-0229-07	ABCG5	-3.2736
TCGA-06-0210-01A-01R-0229-07	ABCG8	-0.7525
TCGA-06-0210-01A-01R-0229-07	ABHD1	1.2456
TCGA-06-0210-01A-01R-0229-07	ABHD10	-0.198538461538462
TCGA-06-0210-01A-01R-0229-07	ABHD11	-0.197384615384615
TCGA-06-0210-01A-01R-0229-07	ABHD12	0.771615384615385
TCGA-06-0210-01A-01R-0229-07	ABHD12B	-2.0758
TCGA-06-0210-01A-01R-0229-07	ABHD13	2.22892307692308
TCGA-06-0210-01A-01R-0229-07	ABHD14A	0.4454
TCGA-06-0210-01A-01R-0229-07	ABHD14B	-0.0857
TCGA-06-0210-01A-01R-0229-07	ABHD2	0.123642857142857
TCGA-06-0210-01A-01R-0229-07	ABHD3	-0.666
TCGA-06-0210-01A-01R-0229-07	ABHD4	0.5748
TCGA-06-0210-01A-01R-0229-07	ABHD5	0.0628
TCGA-06-0210-01A-01R-0229-07	ABHD6	1.5182
TCGA-06-0210-01A-01R-0229-07	ABHD7	0.102
TCGA-06-0210-01A-01R-0229-07	ABHD8	0.0356
TCGA-06-0210-01A-01R-0229-07	ABHD9	0.151333333333333
TCGA-06-0210-01A-01R-0229-07	ABI1	0.534125
TCGA-06-0210-01A-01R-0229-07	ABI2	0.642625
TCGA-06-0210-01A-01R-0229-07	ABI3	2.48
TCGA-06-0210-01A-01R-0229-07	ABI3BP	-0.2562
TCGA-06-0210-01A-01R-0229-07	ABL1	-0.80572
TCGA-06-0210-01A-01R-0229-07	ABL2	0.458266666666667
TCGA-06-0210-01A-01R-0229-07	ABLIM1	0.316
TCGA-06-0210-01A-01R-0229-07	ABLIM2	0.6822
TCGA-06-0210-01A-01R-0229-07	ABLIM3	-0.271538461538462
TCGA-06-0210-01A-01R-0229-07	ABO	0.00374999999999999
TCGA-06-0210-01A-01R-0229-07	ABP1	0.0282727272727273
TCGA-06-0210-01A-01R-0229-07	ABR	0.8352
TCGA-06-0210-01A-01R-0229-07	ABRA	-0.0326
TCGA-06-0210-01A-01R-0229-07	ABT1	0.0464
TCGA-06-0210-01A-01R-0229-07	ABTB1	0.3835
TCGA-06-0210-01A-01R-0229-07	ABTB2	-0.8628
TCGA-06-0210-01A-01R-0229-07	ACAA1	0.404615384615385
TCGA-06-0210-01A-01R-0229-07	ACAA2	-0.319454545454545
TCGA-06-0210-01A-01R-0229-07	ACACA	-1.0939375
TCGA-06-0210-01A-01R-0229-07	ACACB	-0.6956
TCGA-06-0210-01A-01R-0229-07	ACAD10	-0.9025625
TCGA-06-0210-01A-01R-0229-07	ACAD11	0.291785714285714
TCGA-06-0210-01A-01R-0229-07	ACAD8	1.221
TCGA-06-0210-01A-01R-0229-07	ACAD9	-0.5657
TCGA-06-0210-01A-01R-0229-07	ACADL	1.843625
TCGA-06-0210-01A-01R-0229-07	ACADM	0.0831818181818182
TCGA-06-0210-01A-01R-0229-07	ACADS	-0.187571428571429
TCGA-06-0210-01A-01R-0229-07	ACADSB	-0.845458333333333
TCGA-06-0210-01A-01R-0229-07	ACADVL	-0.729
TCGA-06-0210-01A-01R-0229-07	ACAN	1.28283333333333
TCGA-06-0210-01A-01R-0229-07	ACAT1	-0.9785
TCGA-06-0210-01A-01R-0229-07	ACBD3	1.10415384615385
TCGA-06-0210-01A-01R-0229-07	ACBD4	0.174909090909091
TCGA-06-0210-01A-01R-0229-07	ACBD5	1.1415
TCGA-06-0210-01A-01R-0229-07	ACBD6	-0.0278
TCGA-06-0210-01A-01R-0229-07	ACCN1	0.177875
TCGA-06-0210-01A-01R-0229-07	ACCN2	1.8342
TCGA-06-0210-01A-01R-0229-07	ACCN3	-0.315333333333333
TCGA-06-0210-01A-01R-0229-07	ACCN4	0.5785
TCGA-06-0210-01A-01R-0229-07	ACCN5	-0.373333333333333
TCGA-06-0210-01A-01R-0229-07	ACD	-0.6045
TCGA-06-0210-01A-01R-0229-07	ACE	-0.0805
TCGA-06-0210-01A-01R-0229-07	ACE2	-0.0034
TCGA-06-0210-01A-01R-0229-07	ACF	-2.8544
TCGA-06-0210-01A-01R-0229-07	ACHE	0.149125
TCGA-06-0210-01A-01R-0229-07	ACIN1	-0.5315
TCGA-06-0210-01A-01R-0229-07	ACLY	0.100272727272727
TCGA-06-0210-01A-01R-0229-07	ACMSD	-0.5508
TCGA-06-0210-01A-01R-0229-07	ACN9	0.388
TCGA-06-0210-01A-01R-0229-07	ACO1	-1.239625
TCGA-06-0210-01A-01R-0229-07	ACOT11	0.143894736842105
TCGA-06-0210-01A-01R-0229-07	ACOT12	0.8196
TCGA-06-0210-01A-01R-0229-07	ACOT2	-0.1665
TCGA-06-0210-01A-01R-0229-07	ACOT4	-1.3742
TCGA-06-0210-01A-01R-0229-07	ACOT6	1.217
