barcode	miRNA id	value
TCGA-12-0616-01A-01T-0309-07	ebv-miR-BART1-3p	5.72634198228357
TCGA-12-0616-01A-01T-0309-07	ebv-miR-BART1-5p	5.87295858363724
TCGA-12-0616-01A-01T-0309-07	ebv-miR-BART10	5.96272861297409
TCGA-12-0616-01A-01T-0309-07	ebv-miR-BART11-3p	5.76089684754609
TCGA-12-0616-01A-01T-0309-07	ebv-miR-BART11-5p	5.74282968088797
TCGA-12-0616-01A-01T-0309-07	ebv-miR-BART12	5.95742688712773
TCGA-12-0616-01A-01T-0309-07	ebv-miR-BART13	9.70637660051036
TCGA-12-0616-01A-01T-0309-07	ebv-miR-BART14-3p	5.88361219622141
TCGA-12-0616-01A-01T-0309-07	ebv-miR-BART14-5p	5.72610912010525
TCGA-12-0616-01A-01T-0309-07	ebv-miR-BART15	5.73483518710632
TCGA-12-0616-01A-01T-0309-07	ebv-miR-BART16	5.97860336281653
TCGA-12-0616-01A-01T-0309-07	ebv-miR-BART17-3p	5.85325117903537
TCGA-12-0616-01A-01T-0309-07	ebv-miR-BART17-5p	6.08481045248453
TCGA-12-0616-01A-01T-0309-07	ebv-miR-BART18	5.75062958429128
TCGA-12-0616-01A-01T-0309-07	ebv-miR-BART19	11.7398838863353
TCGA-12-0616-01A-01T-0309-07	ebv-miR-BART2	5.82854749387693
TCGA-12-0616-01A-01T-0309-07	ebv-miR-BART20-3p	5.74448192945255
TCGA-12-0616-01A-01T-0309-07	ebv-miR-BART20-5p	5.73241107086738
TCGA-12-0616-01A-01T-0309-07	ebv-miR-BART3-3p	5.84568891808263
TCGA-12-0616-01A-01T-0309-07	ebv-miR-BART3-5p	5.75870407637945
TCGA-12-0616-01A-01T-0309-07	ebv-miR-BART4	5.94138641441584
TCGA-12-0616-01A-01T-0309-07	ebv-miR-BART5	6.00102525899743
TCGA-12-0616-01A-01T-0309-07	ebv-miR-BART6-3p	5.77130689988318
TCGA-12-0616-01A-01T-0309-07	ebv-miR-BART6-5p	5.76905908776204
TCGA-12-0616-01A-01T-0309-07	ebv-miR-BART7	7.62413801516244
TCGA-12-0616-01A-01T-0309-07	ebv-miR-BART8-3p	7.51282484111268
TCGA-12-0616-01A-01T-0309-07	ebv-miR-BART8-5p	5.73986717044099
TCGA-12-0616-01A-01T-0309-07	ebv-miR-BART9	5.84480960087095
TCGA-12-0616-01A-01T-0309-07	ebv-miR-BHRF1-1	6.17553490967474
TCGA-12-0616-01A-01T-0309-07	ebv-miR-BHRF1-2	5.89714920732725
TCGA-12-0616-01A-01T-0309-07	ebv-miR-BHRF1-2*	5.93357766207233
TCGA-12-0616-01A-01T-0309-07	ebv-miR-BHRF1-3	5.74140873265049
TCGA-12-0616-01A-01T-0309-07	hcmv-miR-UL112	5.97592299754533
TCGA-12-0616-01A-01T-0309-07	hcmv-miR-UL148D	5.73729344386302
TCGA-12-0616-01A-01T-0309-07	hcmv-miR-UL22A	6.12021142734265
TCGA-12-0616-01A-01T-0309-07	hcmv-miR-UL22A*	5.75152803570553
TCGA-12-0616-01A-01T-0309-07	hcmv-miR-UL36	7.13681369607287
TCGA-12-0616-01A-01T-0309-07	hcmv-miR-UL70-3p	8.82919296470596
TCGA-12-0616-01A-01T-0309-07	hcmv-miR-UL70-5p	5.8259508035114
TCGA-12-0616-01A-01T-0309-07	hcmv-miR-US25-1	6.83683944644282
TCGA-12-0616-01A-01T-0309-07	hcmv-miR-US25-2-3p	5.824155944047
TCGA-12-0616-01A-01T-0309-07	hcmv-miR-US25-2-5p	6.55895304947489
TCGA-12-0616-01A-01T-0309-07	hcmv-miR-US33	6.69456562281813
TCGA-12-0616-01A-01T-0309-07	hcmv-miR-US4	8.44607595556896
TCGA-12-0616-01A-01T-0309-07	hcmv-miR-US5-1	6.28512535479336
TCGA-12-0616-01A-01T-0309-07	hcmv-miR-US5-2	5.77459523728492
TCGA-12-0616-01A-01T-0309-07	hsa-let-7a	13.5078871597311
TCGA-12-0616-01A-01T-0309-07	hsa-let-7b	13.808265829107
TCGA-12-0616-01A-01T-0309-07	hsa-let-7c	11.7567891168710
TCGA-12-0616-01A-01T-0309-07	hsa-let-7d	11.0923218489310
TCGA-12-0616-01A-01T-0309-07	hsa-let-7e	11.3280549940270
TCGA-12-0616-01A-01T-0309-07	hsa-let-7f	11.6885664218440
TCGA-12-0616-01A-01T-0309-07	hsa-let-7g	10.7400045526498
TCGA-12-0616-01A-01T-0309-07	hsa-let-7i	9.4324995263447
TCGA-12-0616-01A-01T-0309-07	hsa-miR-1	5.86970869377986
TCGA-12-0616-01A-01T-0309-07	hsa-miR-100	9.31030252208453
TCGA-12-0616-01A-01T-0309-07	hsa-miR-101	9.58668493384631
TCGA-12-0616-01A-01T-0309-07	hsa-miR-103	9.97533148933796
TCGA-12-0616-01A-01T-0309-07	hsa-miR-105	5.75284402142141
TCGA-12-0616-01A-01T-0309-07	hsa-miR-106a	11.0401718674886
TCGA-12-0616-01A-01T-0309-07	hsa-miR-106b	10.9015979952935
TCGA-12-0616-01A-01T-0309-07	hsa-miR-107	10.0693055665275
TCGA-12-0616-01A-01T-0309-07	hsa-miR-10a	6.60661214813777
TCGA-12-0616-01A-01T-0309-07	hsa-miR-10b	9.34536503890363
TCGA-12-0616-01A-01T-0309-07	hsa-miR-122a	5.79137433422256
TCGA-12-0616-01A-01T-0309-07	hsa-miR-124a	8.37026870485961
TCGA-12-0616-01A-01T-0309-07	hsa-miR-125a	9.77676013029328
TCGA-12-0616-01A-01T-0309-07	hsa-miR-125b	12.6402509022047
TCGA-12-0616-01A-01T-0309-07	hsa-miR-126	10.9442566269838
TCGA-12-0616-01A-01T-0309-07	hsa-miR-126*	6.45478249547194
TCGA-12-0616-01A-01T-0309-07	hsa-miR-127	6.41739449586732
TCGA-12-0616-01A-01T-0309-07	hsa-miR-128a	6.34078271280812
TCGA-12-0616-01A-01T-0309-07	hsa-miR-128b	6.51337281184628
TCGA-12-0616-01A-01T-0309-07	hsa-miR-129	6.49954357538815
TCGA-12-0616-01A-01T-0309-07	hsa-miR-130a	10.2901835304578
TCGA-12-0616-01A-01T-0309-07	hsa-miR-130b	9.44728786699193
TCGA-12-0616-01A-01T-0309-07	hsa-miR-132	7.33879924761697
TCGA-12-0616-01A-01T-0309-07	hsa-miR-133a	5.98333092256716
TCGA-12-0616-01A-01T-0309-07	hsa-miR-133b	6.05421206859179
TCGA-12-0616-01A-01T-0309-07	hsa-miR-134	7.63561879259663
TCGA-12-0616-01A-01T-0309-07	hsa-miR-135a	6.48220802254747
TCGA-12-0616-01A-01T-0309-07	hsa-miR-135b	6.00869146222328
TCGA-12-0616-01A-01T-0309-07	hsa-miR-136	5.72344715025214
TCGA-12-0616-01A-01T-0309-07	hsa-miR-137	6.30300061157726
TCGA-12-0616-01A-01T-0309-07	hsa-miR-138	6.53106040953511
TCGA-12-0616-01A-01T-0309-07	hsa-miR-139	6.10716395930338
TCGA-12-0616-01A-01T-0309-07	hsa-miR-140	7.80162318565653
TCGA-12-0616-01A-01T-0309-07	hsa-miR-141	6.25973942169621
TCGA-12-0616-01A-01T-0309-07	hsa-miR-142-3p	9.1483698742215
TCGA-12-0616-01A-01T-0309-07	hsa-miR-142-5p	7.00003708058228
TCGA-12-0616-01A-01T-0309-07	hsa-miR-143	8.23192261841224
TCGA-12-0616-01A-01T-0309-07	hsa-miR-144	7.1678228199237
TCGA-12-0616-01A-01T-0309-07	hsa-miR-145	8.86307630414749
TCGA-12-0616-01A-01T-0309-07	hsa-miR-146a	6.82563903144561
TCGA-12-0616-01A-01T-0309-07	hsa-miR-146b	6.43528441275792
TCGA-12-0616-01A-01T-0309-07	hsa-miR-147	6.01354262057588
TCGA-12-0616-01A-01T-0309-07	hsa-miR-148a	7.88983916962087
TCGA-12-0616-01A-01T-0309-07	hsa-miR-148b	7.15871464471697
TCGA-12-0616-01A-01T-0309-07	hsa-miR-149	7.5079172266922
TCGA-12-0616-01A-01T-0309-07	hsa-miR-150	6.19018521892661
TCGA-12-0616-01A-01T-0309-07	hsa-miR-151	7.51390475351049
TCGA-12-0616-01A-01T-0309-07	hsa-miR-152	7.30762052196273
TCGA-12-0616-01A-01T-0309-07	hsa-miR-153	5.80300197264081
TCGA-12-0616-01A-01T-0309-07	hsa-miR-154	6.04216302723618
TCGA-12-0616-01A-01T-0309-07	hsa-miR-154*	6.11585633668216
TCGA-12-0616-01A-01T-0309-07	hsa-miR-155	9.09668038463817
TCGA-12-0616-01A-01T-0309-07	hsa-miR-15a	9.05141346659079
TCGA-12-0616-01A-01T-0309-07	hsa-miR-15b	10.9863188548148
TCGA-12-0616-01A-01T-0309-07	hsa-miR-16	11.3539743270823
TCGA-12-0616-01A-01T-0309-07	hsa-miR-17-3p	7.96484262759081
TCGA-12-0616-01A-01T-0309-07	hsa-miR-17-5p	10.0924802082297
TCGA-12-0616-01A-01T-0309-07	hsa-miR-181a	9.39153081113496
TCGA-12-0616-01A-01T-0309-07	hsa-miR-181a*	6.60497187532265
TCGA-12-0616-01A-01T-0309-07	hsa-miR-181b	9.90235693536897
TCGA-12-0616-01A-01T-0309-07	hsa-miR-181c	7.57762060141497
TCGA-12-0616-01A-01T-0309-07	hsa-miR-181d	9.05639131647487
