barcode	miRNA id	value
TCGA-12-1098-01C-01T-0525-07	ebv-miR-BART1-3p	5.7818780437302
TCGA-12-1098-01C-01T-0525-07	ebv-miR-BART1-5p	5.73000228064769
TCGA-12-1098-01C-01T-0525-07	ebv-miR-BART10	5.85135674189997
TCGA-12-1098-01C-01T-0525-07	ebv-miR-BART11-3p	6.24906422826078
TCGA-12-1098-01C-01T-0525-07	ebv-miR-BART11-5p	5.73939524665855
TCGA-12-1098-01C-01T-0525-07	ebv-miR-BART12	5.86553823953143
TCGA-12-1098-01C-01T-0525-07	ebv-miR-BART13	8.01514991662562
TCGA-12-1098-01C-01T-0525-07	ebv-miR-BART14-3p	5.78206049074146
TCGA-12-1098-01C-01T-0525-07	ebv-miR-BART14-5p	5.82769886071337
TCGA-12-1098-01C-01T-0525-07	ebv-miR-BART15	5.76890199543502
TCGA-12-1098-01C-01T-0525-07	ebv-miR-BART16	5.97659371521549
TCGA-12-1098-01C-01T-0525-07	ebv-miR-BART17-3p	5.85190305728648
TCGA-12-1098-01C-01T-0525-07	ebv-miR-BART17-5p	5.79389498426707
TCGA-12-1098-01C-01T-0525-07	ebv-miR-BART18	5.75179395869791
TCGA-12-1098-01C-01T-0525-07	ebv-miR-BART19	6.90371407689934
TCGA-12-1098-01C-01T-0525-07	ebv-miR-BART2	5.79783434370409
TCGA-12-1098-01C-01T-0525-07	ebv-miR-BART20-3p	5.74279084901724
TCGA-12-1098-01C-01T-0525-07	ebv-miR-BART20-5p	5.77270839513142
TCGA-12-1098-01C-01T-0525-07	ebv-miR-BART3-3p	5.69951931584661
TCGA-12-1098-01C-01T-0525-07	ebv-miR-BART3-5p	5.78013235625381
TCGA-12-1098-01C-01T-0525-07	ebv-miR-BART4	5.93185196453893
TCGA-12-1098-01C-01T-0525-07	ebv-miR-BART5	5.79455543672996
TCGA-12-1098-01C-01T-0525-07	ebv-miR-BART6-3p	5.73228138377755
TCGA-12-1098-01C-01T-0525-07	ebv-miR-BART6-5p	5.74694950818653
TCGA-12-1098-01C-01T-0525-07	ebv-miR-BART7	6.35662090269461
TCGA-12-1098-01C-01T-0525-07	ebv-miR-BART8-3p	6.05635339937604
TCGA-12-1098-01C-01T-0525-07	ebv-miR-BART8-5p	5.76710354304469
TCGA-12-1098-01C-01T-0525-07	ebv-miR-BART9	5.76667809778839
TCGA-12-1098-01C-01T-0525-07	ebv-miR-BHRF1-1	6.10479603431696
TCGA-12-1098-01C-01T-0525-07	ebv-miR-BHRF1-2	5.73135881076274
TCGA-12-1098-01C-01T-0525-07	ebv-miR-BHRF1-2*	5.84532024683072
TCGA-12-1098-01C-01T-0525-07	ebv-miR-BHRF1-3	5.74273682092252
TCGA-12-1098-01C-01T-0525-07	hcmv-miR-UL112	5.76536346186851
TCGA-12-1098-01C-01T-0525-07	hcmv-miR-UL148D	6.49015502202231
TCGA-12-1098-01C-01T-0525-07	hcmv-miR-UL22A	5.90773298257147
TCGA-12-1098-01C-01T-0525-07	hcmv-miR-UL22A*	5.73177874382332
TCGA-12-1098-01C-01T-0525-07	hcmv-miR-UL36	6.49994263085553
TCGA-12-1098-01C-01T-0525-07	hcmv-miR-UL70-3p	7.38270477875695
TCGA-12-1098-01C-01T-0525-07	hcmv-miR-UL70-5p	5.72049555078215
