barcode	miRNA id	value
TCGA-19-0955-01A-02T-0525-07	ebv-miR-BART1-3p	5.7764725334697
TCGA-19-0955-01A-02T-0525-07	ebv-miR-BART1-5p	5.75850556897167
TCGA-19-0955-01A-02T-0525-07	ebv-miR-BART10	5.79232743982682
TCGA-19-0955-01A-02T-0525-07	ebv-miR-BART11-3p	6.14304486121824
TCGA-19-0955-01A-02T-0525-07	ebv-miR-BART11-5p	5.70308391471948
TCGA-19-0955-01A-02T-0525-07	ebv-miR-BART12	5.80101376869323
TCGA-19-0955-01A-02T-0525-07	ebv-miR-BART13	8.25942738562919
TCGA-19-0955-01A-02T-0525-07	ebv-miR-BART14-3p	5.75964457628608
TCGA-19-0955-01A-02T-0525-07	ebv-miR-BART14-5p	5.85615637877178
TCGA-19-0955-01A-02T-0525-07	ebv-miR-BART15	5.75541747009634
TCGA-19-0955-01A-02T-0525-07	ebv-miR-BART16	5.8076137725071
TCGA-19-0955-01A-02T-0525-07	ebv-miR-BART17-3p	5.82064338691232
TCGA-19-0955-01A-02T-0525-07	ebv-miR-BART17-5p	5.8075243423275
TCGA-19-0955-01A-02T-0525-07	ebv-miR-BART18	5.74944854186884
TCGA-19-0955-01A-02T-0525-07	ebv-miR-BART19	7.57089657679539
TCGA-19-0955-01A-02T-0525-07	ebv-miR-BART2	5.78398979273249
TCGA-19-0955-01A-02T-0525-07	ebv-miR-BART20-3p	5.74471648993246
TCGA-19-0955-01A-02T-0525-07	ebv-miR-BART20-5p	5.7414217987732
TCGA-19-0955-01A-02T-0525-07	ebv-miR-BART3-3p	5.73175682178575
TCGA-19-0955-01A-02T-0525-07	ebv-miR-BART3-5p	5.74285012128942
TCGA-19-0955-01A-02T-0525-07	ebv-miR-BART4	5.79829950004642
TCGA-19-0955-01A-02T-0525-07	ebv-miR-BART5	5.71974578498188
TCGA-19-0955-01A-02T-0525-07	ebv-miR-BART6-3p	5.73028724907925
TCGA-19-0955-01A-02T-0525-07	ebv-miR-BART6-5p	5.78274318007381
TCGA-19-0955-01A-02T-0525-07	ebv-miR-BART7	6.53375768808958
TCGA-19-0955-01A-02T-0525-07	ebv-miR-BART8-3p	5.99813148545522
TCGA-19-0955-01A-02T-0525-07	ebv-miR-BART8-5p	5.72861313156548
TCGA-19-0955-01A-02T-0525-07	ebv-miR-BART9	5.77731894500718
TCGA-19-0955-01A-02T-0525-07	ebv-miR-BHRF1-1	5.87710090089871
TCGA-19-0955-01A-02T-0525-07	ebv-miR-BHRF1-2	5.73544744750553
TCGA-19-0955-01A-02T-0525-07	ebv-miR-BHRF1-2*	5.79599657480303
TCGA-19-0955-01A-02T-0525-07	ebv-miR-BHRF1-3	5.78776898297346
TCGA-19-0955-01A-02T-0525-07	hcmv-miR-UL112	5.73168491800187
TCGA-19-0955-01A-02T-0525-07	hcmv-miR-UL148D	6.34388238624306
TCGA-19-0955-01A-02T-0525-07	hcmv-miR-UL22A	5.9183518245371
TCGA-19-0955-01A-02T-0525-07	hcmv-miR-UL22A*	5.74603955325621
TCGA-19-0955-01A-02T-0525-07	hcmv-miR-UL36	6.65201928419818
TCGA-19-0955-01A-02T-0525-07	hcmv-miR-UL70-3p	7.27895236360205
TCGA-19-0955-01A-02T-0525-07	hcmv-miR-UL70-5p	5.72478775327519
TCGA-19-0955-01A-02T-0525-07	hcmv-miR-US25-1	6.03669023662895
TCGA-19-0955-01A-02T-0525-07	hcmv-miR-US25-2-3p	5.70493077288373
TCGA-19-0955-01A-02T-0525-07	hcmv-miR-US25-2-5p	6.1149197496182
TCGA-19-0955-01A-02T-0525-07	hcmv-miR-US33	6.85944493153614
TCGA-19-0955-01A-02T-0525-07	hcmv-miR-US4	6.76820123164608
TCGA-19-0955-01A-02T-0525-07	hcmv-miR-US5-1	5.83214317576718
TCGA-19-0955-01A-02T-0525-07	hcmv-miR-US5-2	5.72161778030372
TCGA-19-0955-01A-02T-0525-07	hsa-let-7a	14.3799987224581
TCGA-19-0955-01A-02T-0525-07	hsa-let-7b	14.0376265094372
TCGA-19-0955-01A-02T-0525-07	hsa-let-7c	12.8147796347673
TCGA-19-0955-01A-02T-0525-07	hsa-let-7d	11.8051716731911
TCGA-19-0955-01A-02T-0525-07	hsa-let-7e	12.3527114940944
TCGA-19-0955-01A-02T-0525-07	hsa-let-7f	12.9585444252349
TCGA-19-0955-01A-02T-0525-07	hsa-let-7g	10.9817936739806
TCGA-19-0955-01A-02T-0525-07	hsa-let-7i	9.7781156347975
TCGA-19-0955-01A-02T-0525-07	hsa-miR-1	5.9357509785778
TCGA-19-0955-01A-02T-0525-07	hsa-miR-100	11.0197039647718
TCGA-19-0955-01A-02T-0525-07	hsa-miR-101	10.0963798722362
TCGA-19-0955-01A-02T-0525-07	hsa-miR-103	10.7544508077625
TCGA-19-0955-01A-02T-0525-07	hsa-miR-105	5.74611299858681
TCGA-19-0955-01A-02T-0525-07	hsa-miR-106a	9.50199554947568
TCGA-19-0955-01A-02T-0525-07	hsa-miR-106b	9.64769188568782
TCGA-19-0955-01A-02T-0525-07	hsa-miR-107	10.8158326577278
TCGA-19-0955-01A-02T-0525-07	hsa-miR-10a	6.842002682337
TCGA-19-0955-01A-02T-0525-07	hsa-miR-10b	8.74926373168548
TCGA-19-0955-01A-02T-0525-07	hsa-miR-122a	5.76097023313338
TCGA-19-0955-01A-02T-0525-07	hsa-miR-124a	9.55890145306726
TCGA-19-0955-01A-02T-0525-07	hsa-miR-125a	11.773803877493
TCGA-19-0955-01A-02T-0525-07	hsa-miR-125b	13.3350798795789
TCGA-19-0955-01A-02T-0525-07	hsa-miR-126	12.4621617448729
TCGA-19-0955-01A-02T-0525-07	hsa-miR-126*	8.50462752041635
TCGA-19-0955-01A-02T-0525-07	hsa-miR-127	7.45712384920917
TCGA-19-0955-01A-02T-0525-07	hsa-miR-128a	7.32045375968854
TCGA-19-0955-01A-02T-0525-07	hsa-miR-128b	7.67543112006658
TCGA-19-0955-01A-02T-0525-07	hsa-miR-129	6.6520950670891
TCGA-19-0955-01A-02T-0525-07	hsa-miR-130a	10.6217985366458
TCGA-19-0955-01A-02T-0525-07	hsa-miR-130b	7.64097115929582
TCGA-19-0955-01A-02T-0525-07	hsa-miR-132	8.04731048562008
TCGA-19-0955-01A-02T-0525-07	hsa-miR-133a	6.10014608867687
TCGA-19-0955-01A-02T-0525-07	hsa-miR-133b	6.1524418265606
TCGA-19-0955-01A-02T-0525-07	hsa-miR-134	6.63238155524169
TCGA-19-0955-01A-02T-0525-07	hsa-miR-135a	7.2480865392094
TCGA-19-0955-01A-02T-0525-07	hsa-miR-135b	5.92045786331108
