barcode	miRNA id	value
TCGA-14-0865-01B-01T-0656-07	ebv-miR-BART1-3p	5.76978789216117
TCGA-14-0865-01B-01T-0656-07	ebv-miR-BART1-5p	5.75065882993751
TCGA-14-0865-01B-01T-0656-07	ebv-miR-BART10	5.7611858111185
TCGA-14-0865-01B-01T-0656-07	ebv-miR-BART11-3p	5.91468579347377
TCGA-14-0865-01B-01T-0656-07	ebv-miR-BART11-5p	5.74375377130122
TCGA-14-0865-01B-01T-0656-07	ebv-miR-BART12	5.80231495914036
TCGA-14-0865-01B-01T-0656-07	ebv-miR-BART13	7.86262432769295
TCGA-14-0865-01B-01T-0656-07	ebv-miR-BART14-3p	5.76812840259903
TCGA-14-0865-01B-01T-0656-07	ebv-miR-BART14-5p	5.82398834438276
TCGA-14-0865-01B-01T-0656-07	ebv-miR-BART15	5.75303602805442
TCGA-14-0865-01B-01T-0656-07	ebv-miR-BART16	5.8680285958885
TCGA-14-0865-01B-01T-0656-07	ebv-miR-BART17-3p	5.77107750446408
TCGA-14-0865-01B-01T-0656-07	ebv-miR-BART17-5p	5.78094338503698
TCGA-14-0865-01B-01T-0656-07	ebv-miR-BART18	5.7315383462204
TCGA-14-0865-01B-01T-0656-07	ebv-miR-BART19	7.14588559794885
TCGA-14-0865-01B-01T-0656-07	ebv-miR-BART2	5.76937360941606
TCGA-14-0865-01B-01T-0656-07	ebv-miR-BART20-3p	5.7254071289852
TCGA-14-0865-01B-01T-0656-07	ebv-miR-BART20-5p	5.7599944111102
TCGA-14-0865-01B-01T-0656-07	ebv-miR-BART3-3p	5.70287714065441
TCGA-14-0865-01B-01T-0656-07	ebv-miR-BART3-5p	5.75001933545734
TCGA-14-0865-01B-01T-0656-07	ebv-miR-BART4	5.78061079913725
TCGA-14-0865-01B-01T-0656-07	ebv-miR-BART5	5.81799704008528
TCGA-14-0865-01B-01T-0656-07	ebv-miR-BART6-3p	5.72314506660577
TCGA-14-0865-01B-01T-0656-07	ebv-miR-BART6-5p	5.73184413878033
TCGA-14-0865-01B-01T-0656-07	ebv-miR-BART7	6.32287575207286
TCGA-14-0865-01B-01T-0656-07	ebv-miR-BART8-3p	5.92060097847049
TCGA-14-0865-01B-01T-0656-07	ebv-miR-BART8-5p	5.74097608009776
TCGA-14-0865-01B-01T-0656-07	ebv-miR-BART9	5.82882762910724
TCGA-14-0865-01B-01T-0656-07	ebv-miR-BHRF1-1	5.90865150849163
TCGA-14-0865-01B-01T-0656-07	ebv-miR-BHRF1-2	5.7504113908183
TCGA-14-0865-01B-01T-0656-07	ebv-miR-BHRF1-2*	5.7510206767725
TCGA-14-0865-01B-01T-0656-07	ebv-miR-BHRF1-3	5.71478062189851
TCGA-14-0865-01B-01T-0656-07	hcmv-miR-UL112	5.76978994818757
TCGA-14-0865-01B-01T-0656-07	hcmv-miR-UL148D	6.13947132909221
TCGA-14-0865-01B-01T-0656-07	hcmv-miR-UL22A	5.86876841214272
TCGA-14-0865-01B-01T-0656-07	hcmv-miR-UL22A*	5.7367681195034
TCGA-14-0865-01B-01T-0656-07	hcmv-miR-UL36	6.46221985816799
TCGA-14-0865-01B-01T-0656-07	hcmv-miR-UL70-3p	7.18368260108002
TCGA-14-0865-01B-01T-0656-07	hcmv-miR-UL70-5p	5.69991275594224
TCGA-14-0865-01B-01T-0656-07	hcmv-miR-US25-1	6.01335187078202
TCGA-14-0865-01B-01T-0656-07	hcmv-miR-US25-2-3p	5.83654324586069
TCGA-14-0865-01B-01T-0656-07	hcmv-miR-US25-2-5p	6.08291079925918
TCGA-14-0865-01B-01T-0656-07	hcmv-miR-US33	6.53534127644227
TCGA-14-0865-01B-01T-0656-07	hcmv-miR-US4	6.4989871797054
