barcode	gene symbol	value
TCGA-02-0064-01A-01R-0195-07	15E1.2	-1.3612
TCGA-02-0064-01A-01R-0195-07	2'-PDE	0.4366
TCGA-02-0064-01A-01R-0195-07	7A5	-1.41433333333333
TCGA-02-0064-01A-01R-0195-07	A1BG	-0.098
TCGA-02-0064-01A-01R-0195-07	A2BP1	1.47225
TCGA-02-0064-01A-01R-0195-07	A2M	3.7296
TCGA-02-0064-01A-01R-0195-07	A2ML1	1.00933333333333
TCGA-02-0064-01A-01R-0195-07	A3GALT2	0.0318
TCGA-02-0064-01A-01R-0195-07	A4GALT	0.1975
TCGA-02-0064-01A-01R-0195-07	A4GNT	0.177
TCGA-02-0064-01A-01R-0195-07	AAAS	-0.8232
TCGA-02-0064-01A-01R-0195-07	AACS	-1.3204
TCGA-02-0064-01A-01R-0195-07	AADAC	-0.3792
TCGA-02-0064-01A-01R-0195-07	AADACL1	-0.4616
TCGA-02-0064-01A-01R-0195-07	AADACL2	-0.33
TCGA-02-0064-01A-01R-0195-07	AADACL3	0.387333333333333
TCGA-02-0064-01A-01R-0195-07	AADACL4	-0.390333333333333
TCGA-02-0064-01A-01R-0195-07	AADAT	-0.2724
TCGA-02-0064-01A-01R-0195-07	AAK1	0.448352941176471
TCGA-02-0064-01A-01R-0195-07	AAMP	-0.1646
TCGA-02-0064-01A-01R-0195-07	AANAT	0.358666666666667
TCGA-02-0064-01A-01R-0195-07	AARS	0.0795
TCGA-02-0064-01A-01R-0195-07	AARS2	-0.258375
TCGA-02-0064-01A-01R-0195-07	AARSD1	-0.8527
TCGA-02-0064-01A-01R-0195-07	AASDH	0.181727272727273
TCGA-02-0064-01A-01R-0195-07	AASDHPPT	-0.194538461538461
TCGA-02-0064-01A-01R-0195-07	AASS	0.8348
TCGA-02-0064-01A-01R-0195-07	AATF	-0.5025
TCGA-02-0064-01A-01R-0195-07	AATK	0.720076923076923
TCGA-02-0064-01A-01R-0195-07	ABAT	0.0350769230769231
TCGA-02-0064-01A-01R-0195-07	ABBA-1	0.8832
TCGA-02-0064-01A-01R-0195-07	ABCA1	3.551625
TCGA-02-0064-01A-01R-0195-07	ABCA10	0.059
TCGA-02-0064-01A-01R-0195-07	ABCA11	0.348333333333333
TCGA-02-0064-01A-01R-0195-07	ABCA12	-3.6772
TCGA-02-0064-01A-01R-0195-07	ABCA13	3.35263636363636
TCGA-02-0064-01A-01R-0195-07	ABCA2	0.0742
TCGA-02-0064-01A-01R-0195-07	ABCA3	1.25236363636364
TCGA-02-0064-01A-01R-0195-07	ABCA4	0.118333333333333
TCGA-02-0064-01A-01R-0195-07	ABCA5	-0.6215
TCGA-02-0064-01A-01R-0195-07	ABCA6	2.55030769230769
