barcode	gene symbol	value
TCGA-02-0014-01A-01R-0179-07	15E1.2	-0.882
TCGA-02-0014-01A-01R-0179-07	2'-PDE	0.6956
TCGA-02-0014-01A-01R-0179-07	7A5	-1.18133333333333
TCGA-02-0014-01A-01R-0179-07	A1BG	0.6165
TCGA-02-0014-01A-01R-0179-07	A2BP1	1.10425
TCGA-02-0014-01A-01R-0179-07	A2M	1.017
TCGA-02-0014-01A-01R-0179-07	A2ML1	-0.00833333333333332
TCGA-02-0014-01A-01R-0179-07	A3GALT2	-0.1756
TCGA-02-0014-01A-01R-0179-07	A4GALT	-0.94775
TCGA-02-0014-01A-01R-0179-07	A4GNT	0.186
TCGA-02-0014-01A-01R-0179-07	AAAS	0.2816
TCGA-02-0014-01A-01R-0179-07	AACS	-0.79
TCGA-02-0014-01A-01R-0179-07	AADAC	-0.5804
TCGA-02-0014-01A-01R-0179-07	AADACL1	-1.9224
TCGA-02-0014-01A-01R-0179-07	AADACL2	0.3698
TCGA-02-0014-01A-01R-0179-07	AADACL3	0.283666666666667
TCGA-02-0014-01A-01R-0179-07	AADACL4	-0.582333333333333
TCGA-02-0014-01A-01R-0179-07	AADAT	0.2972
TCGA-02-0014-01A-01R-0179-07	AAK1	0.444235294117647
TCGA-02-0014-01A-01R-0179-07	AAMP	-0.1508
TCGA-02-0014-01A-01R-0179-07	AANAT	-0.0273333333333333
TCGA-02-0014-01A-01R-0179-07	AARS	-0.560125
TCGA-02-0014-01A-01R-0179-07	AARS2	-0.278625
TCGA-02-0014-01A-01R-0179-07	AARSD1	-0.3863
TCGA-02-0014-01A-01R-0179-07	AASDH	1.24190909090909
TCGA-02-0014-01A-01R-0179-07	AASDHPPT	-0.052
TCGA-02-0014-01A-01R-0179-07	AASS	-1.517
TCGA-02-0014-01A-01R-0179-07	AATF	1.0779
TCGA-02-0014-01A-01R-0179-07	AATK	0.887461538461539
TCGA-02-0014-01A-01R-0179-07	ABAT	1.57461538461538
TCGA-02-0014-01A-01R-0179-07	ABBA-1	0.624466666666667
TCGA-02-0014-01A-01R-0179-07	ABCA1	-0.694375
